Crash_ID,Damaged_Property
15169196,FENCE
15169198,GUARD RAIL DAMAGE
15169676,TRAFFIC CONTROL SIGN
15170953,CEMENT PILLAR
15170957,10 FT OF GUARD RAIL
15170989,TREE
15170990,ELECTRIC POLE
15171005,"BRICK MAIL BOX, TREE, LANDSCAPING"
15171007,SPEED LIMIT SIGN
15171048,SIGN THAT STATING WILLIAMS CREEK
15171048,GURD RAIL DAMAGE
15171064,CAP METRO SIGN
15171076,FENCE
15171076,LIGHT POLE #401468
15171108,SPECIALIZED CARBON BIKE
15171114,DAMAGED WATER BARRIER
15171135,POWER POLE 124377
15171136,MAILBOX
15171156,PEDESTRIAN SIGNAL/TXDOT TRAFFIC SIGN
15171158,UTILITY POLE
15171162,CONCRETE BARRIER
15171191,BICYCLE WHEEL FRONT
15171227,LIGHTPOLE
15172712,NO OTHER DAMAGE
15172756,DAMAGED SIGNAL LIGHT POLE
15172756,APPROX 20FT OF GUARDRAIL
15172761,GUARDRAIL DAMAGE 50 FT.
15172762,FIRE HYDRANT
15172764,"STREET SIGN, POSTED 55 MPH"
15172772,WALL
15172819,WOODEN POST FOR GUARDRAIL
15172885,WOOD REFLECTIVE BARRICADE WALL
15172890,APPROX 10 FT OF GUARD RAIL
15174917,SE WALL OF BUILDING.
15174932,BROKEN ELECTRIC POLE
15174972,UTILITY POLIE #329600
15174985,LANDSCAPING
15175013,UTILITY POLE #402578
15178294,BUS STOP BLEACHER/TRASHCAN/POLE
15178294,GUARD RAIL
15178299,DOWNED SPEED LIMIT SIGN (35MPH)
15178392,CONCRETE FENCE
15178403,FIRE HYDRANT
15178405,TREES/BUSHES
15178405,SPEED LIMIT SIGN
15178483,STREET LIGHT POLE 360245
15178564,UTILITY POLE #297657
15178577,TREE
15178579,GUARDRAIL
15178639,GUARD RAIL ON FAR WEST EXIT
15178641,LANDSCAPE SHRUBS/GRASS
15178644,LIGHT POLE #376556
15178661,ELECTRIC POLE #273316
15178661,5FT TALL PLASTIC PRIVACY FENCE
15178704,SPRINKLER HEAD/BASKETBALL HOOP
15178705,PEDESTRIAN SIGNAL LIGHT
15178707,WOODEN POLE A1703
15178713,GUARDRAIL AT ON-RAMP
15181243,TRANS GUIDE UTILITY POLE
15182922,MINOR DAMAGE TO CABLE BARRIER
15184522,10X4 SHEET OF FRONT STORE WINDOW (711)
15184522,5X3 FOOT AREA OF DAMAGED STUCCO AND BUIL
15184555,SECURITY FENCE AROUND CONSTRUCTION SITE
15184635,APARTMENT BUILDING
15184643,TX DOT DO NOT ENTER SIGN
15184645,SIDING ON NORTHEAST CORNER OF RESIDENCE
15184657,LIGHT POLE
15184657,FIRE HYDRANT
15184727,PEDI ELECTRIC CROSSWALK SIGNAGE
15185290,POLE 322630
15187314,"HOME, DROVE THROUGH KITCHEN WALL"
15187326,AUSTIN UTILITY POLE#215343
15187372,YARD PLANTS AND GRASS
15187376,STREET LAMP POST
15187403,50 FT. OF GUARDRAIL
15187406,CEMENT RETAINING WALL
15190848,"FRONT LAWN, TREE"
15190848,ELECTRICAL BOX
15191050,ELECTRICITY POLE
15191181,LARGE BOX WITH AT&T SERVICE CABLING.
15191196,HOME
15191249,METAL CROSSWALK SIGN
15191254,TREE
15191262,SIGN
15191346,HAND RAIL KNOCKED OUT OF GROUND
15191349,LIGHT POLE TB10170B GA
15191354,LIGHT POLE
15194721,CONCRETE PILLAR
15197905,POLE #257654 GUIDE WIRE
15197922,NONE
15197964,GUARDRAIL
15197978,BILLBOARD PILLAR
15198596,DAMAGED STREET LIGHT
15201926,EXIT ONLY SIGN
15201943,SPRINKLER SYSTEM
15201943,GRASS/ ROCKS
15201946,GUARDRAIL
15202003,PEDESTRIAN SIGN ON CENTER MEDIAN
15202015,FRONT FENCE AND LANDSCAPE
15202021,UTILITY POLE #251943
15202094,GUIDE WIRE FOR ELECTRICAL POLE
15202110,NONE
15202112,GUARD RAIL
15202117,FIRE HYDRANT
15202127,2 TEMPORARY POLES CROSSWALK BUTTON.NO #
15202175,CABLE TV POST
15202181,"DOMINO'S PIZZA, 8141 MESA DR STE B"
15202227,DAMAGE TO FENCE
15202233,ROSE BUSH AND GRASS.
15204357,SIDEWALK / MEDIAN BRICK WORK AREA DAMAGE
15204373,RESIDENCE
15204416,AUSTIN ENERGY LIGHT POLE #373585
15204428,FENCE
15206649,PILLAR-VERY MINOR
15206654,LIGHT POLE #382051 DESTROYED
15206655,LIGHT POLE KNOCKED DOWN
15206716,LIGHT POLE
15206724,GUARD RAILS
15208379,CEMENT POSTS
15208398,LAND SCAPING STONE
15208419,SIGNAGE PEDESTRIAN AND WRONG WAY
15210156,GUARDRAIL DAMAGE ON NW CORNER OF INTERSE
15210165,TRAFFIC SIGN
15210211,CONCRETE BARRIER
15210222,"TELEPHONE POLE #7-5, 5-30, 1207"
15210556,TREE
15210558,PLASTIC WALL DIVIDERS/CONTIUATORS
15214118,FENCE
15214118,GUARDRAIL
15214121,FENCE
15214169,AIR PUMP
15214236,ORANGE CONSTRUCTION BARRELL
15214240,"""NO PARKING' SIGN"
15214245,ONE WAY ONLY SIGN
15214246,TX DOT GUARDRAIL
15214257,"SIGN, TRASH CAN, BENCH"
15214320,STOP SIGN BLUESTONE CIRCLE
15214330,GUARDRAIL
15214332,STATE HIGHWAY SIGN
15214333,SECURITY FENCING
15217010,WOOD PRIVACY FENCE
15217010,NORTH SIDE OF HOUSE
15217428,LIGHT POLE
15217428,FIRE HYDRANT
15217430,LIGHT POLE
15217444,CRUSHED ORANGE REFLECTIVE BARRELS
15217448,25FEET GUARDRAIL
15217451,FRONT EXTERIOR WALL
15218170,"PALM TREE DAMAGED, BRICK PILLAD KNOCKED"
15218176,DAMAGED IRON FENCE
15218193,6001 MOUNTAIN SHADOWS DR
15218194,NA
15218287,GUARD RAIL
15219353,STREETLIGHT
15222223,NONE
15222572,CITY BENCH WOOD
15225998,POLE 246
15226017,GAS PUMPS
15226054,LIGHT POLE
15226061,UNDERGROUND WATER PIPE
15226061,MAILBOX DAMAGE
15226066,FENCE
15226095,20 FT GUARDRAIL NORTHWEST CORNER
15226108,LIGHT POLE
15226181,CARPORT
15226269,GUARD RAIL DAMAGE
15226269,BRIDGE RAILING AND CONCRETE DAMAGE UNDER
15226373,"DAMAGED GUARDRAIL, APPX 80 FEET"
15226373,WOODEN LIGHT POLE #260161
15226381,WOOD FENCE
15226381,HOUSE STRUCTURE
15226453,STREET SIGN FOR SOUTH LOOP 1/FM 2244
15226454,FENCE AND POLE
15226456,LIGHT POLE #398903
15228479,BUILDING EXTERIOR WALL
15228479,LANDSCAPING
15230186,GUARDRAIL 5 FT
15230208,BARBED WIRE FENCE DAMAGED. UNKNOWN OWNER
15230225,"STREET SIGN, MEDIAN 2400 BLOCK N LAMAR"
15230282,YARD AND LANDSCAPING DAMAGED
15230286,512-436-112625FT OF WOODEN FENCE 6 F
15230286,DAMAGED MAILBOX
15230289,GUARD RAIL
15230296,COA POLE 376731
15232215,AWNING STRUCKED BY GARBAGE TRUCK
15234588,ABOUT 20 FEET OF METAL RAIL AND CONCRETE
15234596,PARKING SIGN
15234601,BROKE 6 FOOT PIECE OF METAL FENCE
15234646,TREE
15234669,SOUTHPOINT HYUNDAI
15234670,LIGHT POLE
15234673,20 FT GUARDRAIL DAMAGE
15234679,CONCRETE HALF WALL ON NORTH CURB LINE.
15234690,GAURDRAIL
15234727,CROSSWALK SIGNAL POLE
15234743,ENTRANCE GATE
15237665,WALK/DON'T WALK POST
15237666,2 PARK BENCHES
15237666,"POLE (UNK IF POWER, PHONE, ETC.)"
15238345,MONGOOSE ROCKDALE MOUNTAIN BIKE
15238347,TRUCK RAN INTO A TREE ON THE PREMISIS
15238351,COMMUNITY MAIL BOX
15238357,FENCE TO PROPERTY
15238394,LANDSCAPING
15238419,GUARDRAIL
15238420,TWO CONCRETE PYLONS KNOCKED OFF BASE
15238601,EXIT RAMP BARRIER BARRELS
15238614,STOP SIGN
15238685,CITY OF AUSTIN LIGHT POLE #345372 STRUCK
15238706,3535 E 7TH ST NORTH DOOR
15238750,YIELD SIGN/ NO TURN SIGN
15238751,DRIVER DOOR HIT EAST SIDE OF TRAILER
15238751,7401 E RIVERSIDE DR #4 NSIDE OF TRAILER
15240364,CAP METRO SIGN #350
15240368,LIGHT PILE #395412
15240370,332 MCCAIN TRAFFIC SIGNAL CABINET
15240370,20' OF SIDEWALK HANDRAIL DAMAGE.
15240380,SIGN
15240427,DAMAGED BRICK WALL
15240431,FIRE HYDRANT
15240431,ELECRICAL BOX
15241741,GUARD RAIL
15242915,GUARDRAIL
15243005,DEERFIELD SUBDIVISION ROCK SIGN.
15243032,N/A
15247091,CINDER BLOCK WALL
15259665,STREET SIGN
15259675,30FT OF GUARDRAIL DAMAGE.
15259678,PRIUS HIT BLDG AND GAS METER ON NE SIDE
15259684,RETAINING WALK:SW CURBLINE OF INTERSECTI
15259727,DAMAGED FRONT GATE
15259731,DAMAGE TO WALKING HANDRAIL
15259740,ROADWAY SIGN
15259779,2 SMALL TREES
15259799,FIRE HYDRANT
15259860,"FENCE, WOODEN"
15259865,FIRE HYDRANT
15259865,LANDSCAPING
15259944,GUARD RAIL
15259978,KNOCKED DOWN POWER LINES AND CABLE LINES
15259986,CONCRETE BARRIER
15259990,FIRE HYDRANT
15259990,"TELEPHONE POLE 299580,D85SP075"
15259994,GUARD RAI DAMAGE
15260002,LIGHT POLE 356623
15260138,MINOR DAMAGE TO POLE# 203053
15260139,APPROXIMATELY 50 FT GUARDRAIL DESTROYED
15260163,WATER FILLED BARRIER WALL
15260201,FIRE HYDRANT
15260201,FENCE
15260201,FENCE
15260211,GUARD RAIL 20 FEET
15260258,DAMAGE TO 50FT OF FENCING AND POST
15260269,GUARDRAIL
15260271,DAMAGED SHADE AND PICNIC TABLE
15260273,MOVE RIGHT MEDIAN AHEAD SIGN
15260289,BUSHES DAMAGED
15260304,GREASE TRAP
15260337,CONCRETE AND BRICK SIGN
15260340,2 ELECTRIC POLE GUIDE WIRES
15260373,LIGHT POLE
15260377,ELECTRIC POLE 304685
15260377,ELECTRIC POLE 304712
15260386,BRIDGE RAIL
15260434,ROCK ENTRANCE AND PALM TREE
15260438,METAL GUARDRAIL AND WOODEN POSTS
15260458,FENCE
15260461,POSTED SIGN (WEST 45 TEXAS)
15263909,PEDESTRIAN SIGN DESTROYED
15263914,FRONT SIGN TO BUSINESS DAMAGED
15263970,APPROX 20 FT OF WOODEN FENCE
15263989,LIGHT POLE
15264025,BARRIER SYSTEMS
15264031,HIGHWAY INFORMATION SIGN
15264038,"STONE COLUMNS, IRON FENCE"
15264038,STONE MAILBOX
15266459,3 SECTIONS OR RAILING
15266467,BUILDING
15266536,BROKEN WATER LINE
15266536,GUARDRAIL
15266627,LIGHT POLE
15266630,ONE WAY STOP SIGN
15266711,"""ONE WAY ONLY"" SIGN KNOCKED OVER"
15266719,LIGHT POLE
15266797,LIGHT POLE #878522
15266797,METAL FENCE
15268969,WALL AT APARTMENT #115
15270990,UTILITY POLE
15270997,APPROXIMATELY 50 FET OF GUARDRAIL
15270998,LIGHT POLE
15271030,STOP SIGN KNOCKED DOWN
15271042,GUARDRAIL WIRE 60 FEET
15271046,FENCE
15271050,FRONT ENTRANCE OF BUILDING
15272912,DAMAGE TO FENCE AND FIELD AT 508 FM 1327
15277245,FENCE
15277298,PEDERNALES LIGHT POLE #003950
15277310,EXIT 245 SIGN
15277313,GRASS AREA OF SIDE YARD
15277375,STONE PILLAR ON FRONT PORCH OF RESIDENCE
15277467,DAMAGE TO OVERPASS OF RIVERSIDE DR BRIDG
15277470,30-40FT OF GUARD RAIL DAMAGED
15277550,ALTERNATE DAMAGE
15277616,AT&T HIGH VOLTAGE BOX
15277619,NONE
15277619,NONE
15277621,AUSTIN ANIMAL CENTER SIGN
15277666,GUAD RAIL
15277669,STREET SIGNS
15277669,LANDSCAPING
15277690,TWO POWER POLES
15277744,POSTED SIGN DAMAGED DUE TO IMPACT.
15277746,GUARDRAIL
15279530,"MAIL BOX BROKEN, TREE/BUSHES DAMAGED"
15281473,NORTH SIDE WALL STRUCK BY CAR. ALL THRU
15281477,FIRE HYDRANT
15281477,WALL
15281498,TRAFFIC SIGN
15281549,LANE DIRECTION SIGN KNOCKED OVER
15281557,FIRE HYDRANT 900 BLK E RIVERSIDE DR
15281558,PEDESTRIAN CROSSING SIGN
15281566,FIRE HYDRANT
15281594,CONCRETE BARRIER
15281602,ELECTRIC POST
15281602,MERCHANDISE AND LOSS OF BUSINESS
15281603,UTILITY POLE 269825
15281603,UTILITY POLE 269793
15281638,1 FIRE HYDRANT
15283501,STREET SIGN
15283502,GUARDRAIL-APPROX 20FT
15283526,RETAINING WALL AND LANDSCAPE
15283534,TREE
15285451,DAMAGED STREET LIGHT FIXTURE.
15285453,TREE IN MEDIAN WAS DAMAGED
15285454,GUARDRAIL DAMAGE BEFORE & AFTER BRIDGE
15285503,CHAIN LINK FENCE
15285529,EXIT RAMP BARRICADE
15288619,LIGHT POLE
15288662,WALL AND WINDOW TO BUSINESS
15288738,POWER LINE POLE #231129
15288777,LIGHT POLE #330463
15288785,BACK YARD FENCE
15288785,NO PARKING SIGN
15289204,WHITE BRICK RETAINING WALL
15291421,LIGHT POLE 13087A
15291838,PERIMETER FENCE
15291852,PLASTIC BARRIER AT EXIT RAMP
15291862,NO LEFT SIGN AND WILLIAMSON CREEK SIGN D
15291872,SCHOOL SPEED LIMIT POLE
15292006,FENCLE LINE
15293908,10 FEET OF METAL FENCING
15293969,3100 S CONGRESS AVE
15293993,TRASH CAN
15297856,STREET POLE NUMBER 298620
15298041,SEVERAL TRAFFIC BARRELS
15298089,GUARD RAIL
15304796,UNIT 1 CRASHED THRU FRONT YARD FENCE
15304959,SPEED INDICATOR SIGN
15305127,GUARD RAIL 20FT
15305128,TREE
15305129,CENTER MEDIAN
15305139,6305 GARDEN VIEW DR - RESIDENCE
15305140,SOUTH SIDE OF KFC BUILDING
15305302,BUSHES
15305309,SPEED LIMIT SIGN
15305313,UTILITY POLE #215941
15305314,STREET SIGN (KEEP RIGHT)
15305323,METAL FENCE
15305445,LOOP 1 / US 290 SIGN AND ONE WAY KNOCKED
15305452,PEDESTRIAN WALK SIGNAL
15305473,STREET LIGHT BOX
15305550,8018 CAHILL DR
15309130,MAILBOX
15309137,TRAFFIC SIGNAL POLE AND CROSSWALK POLE
15309139,"FIRE HYDRANT DESTRYED, DAMAGE TO YARD"
15309141,BENT YELLOW REFLECTIVE SIGN/MARKER POLE
15309143,DAMAGE TO GUARDRAIL
15309302,DPS PERIMETER FENCE 512-424-5277
15309324,TREE
15309417,POLE'S
15309483,LIGHT POLE  343244
15309556,APPROXIMATELY 70 FT OF GUARDRAIL
15309562,ROCK MAILBOX NEXT TO ROAD
15313005,YIELD SIGN
15313005,CHEVRON ALIGNMENT SIGN
15313011,25 FEET OF GUARDRAIL
15313110,CONCRETE BARRIER
15313171,FENCE
15313173,INTERIROR OF APARTMENT
15313173,FENCE AND BUILDING
15313178,"""LEFT LANE MUST ENTER RAMP "" POLE"
15313210,SIGN DAMAGED
15313222,MINOR DAMAGE TO CENTER MEDIAN CABLE
15314161,CONCRETE RETAINING WALL AT 8506 PUTNAM
15314173,"""TRAMOR AT WILLIAM CANNON PLACE"" SIGN"
15314251,FENCE
15314251,FENCE/LIGHT POLE
15316520,CITY OF AUSTIN REFLECTIVE SIGN
15318328,GAS PUMP
15320352,FENCE DAMAGED
15320352,FENCE DAMAGED
15320354,POLE 389764
15320359,FIRE HYDRANT
15320472,PARKED TRAILER
15320534,DO NOT ENTER SIGN
15322479,N/A
15322498,DAMAGE TO OUTSIDE STRUCTURE OF HOUSE
15326216,50FT DAMAGED SAFETY WALL
15326459,10 FT GUARD RAIL DAMAGE
15326462,GUARD RAIL
15326465,GUARDRAIL
15326469,LIGHT POLE
15326513,AUSTIN CITY LIGHT POLE #356808
15328743,GUARD RAIL
15328989,ATT CABLE BOX
15328989,10 FEET OF PERIMETER FENCE
15328989,10 FEET OF PERIMETER FENCE
15329206,STREET SIGN
15331072,LARGE LIMESTONE ENTRY SIGN NE CORNER.
15331186,STREET SIGNS
15331207,GUARD RAILING
15331212,DAMAGE TO NORTH WEST CORNER OF BLDG
15331369,BICYCLE
15332505,60' OF GUARDRAIL DAMAGE
15332506,CONCRETE CURB AND WALL
15332515,BRIDGE BEAMS STRUCK BY IRON BEAMS/LOAD
15332516,"STOP, STREET AND ONE WAY SIGN ON 1 POLE"
15332550,UTILITY POLE
15332557,STREET SIGN
15333130,PEDESTRIAN CROSSWALK SIGNAL LIGHT
15339725,APPROX 40FT GUARD RAIL
15339730,LIGHT POLE 203950
15339735,PRIVACY FENCE
15339735,VACUUM/ AIR PUMP MACHINE
15339735,FRONT PORCH SUPPORT BEAM.
15339735,FIRE HYDRANT
15339735,PARKING LOT GUARDRAIL
15339786,STREET SIGN
15339793,AUSTIN WATER RESEARVE FENCE LINE BROKEN.
15339865,CONCRETE MEDIAN
15339977,STOP SIGN
15339982,CITY ROADWAY SIGNS
15339991,FIRE HYDRANT
15340135,DAMAGED FENCE
15340135,STOP SIGN/STREET SIGN
15340135,"TRASH CAN, POLE"
15340140,PICNIC TABLE
15340145,UTILITY POLE #250795
15340256,7302 COOLBROOK DR
15340269,WESTBOUND LEFT SIDE GUARD RAIL
15340301,NONE HIT HILL SIDE
15340304,GUARDRAIL APPROX 5FT
15340306,LIGHT POLE
15340306,TURN SIGN
15340309,APPROX 65 FT OF DAMAGED GUARD RAIL
15342500,"FENCE, LANDSCAPE, EXTERIOR HOUSE."
15342736,"LANDSCAPING, TREES"
15342741,LIGHT POLE
15342741,STOP SIGN
15342749,COLLAPSING GUARD RAIL
15342751,GUARD RAIL DAMAGE-MINOR VISUAL DAMAGE.
15342836,UTILITY POLE #374850
15342838,FOR LEASE SIGN
15342844,TREK BICYCLE
15344136,BIKE LANE SIGN
15344137,GATE ARM
15344308,POWER POLE
15344308,FENCE
15344319,GUARDRAIL
15344796,POLE FOR STOP SIGN. NB BELFAST. SE CORNE
15344799,STREET POLE/WARNING LIGHTS
15344809,RESIDENTIAL FENCE
15344848,GUARDRAIL
15344849,CONCRETE BARRIER
15344850,METAL FENCE
15344860,GUARD RAIL DAMAGE/ON FRONT20' DAMAGES
15344863,POST WARNING OF FIBER OPTICS CABLES
15346859,PEDESTRIAN CONTROL DEVICE
15346884,PLASTIC PYLONS
15346886,LANE  SIGN W BRAKER LN KNOCKED DOWN
15346967,ELECTRIC POLE #359921
15348474,"""DO NOT ENTER"" SIGN"
15348478,TRAFFIC BARRELS AND GUARDRAIL
15348479,SIGN
15348479,TRAILER
15353076,GUARD RAIL
15353105,LANDSCAPING
15353119,DAMAGE TO ROCK WALL
15353121,DAMAGE TO GUARDRAIL
15353307,"FENCH, DIRECTION SIGN, WARNING SIGN"
15353314,GARAGE DAMAGE
15353424,BRIDGE RETAINING WALL
15353435,"IH 35 SIGN, SIDEWALK DAMAGES , GUARD RAI"
15354846,LIGHT POLE #384797
15355505,10401 N LAMAR BLVD APT. 105
15355513,PERM. FENCE
15359184,STOP SIGN BENT OVER AT INTERSECTION
15359192,50 FT OF FENCE DAMAGED
15359200,RAIL ROAD CROSSING POLE
15359206,V1 COLLIDED WITH NE CORNER OF RESIDENCE.
15359362,FIRE HYDRANT DAMAGED
15359420,GUARD RAIL CABLE WIRE DAMAGE AND 2 POLES
15359434,TELEPHONE POLE #345956
15359441,STREET SIGN
15359492,MEN'S GT BICYCLE
15359538,YELLOW IMPACT BARRIER HAS DAMAGE
15361229,GUARDRAIL
15361284,TRAFFIC BOX
15365837,GUARD RAIL DAMAGE
15365839,FIRE HYDRANT # C10572
15365856,TURN LANE SIGN
15365856,CITY LIGHT POLE
15365897,LIGHT POLE
15365900,GUARDRAIL
15365908,TREE
15368162,GUARD RAIL
15368179,7TH ST SIDE CEMETARY FENCE
15368382,STREET LIGHT #25
15369958,LIGHT POLE KNOCKED OVER
15370025,GUIDE WIRE SUPPORT POST
15371946,GUARDRAIL DAMAGE
15371947,GAS LINE ON JONNY CARINOS RESTAURANT
15372101,STREET LIGHT AND GUARDRAIL
15372108,CAPITAL METRO BUS BENCH DESTROYED
15381616,MAJOR DAMAGE TO PUBLIC STORAGE BUILDING
15381616,DAMAGE TO A PUBLIC STORAGE BUILDING
15381625,GUARDRAIL DAMAGE 30-40' - RIGHT SHOULDER
15381629,DAMAGED LID TO TRAFFIC LIGHT POLE
15381633,HANDRAIL AND CONCRETE BARRIER
15381713,BARRIER
15381719,SCHOOL TRAFFIC SIGN
15381719,FENCE AND BACKYARD
15381720,UTILITY POLE/FIRE HYDRANT
15381720,WATER LIN/METAL FENCE
15381773,TEMPORTARY ORANGE FENCE
15381784,TRAFFIC LIGHT POLE (SE CORNER)
15381826,CONCRETE WALL
15381828,ATT UTILITY POLE
15381828,TREE/LANDSCAPING
15381863,HOUSE
15382200,PHONE LINE BOX.
15382205,GUARD RAIL DAMAGE
15382269,WALL
15382270,BENCH
15382272,GUARDRAIL
15382273,WALL TO CAR WASH
15382311,ELECTRIC POLE STRUCK BUT NO VISIBSLE DAM
15382319,FIRE HYDRANT
15382322,APPROX. 20FT. OF GUARDRAIL DAMAGE.
15383421,KNOCKED DOWN STREET LIGHT
15386283,POWER POLE WILL NEED TO BE REPLACED
15386357,5 FEET OF GUARDRAIL
15386360,METAL GATE AND FENCE POST
15388621,POSSIBLE DAMAGE TO GATE KEY PAD
15396127,CONCRETE BARRIER
15396129,UTILITY POLE #238350
15396138,APPROX 200' OF GUARDRAIL ON THE N CURB
15396184,MAILBOX
15396197,35 FT OF GUARD RAIL
15396204,APPROXIMATELY 60FT GUARD RAIL
15396251,PRIVACY FENCE
15396251,WALL ON NE CORNER OF HOUSE
15396253,BRICK MAIL BOX
15396267,ELECTRIC BOX
15396714,7 FT OF GUARDRAIL
15396732,1214 SPEER LN -FRONT HOUSE WALL
15396780,DAMAGE TO THE BRIDGE.
15396941,CONCRETE CURBING
15397010,EVERGREEN CEMETARY
15397017,GUARDRAIL
15397135,30 FT OF GUARDRAIL
15397148,UTILITY POLE
15397210,BARRIER DAMAGE
15397239,ELECTRIC POLE # 305552
15397245,PEDESTRIAN CROSS-WALK POLE
15397245,TRAFFIC SIGNAL POLE
15397280,MAILBOX
15397291,STOP SIGN BENT OVER
15397300,METAL FENCE
15397301,GUARD RAIL
15397302,DOG POOP BAG HOLDER
15397344,AT&T CABLE BOX
15397350,NONE
15400802,JACK BROWN CLEANERS
15400802,STATE FARM INSURANCE
15400843,TELEPHONE POLE #340868
15400866,AUSTIN ENERGY POWER POLE # 398102
15400884,MAILBOX AND ROCK ENCASING
15400884,MAILBOX AND ROCK ENCASING
15400914,WOOD FENCE -AUSTIN LONESTAR RV RESORT
15401309,GUARDRAIL
15404484,BRICK APARTMENT SIGN
15404492,UTILITY POLE #232417
15404584,WATER LINE
15404585,LIGHT POLE
15404805,30FT GUARDRAIL DAMAGE
15404807,YELLOW WATER IMPACT BARRIER
15405087,GATE ARM
15405087,METAL POLE(X2)
15405595,N/A
15405596,ELECTRIC POLE #380468
15405836,25' GUARD RAIL
15410260,MAILBOX
15411714,APARTMENT #101 WAS STRUCK/HEAVY DAMAGE.
15411719,WATER BARRIERS
15411732,TRAFFIC LIGHT CONTROLLER BOX/POWER BOX
15411784,SEVERE DAMAGE TO BRICK IN OUTSIDE AWNIN
15411834,GUARD RAIL
15411842,KNOCKED CONRETE FROM BASE OF LIGHT POLE.
15411847,CACTUS AND A TREE
15411853,FIRE HYDRANT AT INTERSECTION
15411896,PAINT TRANSFER 2015 HAMM ID# H2100611
15411899,STRUCTURE/RESIDENTIAL
15411902,POLE 357164 STRUCK AND KNOCKED DOWN
15411958,GUARD RAIL
15411965,CONCRETE POLES
15411978,CITY OF AUSTIN GUARD RAIL AND WOOD STOMP
15411978,LOWER PART OF TREE
15411978,CITY OF AUSTIN POLE LIGHT #366182
15412561,UTILITY POLES
15412561,PRIVATE PROPERTY LANDSCAPING
15412564,LIGHT POLE #367153
15412564,DAMAGED TREE AND GRASS UPROOTED.
15414635,TREES
15414662,GAURD RAIL 5FT
15414702,WIRE FENCE
15414705,YIELD SIGN
15418035,FRONT OF BUILDING
15418052,BICYCLE RACK
15418167,TRAFFIC LIGHT
15418301,GUARDRAIL
15418309,SILVER FIRE HYDRANT
15418309,LANDSCAPING
15418316,FIRE HYDRANT
15418321,CITY GUARD RAIL
15418437,GUARD RAIL AND REFLECTIVE BARRIER
15418439,FIRE HYDRANT
15418440,GUARD RAIL- 25 FT
15426116,APPX 90 FEET OF CABLE GUARDRAIL.
15426125,LIGHT POLE FOR ROAD
15426201,LIGHT POLE #397708
15426205,GUARD RAIL
15426208,BRICKS ON HOUSE & A TRASHCAN
15426268,GUARDRAIL
15426283,METAL FENCE
15426339,RAILROAD CROSSING SIGNAL
15426362,DUMPSTER HIT BY VEHICLE
15431600,DAMAGED ELEC POLE
15432093,TELEPHONE POLE
15432100,GUARD RAIL
15432124,POWER POLE #230380
15432126,DECKER LAKE PROPERTY FENCING
15432166,CONCRETE WALL
15432166,ELECTRIC POLE CABLE
15432169,GUARDRAIL AT PARK BEND TURN AROUND
15432169,RAILROAD CROSSING ARM-WEST SIDE
15432187,PROPERTY FENCE
15432187,PROPERTY FENCE
15432235,LIGHT POLE 397040
15432254,PRIVATE COMPANY TRAFFIC CONTROL
15432265,WOODEN FENCE
15432269,CONCRETE SIDE BLOCKS
15432322,CURB ON NE SIDE
15432349,SHED IN BACK YARD AT 607 W 32ND ST.
15432420,MOPAC SOUND BARRIER WALL
15432431,FENCE FACING GEORGIAN
15432442,RETAINING WALL
15432490,DAMAGED MAILBOX
15432493,STOP SIGN
15432503,POLE 254186 STUCK FROM EAST SIDE BY VEHI
15432550,100' WOOD AND WIRE CATTLE FENCE
15432550,ELECTRIC POLE
15435339,SCRAPE ON BRIDGE PILLAR
15435408,LIGHT POLE # 378842
15435470,60FT GUARD RAIL
15435476,GLOBE BICYCLE DAMAGED
15440932,AUSTIN ENERGY POLE #378532
15441544,"260 FEET OF GUARDRAIL, CENTER MEDIAN"
15445187,30FT OF GUARDRAIL
15445192,FENCE
15445192,GUARDRAIL
15446010,15 FT SECTION OF GUARD RAIL
15446013,STREET SIGN ON NE CORNER
15446071,WRONG WAY SIGN KNOCKED OFF BASE
15446080,DAMAGE TO GUARDRAIL
15446160,COA METAL LIGHT POLE
15446237,SEVERAL PLANTS IN FRONT YARD GARDEN DAMA
15446239,UTILITY POLE #300038STREET SIGN
15446253,MILE MARKER 245 SIGN KNOCKED DOWN
15446256,PEDESTRIAN SIGNAL LIGHT
15446325,"SIGN POLE, KNOCKED DOWN"
15446330,CURB DAMAGE AT SOUTH EAST CORNER OF INT.
15446339,LIGHTPOLE
15446423,60 FEET OF GUARDRAIL DAMAGE
15446513,30 FT OF GUARDRAIL DAMAGE AT 900 RUTLAND
15446523,DAMAGE TO STEEL RETAINING WALL
15446527,GUARDRAIL
15446528,RAILROAD SIGN
15446530,BARRIER POSTS
15446531,STONE MAILBOX
15446603,DAMAGE TO FENCE.
15446605,LIGHT/ELECTRIC POLES (4)
15446652,OFFICE BUILDING #3
15446654,LIGHT POLE
15446710,SMALL 15-FOOT TREE
15446719,STREET SIGN
15446719,LIGHT POLE #386993
15446762,END OF ROAD SIGN
15446765,HIGHWAY SIGN
15448822,AT&T POLE
15448826,512-291-4900. 6FT OF LANDSCAPE
15448832,METAL PERIMETER FENCE PANEL
15450707,5359 BURNET RD
15450708,MAILBOX
15450708,FRONT YARD LANDSCAPING
15450751,NONE
15457025,FRONT OF HOUSE
15457026,SCHOOL ZONE 20MPH SIGN
15457033,GUARD RAIL
15460186,CITY LIGHT POLE
