Crash_ID,Damaged_Property
12226627,"FIRE HYDRANT, STREET SIGN & POLE"
12226627,TELECOMMUNICATION TERMINAL
12226637,BRICK WALL
12226646,APARTMENT COMPLEX
12226650,15 FEET STRETCH GUARD RAIL
12226657,DAMAGED MAILBOX
12226659,WOODEN FENCE
12226659,CEMENT RETAINING WALL
12226680,"BROKED, DENTED GREASE TANK"
12226687,TREE
12226695,UTILITY POLE #288998
12226695,10 FEET WOODEN FENCE LINE
12226728,FLOWER BED
12226737,SIDE OF BUILDING #6
12226744,TREES
12226744,FENCE
12226755,FENCE
12226758,CONCRETE WALL
12226767,DECORATIVE STREET LIGHT
12226771,LANDSCAPE/MAILBOX
12226771,METAL LIGHTPOLE #325643
12226773,LIGHT POLE #372128
12226777,BUILDING OF 2904 S. PLEASANT VALLEY
12226777,BUILDING OF 2906 S. PLEASANT VALLEY
12226778,SOLAR TECH STRAT SILN
12226779,REFLECTIVE ARROW ON POLE
12226791,PEDESTRIAN LIGHT #155698
12226793,LIGHTED TREE HARDWARE
12226797,PRIVACY FENCE
12226804,TREES
12226863,LIGHT POLE #365181
12227056,EASTBOUND GUARDRAIL
12227059,GUARDRAIL
12227069,UTILITY POLE #291448
12227594,ROCK WALL/FENCE
12227638,BAMBOO & CHAIN LINK FENCE
12227644,FIRE HYDRANT
12227644,LARGE WOODEN SIGN
12227698,METAL FENCE
12227701,HOUSE & GARAGE
12227718,GARAGE DOOR
12227741,METAL GUARD RAIL 15-20 FT
12228259,ELECTRIC POLE #23094
12228419,LIGHT POLE
12228424,PROPERTY FENCE...ECT.
12228457,LANDSCAPING BRICK WALL IN THE DRIVE THRU
12228461,COA/AUSTIN ENERGY POLE #319432
12228466,STREET LIGHT AND POLE
12228470,BICYCLE
12228470,FRONT OF BUILDING & MERCHANDISE
12228501,CONCRETE FORM
12228526,COA BUS STOP
12229104,PROPERTY FENCE
12236902,STEEL POLE THAT PROTECTS TELEPHONE POLE
12244595,CROSSWALK SIGN
12245153,"FENCE, IRON"
12245170,UNIT #1 BICYCLE
12245174,STREET SIGN
12245185,"FENCE, TREE, LANDSCAPING"
12245189,U-HAUL TRAILER
12245249,LANDSCAPING
12245253,TRAFFIC DIVIDER BARRELS
12245260,CHAINLINK FENCE
12246269,GUARDRAIL DAMAGE
12246282,EXTERIOR WALL OF A BUILDING
12246289,LIGHT POLE
12246306,GUARDRAIL-APPROX 10'
12246385,"BICYCLE, MENS"
12246399,BUSHES ALONG EAST CURB-LINE
12246439,METAL FENCE
12246439,WOODEN FENCE
12246440,SHRUBBERY
12246440,FIRE HYDRANT
12246443,LANDSCAPING
12246550,20 FT GUARD RAIL DAMAGE
12246559,LIGHT POLE #358613
12246596,SPEED LIMIT SIGN
12246600,FIRE HYDRANT
12246658,FIRE HYDRANT
12246658,BRICK WALL
12246728,LIGHT POLE 360830
12246728,GUARD RAIL
12259751,METAL FENCE DIVIDER
12259783,UTILITY(PHONE) ACCESS MAN-HOLE
12259798,WINDOW
12259798,FENCE
12259872,RETENTION ROAD PIPES
12260851,UTILITY POLE #231961
12260862,SIGNAL LIGHT CONTROL BOX
12260865,HIGHWAY CONCRETE BARRIER
12260900,MAILBOX
12260937,UTILITY POLE #344993
12260940,GUARDRAIL
12260956,RAILING OF DEALERSHIP
12260961,"CHILDRENS PLAY AREA FENCES, STORAGE SHED"
12261004,2900 CENTURY PARK #901
12261042,STREET SIGN
12261053,GUARD RAIL
12265596,BIKE (IRON HORSE)
12265620,GUIDE WIRE TO LIGHT POLE
12265669,BICYCLE
12265687,LIGHT POLE
12265699,FENCE
12265710,TREE AND LANDSCAPING
12265745,POLE (278302)
12265765,FENCE
12270133,APPROX 40 FT GUARDRAIL
12270195,ONE WAY SIGN
12270195,CONCRETE BARRIER
12270263,FENCE
12270270,UTILITY POLE #LF04908
12270275,GARAGE DOOR
12270424,TELEPHONE UTILITY BOX
12272058,GUARD RAIL
12272079,FENCE & CONCRETE CURB
12272089,POWER POLE
12272089,STEEL FENCE
12272091,GUARD RAIL
12272106,FIRE HYDRANT
12272160,GUARD RAIL
12272173,FIRE HYDRANT
12272178,LANDSCAPE
12272184,OAK HILL APPLIANCE
12272191,MAILBOXES
12272200,"""FOR LEASE"" SIGN"
12272217,MAILBOX
12272217,MAILBOX
12272266,TELEPHONE POLE #216821
12272270,LIGHT POLE #383313
12273509,TRANSFORMER GROUND UTILITY BOX #601818
12273651,FENCE & LANDSCAPE DAMAGE @ CHURCH
12273654,SPEED LIMIT SIGN 45 MPH
12273656,TRAFFIC LIGHT POLE
12275100,FENCE & APARTMENT 11103
12276041,LANDSCAPING
12279717,TREE
12279722,APARTMENT COMPLEX FENCING
12279723,NO PARKING SIGN
12279757,GUARD RAIL AT POLE #388729
12279760,LIGHT POLE #258318
12279767,CITY LIGHT POLE #373535
12279769,BARED WIRE FENCE
12279770,YELLOW WARNING SIGN FOR DEER CROSSING
12279770,WOODEN FENCE
12280004,RICK'S CLEANERS BUILDING
12280008,ELECTRICITY POLE #244775
12280018,WOODEN FENCE
12280020,FENCE
12280021,STREET SIGN
12280023,LAWN
12280097,CYCLONE FENCING
12280100,GUARDRAIL
12280115,CITY OF AUSTIN TELEPHONE POLE
12280115,MAILBOX
12280116,GARAGE & GARAGE WALL
12280124,HOUSE
12280134,STONE MAILBOX
12280155,RIGHT TURN ONLY SIGN
12280160,LIGHTS SIGN
12280165,MAILBOX (BRICK)
12280165,MAILBOX (STONE)
12280170,UTILITY POLE 308808
12280171,HIGHWAY FENCING E&W SIDE OF ROAD
12280177,GUARD RAIL
12280188,12' WOODEN FENCE/MAIL BOX
12280247,YEILD POLE/SIGN
12280252,SHRUBBERY
12280410,RAIL DAMAGE
12284758,LIGHT POLE #386367
12284758,FIRE HYDRANT #151241
12289098,MAILBOXES
12289106,FIRE HYDRANT
12289118,GUARDRAIL
12289127,TREES
12289135,GUARDRAIL
12289175,BARRIER AT TOLL BOOTH
12289203,LANDSCAPING
12289210,METAL DUMPSTER
12289291,GUARD RAIL
12289439,SUBDIVISION SIGN
12289456,TELEPHONE POLL 231909
12289465,80FT OF GUARDRAIL
12289471,CONCRETE CURB LINE
12289487,GUARD RAIL
12289496,WATER MAIN/TREE/SIGN'S
12289528,GUARD RAIL DAMAGE
12289540,LANDSCAPING
12289545,CABLE GUARD RAIL
12289554,TREE/LANDSCAPING
12289588,LIGHT POLE #378750
12289597,PEDESTRIAN CONTROL SIGNAL POLE
12289597,STREET LIGHT POLE
12289633,CACTUS LANDSCAPING
12289634,BRICK LANDSCAPE BORDER
12289635,LIGHT POLE
12289645,CURB LINE
12289656,LITE POLE #365159
12289656,FIRE HYDRANT
12289661,SODA MACHINE
12289666,BICYCLE
12289692,UTILITY POLE
12292466,GUARDRAIL
12303205,THE FRONT OF STRUCTURE OF BUILDING 8
12303207,SIGN
12304920,STOP SIGN AND POLE
12304997,GUARDRAIL
12305996,GUARD RAIL
12306456,WALL OF PARKING GARAGE
12306577,BICYCLE
12306578,WARNING SIGN
12306594,RAIL GUARD/DIVIDER
12306614,WOOD POLE #259575
12306623,MAIN ENTRANCE SIGN (LIGHTED SIGN)
12314098,GUARD RAIL
12314899,APARTMENT BUILDING
12314901,TELEPHONE POLE #3443561
12314901,TELEPHONE POLE #384975
12314908,FIRE HYDRANT
12314959,TXDOT RAILING
12314963,SHRUB
12314969,GUARD RAIL
12314977,CITY POLE
12314986,SIGN
12314990,BUILDING
12314995,GUARD RAIL
12314999,APARTMENT BUILDING B3 2120
12317511,"LIGHT POLE, #375060"
12317614,LIGHT POLE #288461
12317832,PARKING POLE
12318463,WOOD LIGHT POLE
12318463,TREE
12318550,LANDSCAPE/TREE
12318824,PRIVACY FENCE
12318839,GUARD RAIL
12318842,CONCRETE BARRIER
12318852,TREES
12318868,U-TURN SIGN
12318869,SPEED LIMIT SIGN
12318892,CHANGABLE MESSAGE SIGN
12318905,ONE WAY SIGN
12318933,GUARD RAIL (ON PRIVATE PROPERTY)
12318946,POWER POLE A1449
12318957,POLE #263570
12318987,WOOD LIGHT POLE #226071
12318999,STREET SIGN
12323933,GUARD RAIL
12323943,MOBILE HOME/DECK
12325060,CAR WASH WALL
12325068,SCHOOL X SIGN
12325068,FENCSE
12325068,POLE 3026833
12326431,GUARDRAIL
12326438,METAL GATE
12326468,BUILDING
12326504,CONCRETE LIGHTPOLE
12328045,GUARD RAIL
12328085,APPROX 40' GUARDRAIL
12328088,CENTER MEDIAN CONCRETE WALL
12328089,BRICK WALL
12328104,GUARDRAIL
12328108,LANDSCAPING (ROCKS)
12328390,PEDESTRIAN CROSSING SIGN DRAINAGE ENTRAN
12328390,"WOODEN PRIVACY FENCE, LIMESTONE DECORATI"
12328398,ELECTRIC BICYCLE
12328425,STREET LIGHT
12328457,FENCE/BRICK
12328494,GATEWAY SIGN
12328498,TREE
12328506,DO NOT ENTER SIGN
12329647,TXDOT STREET SIGN
12329660,GARAGE DOOR & WALL
12329664,ELECTRIC POLE LINES
12329678,HOME/HOUSE
12329695,UTILITY POLE
12329741,LANDSCAPE
12336016,BOAT AND TRAILER
12336615,GUARDRAIL/POST
12340627,FENCE
12340630,TURN ARROW SIGN
12340632,FENCE
12340632,STREET SIGN
12340677,TRAFFIC LIGHT POLE
12340688,TREE
12340689,POLICE SURVEILLANCE SIGN
12340689,ONE WAY SIGN
12340691,FRONT FENCE
12340691,FRONT FENCE
12340703,GUARD RAIL
12341214,STREET LIGHT POLE AND FIRE HYDRANT
12341241,BRIDGE HANDRAIL (METAL)
12341253,RETAINING CABLES
12341258,MAILBOX AND SHRUBS
12341295,CHAIN LINK FENCE
12341335,CENTER GUARD RAIL
12341338,FENCE/SHRUBS
12341459,WINDOW X2
12341494,GUARDRAIL DAMAGE 1500 BLK FERGUSON NORTH
12341537,STREET SIGN
12341538,MEDIAN BARRIER
12341580,GUARD RAIL AND STREET SIGN
12341621,30' GUARDRAIL
12341630,BIKE LANE SIGN
12341724,TREE
12341744,BUILDING
12341744,FENCE
12341745,REAR WOOD FENCE
12341792,DIRECTIONAL SIGN
12341794,TREE
12343188,OAK TREE/PRIVACY FENCE
12346900,CEMENT GUARDRAIL.
12353169,RESIDENTIAL MAILBOX/POST
12353169,RESIDENTIAL FENCE
12354206,GATE ENTRY KEYPAD BOX
12354488,PEDESTRIAN CROSSING BUTTON
12354491,UTILITY POLE #310162
12354492,TRAILER SIGN
12354492,FENCE
12355125,STREET SIGN N 183 S/B
12355131,12819B HYMEADOW DR
12355145,TELEPHONE POLE #296694
12355238,2008 WANCO WTLMB
12355272,POLE-LIGHT
12355300,UTILITY POLE #203138
12355333,30 FEET OF GUARD RAIL
12355518,GUARDRAIL (APPROX 12 FEET)
12355527,CITY SIGN
12355529,GUARD RAIL
12355534,METAL GUARDRAIL
12355605,YIELD SIGN
12356744,STOP SIGN
12356760,UTILITY POLE
12356760,PEDESTRIAN CROSSING SIGNAL
12356774,EAST HIGHWAY 71 STREET SIGN
12356776,UTILITY LIGHT POLE #377020
12356778,GUARD RAIL
12356807,GUARD RAIL
12356842,POWER LINE POLE 329585
12356869,GUARD RAIL
12356900,STOP SIGN (QUAIL PARK & PARKFIELD)
12356929,METAL FENCE
12356943,MAILBOX-(STONE)
12356986,GUARDRAIL
12356993,METAL FENCE
12356993,POOL (VEHICLE IN POOL)
12357632,CONCRETE CURB
12357635,GUARDRAIL
12357640,HWY WARNING SIGN
12357664,CEMENT POLE
12357677,TREE/LANDSCAPING
12357680,UTILITY POLE-203032
12357681,GUIDEWIRE
12358415,"CITY STREET SIGN""DO NOT ENTER""SCHOOL ZON"
12362582,UTILITY POLE
12367267,WIRED GUARD RAIL
12371113,NEIGHBORHOOD FENCE & BRICK WALL
12371116,CITY POLE #353615
12371122,"TX DOT ""DO NOT ENTER"" SIGN"
12371128,GUARDRAIL
12371137,SECTION OF TUBULAR PIPE
12371137,FENCING
12371141,UTILITY POLE
12371141,UTILITY CABLE BOX
12371147,STONE WALL (APPROX. 60 SQUARE FT)
12372050,SIDE OF BUILDING
12372114,SPEED LIMIT SIGN
12372114,BROWN PLASTER ENTRANCE SIGN
12372115,FENCE/RAILING
12372122,WATER BARRIER
12372251,30 FEET OF GUARDRAIL
12372285,METAL RAILING
12372362,HOUSE
12372362,"""YIELD"" SIGN"
12372366,LIGHT POLE
12373713,LIGHT POLE
12373734,FENCE
12373745,LIGHT POLE
12373750,UTILITY POLE #238463
12373755,GUARDRAIL
12373760,BAKERMAN'S
12373775,STOP SIGN
12377025,LANDSCAPING
12377031,CITY SIGN
12377035,LIGHT POLE #372434
12377056,FENCE
12377062,"METAL ""20 MPH"" FLASHING POLE"
12377065,TREK BICYCLE
12377067,30' GUARDRAIL
12377073,BASE OF PROPERTY SIGN
12377808,GUARDRAIL
12378966,BOAT #TX3250JT
12380920,DOUBLE GARAGE STRUCTURE
12385020,WOODEN PRIVACY FENCE
12385022,STOP SIGN
12385028,UTILITY POLE 357366
12385036,YEILD SIGN SB-NB U-TURN
12385044,LANDSCAPING (BUSHES/GRASS)
12385091,LANDSCAPING (GRASSY FIELD)
12385170,METAL LIGHT POLE #382198
12385170,METAL LIGHT POLE #384599
12385267,PEDESTRIAN/ONE WAY SIGN
12385300,TRAFFIC LIGHT POLE AT INTERSECTION OF LA
12385518,POLE #204250
12385533,CROSS WALK SIGNAL-SW CORNER
12385626,SHRUB
12385626,LIGHT POLE
12386397,MAILBOX
12386411,BRICK WALL
12386428,PEDESTRIAN SIGNAL
12386431,HANDICAP SIGN
12386433,OUTSIDE WALL OF BUILDING
12395460,LIGHT POLE #356972
12395592,LARGE GLASS WALL/WINDOWS AT VACANT BLDG
12395638,STONE WALLS
12395640,STREET SIGN
12395728,TREE
12395733,MAILBOX
12395736,TREES
12395748,BARRICADE
12395756,SPEED LIMIT SIGN
12395756,MAILBOX
12395757,HOLE COVER POPPED OFF
12396808,UTILITY LIGHT POLE #234971
12396823,MAIL BOX
12396857,LAND SCAPING
12396869,STOP SIGN
12396905,LIGHT POLE
12396919,GUARDRAIL DAMAGE
12396946,POLE (GUIDE) WIRES #266963
12396982,FENCE-CHAIN LINK
12396994,FM2222 EXIT SIGN
12396996,MAILBOX
12396996,LIGHT POLE #320269
12397001,GAURD RAIL
12397003,FENCE (METAL)
12397010,SIGN DOWN
12397024,TRAFFIC POLE
12397034,LIGHT POLE #381780
12397038,TREE & LANDSCAPE IN FRONT YARD
12406960,LIGHT POLE/SIGN
12407002,ROUND ROCK HOSPITAL
12407051,SPRINKLER SYSTEM AND LANDSCAPE
12407094,GUARD RAIL
12407146,ELECTRIC POLE
12407182,BENT CORNER OF SIGN (YELLOW & BLACK ARRO
12407188,POLE 263570 LF 14436
12407209,GUARD RAIL
12407612,AUSTIN CENTER FOR ARCHITECTURE
12407666,GUARD RAIL
12408076,HWY EXIT SIGN 244
12408081,TREE
12408538,BRICK FENCE-FRONT YARD
12409722,"FENCE,FENCE POST,T-POST"
12415488,GUARDRAIL
12415490,RETAINING WALL
12415511,BARBED WIRE FENCE/POST
12415538,MAIL BOX/YARD
12416770,STREET LIGHT POLE
12418337,APARTMENT 109
12422058,BARBED WIRE FENCE
12424995,FIBER OPTIC CABLE
12424995,FIRE HYDRANT
12425008,CURB
12425012,FIRE HYDRANT
12425012,BRICK WALL
12425016,LIGHT POLE
12425017,MAILBOX & LANDSCAPING
12425020,GUARDRAIL
12425030,TELEPHONE POLE (#287298)
12425030,BUS STOP SIGN/POLE
12425078,GUARD RAIL
12425109,UTILITY POLE #211672
12425121,OUTDOOR GAS LINE
12425154,BLACK METAL FENCE WITH STONES
12425173,TRAFFIC SIGN
12425176,A YIELD SIGN
12425200,FENCE
12425214,IRIGATION
12425214,TREE
12425235,FIRE HYDRANT
12425235,LIGHTPOLE
12425237,SERVICE POLE 281076
12425243,SIDEWALK/RAMP RAILING
12425251,TRAFFIC LIGHT
12425281,CRASH BARREL BARRICADE
12425281,PORTABLE WARNING SIGN
12425312,MINOR GUARDRAIL DAMAGE
12425322,1 LIGHT POLE
12425322,2 TRAFFIC SIGNS
12425352,CONCRETE HIGHWAY DIVIDER
12425360,FIRE HYDRANT
12425404,GAURDRAIL-MINOR DAMAGE
12425406,WOODEN GUARDRAIL SUPPORT
12425421,FENCE
12442589,MAILBOX
12445921,TRAFFIC LIGHT POLE
12445923,GUARDRAIL
12445930,"CENTER MEDIAN, WOOD POST"
12445932,2 TREES WERE KNOCKED DOWN
12445962,FENCE LINE BY BRIDGE CLOSE TO MAIN ENTRA
12445966,"FENCES, A/C UNITS, OTHER PROPERTY"
12446264,30FT GUARDRAIL
12446278,SCHOOL ZONE SPEED LIMIT SIGN
12446282,STOP LIGHT/STREET SIGN
12446287,"TRAFFIC CONTROL SIGN-""RIGHT LANE MUST TU"
12446287,CHAIN LINK FENCE
12446303,CHAIN FENCE-35 FT
12446303,TRAILER
12446306,"FENCE, TREES, LANDSCAPING"
12446311,10' BARBED WIRE FENCE
12446312,POWER POLE
12446339,POSSIBLE-LANDSCAPING
12446339,CITY STREET SIGN-YELLOW WARNING ARROW SI
12446373,SHRUBBERY
12446379,"""DO NOT ENTER"" SIGN"
12446415,STATE STREET SIGN
12446421,BRICK WALL
12446436,SMALL BRICK WALL IN FRONT OF PLOT
12446440,25' GUARDRAIL
12446445,CONCRETE GUARD RAIL
12469627,STATE SIGN
12469632,CONCRETE DIVIDER
12469644,GUARD RAIL
12469644,STREET LIGHT
12469646,STOP SIGN
12469712,ONE CHAIN LINK FENCE
12469712,TWO WOODEN UTILITY POLES
12469723,HOUSE/GARAGE DOOR/WATER DAMAGE
12469724,TREE ON SIDE OF ROAD
12469724,TWO CURVE AHEAD SIGNS
12469796,UTILITY POLE
12469798,POLE
12469847,SCRATCH ON CENTER MEDIAN
12469873,SPEED LIMIT SIGN
12469873,FIRE HYDRANT
12469879,GUARDRAIL
12469880,20 FT GURADRAIL
12469926,LIGHTPOLE # 381446
12469965,FIRE HYDRANT #10
12469988,WOODEN ELECTRICITY POLE NUMBER:209228
12470011,WOODEN POWER POLE #308522
12471108,LIGHT POLE #385821
12483184,SPEED LIMIT SIGN
12483184,CITY LIMIT SIGN
12484935,MAILBOX
12485043,TREE ON PROPERTY
12485054,GUARDRAIL LEVEL 3
12485061,(#40) LIGHT POLE #362424
12485121,FENCE & RETAINING WALL
12485141,IRON FENCING
12485142,HOUSE
12490418,GUARD RAIL
12498417,RESIDENTIAL FENCE
12498417,LANDSCAPING
12503673,GUARD RAIL
12532978,FENCE
12543923,LIGHT POLE
12543935,SEWAR LID
12543939,STONEWALL/BUSHES
12543960,GAURD RAIL MOPAC MEDIAN
12543994,SPRINKLER SYSTEM
12544097,TREE
12544098,LANDSCAPING
12544098,LIGHT POLE
12584738,RESIDENCES MAIL BOXES
12584738,METERED LOW WATER CROSSING SIGN
12584756,FIRE HYDRANT
12584761,ROCK WALL
12584894,POLE #384566 5TH E BRAZOS
12584902,BRICK WALL IN DRIVEWAY
12584910,STREET SIGN
12584920,CITY BIKE RACK X2
12584920,TRASH RECERTICER
12584940,POLE #338899
12601144,UTILITY POLE #270348
12601190,STOP SIGN
12601243,CONCRETE BARRIER
12601249,TRAFFIC LIGHT POLE
12601254,UTILITY POLE #384525
12601260,GUARD RAIL & POST 6FT
12609279,GUARD RAIL
12609924,BARBED WIRE FENCE
12609966,LAND SCAPING/SHRUBS
12609966,LAND SCAPING/SHRUBS
12609993,TRAFFIC SIGNAL POLE
12611767,GUARD RAIL
12611773,FENCE
12612005,TELEPHONE POLE #254186
12612015,WOODEN FENCE
12612069,FIRE HYDRANT
12614258,RED CONCRETE PARKING POLE
12614273,10-15 FT OF GUARDRAIL
12614278,TREE
12614285,GUARDRAIL DAMAGE
12614286,30 FT GUARDRAIL
12614299,BARRICADE ON TOLL BOOTH
12614305,RAILROAD CROSSING ARM
12614309,SIGNAL LIGHT
12614311,GUARD RAIL 20 FT.
12614365,GUARD RAIL
12614366,LIGHT POLE #25
12614367,MEDIAN BARRIER CABLES
12614375,METAL DIRECTIONAL/ARROW SIGN
12614440,GUARDRAIL
12614444,""">"" ARROW SIGN"
12617985,SCHOOL ZONE SIGN
12617985,WHEELCHAIR/BLIND PEDESTRIAN
12617990,CHAIN LINK FENCE
12617990,POWER TRANSFORMER
12618179,2 CITY LIGHT POLES
12618185,FENCING
12618191,BUS STOP
12618203,GUARD RAIL
12618206,WOOD RAILING POST (1)
12618215,FENCE
12618215,FENCE
12618219,WALL PRINT
12618219,PARKING SIGN
12618237,GUARDRAIL
12618242,SIGN (EXIT)
12618242,LIGHT POLE (362356)
12618246,FIRE HYDRANT
12618249,UNDERPASS WALL
12618272,GARAGE AREA
12618273,"TREE, YARD"
12618279,GUARD RAIL
12618287,BICYCLE RACK
12618287,BMX BICYCLE
12618290,POWER POLE
12618295,GUARD RAIL-30 FT SECTION
12618316,POLE #358471
12618324,20 FT. GUARD RAIL
12618326,MAILBOX
12618330,STATE GUARDRAILS
12618348,"POSTED ""ONE WAY"" SIGNS"
12618353,NO PARKING STREET SIGN
12618354,STORM DRAIN GATE
12618362,SIGN
12618362,METAL FENCE
12618385,GUARDRAIL
12618392,LIGHT POLE
12618398,TXDOT TRAFFIC SIGN
12618402,MILE MARKE 232 SIGN
12618402,LIGHT POLE #25
12623749,TREES
12629075,LIGHT POLE #327628
12629079,STREET LIGHT POLE #239169
12629082,ELE. POLE (POLE #207609
12629127,"FENCE, FENCE POSTS"
12629127,SIGN-SWBELL-BURIED CABLE
12629136,30' METAL GUARD RAIL/POLES
12629143,FLYOVER BUFFER
12629145,GUARD RAIL/POLES
12630865,GUARD RAIL
12641908,15'-20' OF GARD RAIL (RIGHT SHOULDER)
12642965,TELEPHONE POLE #296432 W/FIBER OPTICS
12667654,BUILDING/DOOR/WALL
12667677,FIRE HYDRANT
12667679,TRAFFIC CONTROL BOX
12667682,SHRUBBERY/LANDSCAPING
12674683,GUARDRAIL
12712872,GUARD RAIL
12762027,RAILROAD CROSSING 765730M
12766476,LIGHT POLE #371416
12766480,GUARD RAIL
12768853,307 YOUNGER CT
12773948,BRICK WALL
12775918,WOOD FENCE/IRON FENCE
12775926,ARROW SIGN
12776463,APPRIX 30FT OF GUARDRAIL
12776471,GUARD RAIL (9600 MOPAC NB)
12786037,SUPPORT POST FOR CARPORT
12794035,"FRONT WOOD FENCE, LANDCAPING"
12803637,YARD/SHRUBS/HOUSE
12805120,40' GUARDRAIL
12832340,CHAIN LINK FENCE/SOUTH PROPERTY LINE
12840731,WOODEN POST
12852705,BRICK PILLIAR
12901717,BARRELS SEPARATING ON RAMP
12914760,GARAGE DOOR
12934996,GUARDRAIL
12949284,WOOD POLE
12950062,TREE
