ColumnName,ID,Description
AGENCY_ID,2310,TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER POLICE DEPARTMENT
AGENCY_ID,2311,TYE POLICE DEPARTMENT
AGENCY_ID,2312,TYLER CITY MARSHAL'S OFFICE
AGENCY_ID,2314,TYLER ISD POLICE DEPARTMENT
AGENCY_ID,2315,TYLER JUNIOR COLLEGE POLICE DEPARTMENT
AGENCY_ID,2316,TYLER POLICE DEPARTMENT
AGENCY_ID,2317,UNITED ISD POLICE DEPARTMENT
AGENCY_ID,2318,UNIVERSITY OF HOUSTON POLICE DEPARTMENT
AGENCY_ID,2319,UNIVERSITY OF HOUSTON - DOWNTOWN POLICE DEPARTMENT
AGENCY_ID,2320,UNIVERSITY OF MARY HARDIN BAYLOR POLICE DEPARTMENT
AGENCY_ID,2321,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER POLICE DEPARTMENT
AGENCY_ID,2323,UNIVERSITY OF TEXAS AT TYLER POLICE DEPARTMENT
AGENCY_ID,2324,UNIVERSITY OF TEXAS AT ARLINGTON POLICE DEPARTMENT
AGENCY_ID,2325,UNIVERSITY OF TEXAS AT DALLAS POLICE DEPARTMENT
AGENCY_ID,2326,UNIVERSITY OF TEXAS AT SAN ANTONIO POLICE DEPARTMENT
AGENCY_ID,2328,UNIVERSAL CITY POLICE DEPARTMENT
AGENCY_ID,2329,UNIVERSITY OF HOUSTON - CLEAR LAKE POLICE DEPARTMENT
AGENCY_ID,2330,UNIVERSITY OF NORTH TEXAS POLICE DEPARTMENT
AGENCY_ID,2333,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO POLICE DEPARTMENT
AGENCY_ID,2334,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON POLICE DEPARTMENT
AGENCY_ID,2335,UNIVERSITY OF TEXAS OF THE PERMIAN BASIN POLICE DEPARTMENT
AGENCY_ID,2337,UNIVERSITY OF TEXAS AT AUSTIN POLICE DEPARTMENT
AGENCY_ID,2339,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER POLICE DEPARTMENT
AGENCY_ID,2341,UNIVERSITY PARK POLICE DEPARTMENT
AGENCY_ID,2342,UPSHUR COUNTY SHERIFF'S OFFICE
AGENCY_ID,2343,UPTON COUNTY SHERIFF'S OFFICE
AGENCY_ID,2345,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER POLICE DEPARTMENT
AGENCY_ID,2347,UVALDE COUNTY SHERIFF'S OFFICE
AGENCY_ID,2348,UVALDE POLICE DEPARTMENT
AGENCY_ID,2349,VAL VERDE COUNTY SHERIFF'S OFFICE
AGENCY_ID,2350,VALLEY INTERNATIONAL AIRPORT POLICE DEPARTMENT
AGENCY_ID,2351,VALLEY MILLS POLICE DEPARTMENT
AGENCY_ID,2352,VALLEY VIEW POLICE DEPARTMENT
AGENCY_ID,2353,VAN ALSTYNE POLICE DEPARTMENT
AGENCY_ID,2356,VAN POLICE DEPARTMENT
AGENCY_ID,2357,VAN ZANDT COUNTY SHERIFF'S OFFICE
AGENCY_ID,2358,VEGA POLICE DEPARTMENT
AGENCY_ID,2360,VENUS POLICE DEPARTMENT
AGENCY_ID,2361,VERNON COLLEGE POLICE DEPARTMENT
AGENCY_ID,2362,VERNON POLICE DEPARTMENT
AGENCY_ID,2363,VIA METROPOLITAN TRANSIT POLICE DEPARTMENT
AGENCY_ID,2364,VICTORIA COUNTY SHERIFF'S OFFICE
AGENCY_ID,2365,VICTORIA COLLEGE POLICE DEPARTMENT
AGENCY_ID,2366,VICTORIA POLICE DEPARTMENT
AGENCY_ID,2367,VIDOR ISD POLICE DEPARTMENT
AGENCY_ID,2368,VIDOR POLICE DEPARTMENT
AGENCY_ID,2369,VILLAGE OF PALISADES POLICE DEPARTMENT
AGENCY_ID,2370,SALADO POLICE DEPARTMENT
AGENCY_ID,2371,WACO ISD POLICE DEPARTMENT
AGENCY_ID,2372,WACO POLICE DEPARTMENT
AGENCY_ID,2373,WAELDER POLICE DEPARTMENT
AGENCY_ID,2374,WAKE VILLAGE POLICE DEPARTMENT
AGENCY_ID,2376,WALKER COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2377,WALLER COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2378,WALLER COUNTY SHERIFF'S OFFICE
AGENCY_ID,2379,WALLER POLICE DEPARTMENT
AGENCY_ID,2380,WALLIS POLICE DEPARTMENT
AGENCY_ID,2381,WALNUT SPRINGS POLICE DEPARTMENT
AGENCY_ID,2383,WASHINGTON COUNTY SHERIFF'S OFFICE
AGENCY_ID,2384,WASKOM POLICE DEPARTMENT
AGENCY_ID,2385,WATAUGA POLICE DEPARTMENT
AGENCY_ID,2386,WAXAHACHIE POLICE DEPARTMENT
AGENCY_ID,2388,WEATHERFORD POLICE DEPARTMENT
AGENCY_ID,2389,WEBB COUNTY SHERIFF'S OFFICE
AGENCY_ID,2391,WEBSTER POLICE DEPARTMENT
AGENCY_ID,2392,WEIMAR POLICE DEPARTMENT
AGENCY_ID,2394,WELLS POLICE DEPARTMENT
AGENCY_ID,2396,WESLACO POLICE DEPARTMENT
AGENCY_ID,2397,WEST COLUMBIA POLICE DEPARTMENT
AGENCY_ID,2398,WEST LAKE HILLS POLICE DEPARTMENT
AGENCY_ID,2399,WEST ORANGE POLICE DEPARTMENT
AGENCY_ID,2400,WEST POLICE DEPARTMENT
AGENCY_ID,2401,WEST TAWAKONI POLICE DEPARTMENT
AGENCY_ID,2402,WEST TEXAS A&M UNIVERSITY POLICE DEPARTMENT
AGENCY_ID,2406,WEST UNIVERSITY PLACE POLICE DEPARTMENT
AGENCY_ID,2407,WESTERN TEXAS COLLEGE DEPARTMENT OF PUBLIC SAFETY
AGENCY_ID,2410,WESTOVER HILLS POLICE DEPARTMENT
AGENCY_ID,2411,WESTWORTH VILLAGE POLICE DEPARTMENT
AGENCY_ID,2412,WHARTON COUNTY SHERIFF'S OFFICE
AGENCY_ID,2413,WHARTON COUNTY JUNIOR COLLEGE POLICE DEPARTMENT
AGENCY_ID,2414,WHARTON POLICE DEPARTMENT
AGENCY_ID,2415,WHEELER COUNTY SHERIFF'S OFFICE
AGENCY_ID,2416,WHITE DEER CITY MARSHAL'S OFFICE
AGENCY_ID,2417,WHITE OAK POLICE DEPARTMENT
AGENCY_ID,2418,WHITE SETTLEMENT ISD POLICE DEPARTMENT
AGENCY_ID,2419,WHITE SETTLEMENT POLICE DEPARTMENT
AGENCY_ID,2420,WHITEHOUSE POLICE DEPARTMENT
AGENCY_ID,2421,WHITESBORO POLICE DEPARTMENT
AGENCY_ID,2422,WHITEWRIGHT POLICE DEPARTMENT
AGENCY_ID,2423,WHITNEY POLICE DEPARTMENT
AGENCY_ID,2424,WICHITA COUNTY SHERIFF'S OFFICE
AGENCY_ID,2425,WICHITA FALLS ISD POLICE DEPARTMENT
AGENCY_ID,2426,WICHITA FALLS POLICE DEPARTMENT
AGENCY_ID,2428,WILBARGER COUNTY SHERIFF'S OFFICE
AGENCY_ID,2429,WILLACY COUNTY SHERIFF'S OFFICE
AGENCY_ID,2430,WILLIAMSON COUNTY SHERIFF'S OFFICE
AGENCY_ID,2432,WILLIS POLICE DEPARTMENT
AGENCY_ID,2433,WILLOW PARK POLICE DEPARTMENT
AGENCY_ID,2434,WILLS POINT POLICE DEPARTMENT
AGENCY_ID,2435,WILMER POLICE DEPARTMENT
AGENCY_ID,2437,WILSON COUNTY SHERIFF'S OFFICE
AGENCY_ID,2439,WINDCREST POLICE DEPARTMENT
AGENCY_ID,2441,WINFIELD POLICE DEPARTMENT
AGENCY_ID,2442,WINK POLICE DEPARTMENT
AGENCY_ID,2443,WINKLER COUNTY SHERIFF'S OFFICE
AGENCY_ID,2445,WINNSBORO POLICE DEPARTMENT
AGENCY_ID,2446,WINONA POLICE DEPARTMENT
AGENCY_ID,2447,WINTERS POLICE DEPARTMENT
AGENCY_ID,2448,WISE COUNTY SHERIFF'S OFFICE
AGENCY_ID,2450,WOLFE CITY POLICE DEPARTMENT
AGENCY_ID,2451,WOLFFORTH POLICE DEPARTMENT
AGENCY_ID,2452,WOOD COUNTY SHERIFF'S OFFICE
AGENCY_ID,2453,WOODBRANCH POLICE DEPARTMENT
AGENCY_ID,2455,WOODSBORO POLICE DEPARTMENT
AGENCY_ID,2457,WOODVILLE POLICE DEPARTMENT
AGENCY_ID,2458,WOODWAY POLICE DEPARTMENT
AGENCY_ID,2459,WORTHAM POLICE DEPARTMENT
AGENCY_ID,2460,WYLIE POLICE DEPARTMENT
AGENCY_ID,2461,YOAKUM COUNTY SHERIFF'S OFFICE
AGENCY_ID,2462,YOAKUM POLICE DEPARTMENT
AGENCY_ID,2463,YORKTOWN POLICE DEPARTMENT
AGENCY_ID,2464,YOUNG COUNTY SHERIFF'S OFFICE
AGENCY_ID,2465,ZAPATA COUNTY SHERIFF'S OFFICE
AGENCY_ID,2467,ZAVALA COUNTY SHERIFF'S OFFICE
AGENCY_ID,2468,ZAVALLA POLICE DEPARTMENT
AGENCY_ID,2469,HOUSTON POLICE DEPARTMENT
AGENCY_ID,2471,DALLAS POLICE DEPARTMENT
AGENCY_ID,2473,SAN ANTONIO POLICE DEPARTMENT
AGENCY_ID,2484,ANGELINA COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2489,ARCHER COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2490,ARCHER COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2492,ARCHER COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2493,ATASCOSA COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2495,ATASCOSA COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2497,AUSTIN COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2499,AUSTIN COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2500,AUSTIN COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2503,BAILEY COUNTY CONSTABLE
AGENCY_ID,2507,BANDERA COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2511,BASTROP COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2515,BELL COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2516,BELL COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2517,BELL COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2518,BELL COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2519,BEXAR COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2521,BEXAR COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2522,BEXAR COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2529,BOWIE COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2530,BOWIE COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2532,BOWIE COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,2535,BRAZORIA COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2536,BRAZORIA COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2550,BROWNWOOD POLICE DEPARTMENT
AGENCY_ID,2552,BURLESON COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2553,BURLESON COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2555,BURNET COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2556,BURNET COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2557,BURNET COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2558,CALDWELL COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2559,CALDWELL COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2561,CALHOUN COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2562,CALHOUN COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2563,CALHOUN COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2564,CALHOUN COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2565,CALHOUN COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,2566,CALLAHAN COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2567,CAMERON COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2568,CAMERON COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2576,CASTRO COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2577,CASTRO COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2578,CASTRO COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2586,CHEROKEE COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2588,CHILDRESS COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2590,COCHRAN COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2594,COLLIN COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2596,COLLIN COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2598,COLORADO COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2599,COLORADO COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2600,COLORADO COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2602,COMAL COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2605,COMANCHE COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2609,COMMERCE POLICE DEPARTMENT
AGENCY_ID,2614,COOKE COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2615,COOKE COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2618,CORYELL COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2619,CORYELL COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2620,CORYELL COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2624,CROCKETT COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2629,DALLAS COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2636,DENTON COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2639,DEWITT COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2640,DEWITT COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2645,DIMMIT COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2646,DIMMIT COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2647,DIMMIT COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2648,DIMMIT COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2653,DUVAL COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2654,DUVAL COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2655,DUVAL COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2656,DUVAL COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2666,EL PASO COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2667,EL PASO COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2668,EL PASO COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2669,EL PASO COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2670,EL PASO COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,2671,EL PASO COUNTY CONSTABLE PRECINCT 7
AGENCY_ID,2672,ELLIS COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2676,ERATH COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2677,ERATH COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2678,FALLS COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2679,FALLS COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2680,FALLS COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2683,FANNIN COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2684,FAYETTE COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2685,FAYETTE COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2686,FAYETTE COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2689,FORT BEND COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2690,FORT BEND COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2691,FORT BEND COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2692,FRANKLIN COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2693,FREESTONE COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2695,FRIO COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2697,FRIO COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2713,GONZALES COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2715,GONZALES COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2716,GONZALES COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2719,GRAYSON COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2725,GREGG COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2730,HALE COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2741,HARRIS COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2742,HARRIS COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2743,HARRIS COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2744,HARRIS COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2745,HARRIS COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,2746,HARRIS COUNTY CONSTABLE PRECINCT 6
AGENCY_ID,2747,HARRIS COUNTY CONSTABLE PRECINCT 8
AGENCY_ID,2752,HAYS COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2753,HAYS COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2755,HAYS COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,2757,HENDERSON COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2758,HENDERSON COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2759,HENDERSON COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2760,HENDERSON COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,2765,HILL COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2766,HILL COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2767,HILL COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2768,HILL COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2769,HOCKLEY COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2773,HOCKLEY COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,2775,HOOD COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2779,HOUSTON COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2782,HUDSPETH COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2783,HUDSPETH COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2784,HUDSPETH COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2785,HUDSPETH COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2789,HUNT COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2793,JACKSON COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2794,JACKSON COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2801,JEFF DAVIS COUNTY CONSTABLE
AGENCY_ID,2820,JONES COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2825,KAUFMAN COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2831,KENDALL COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2835,KENEDY COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2836,KERR COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2838,KINNEY COUNTY CONSTABLE
AGENCY_ID,2839,KLEBERG COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2844,LA SALLE COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2845,LA SALLE COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2846,LA SALLE COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2849,LAMAR COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2850,LAMAR COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2857,LAVACA COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2858,LAVACA COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2859,LAVACA COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2860,LAVACA COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2862,LEE COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2863,LEE COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2864,LEE COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2865,LEON COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2869,LIBERTY COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2870,LIBERTY COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2871,LIBERTY COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2872,LIBERTY COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2873,LIBERTY COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,2874,LIBERTY COUNTY CONSTABLE PRECINCT 6
AGENCY_ID,2875,LIMESTONE COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2876,LIMESTONE COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2877,LIMESTONE COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2885,LUBBOCK COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2886,LUBBOCK COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2887,LUBBOCK COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2888,LUBBOCK COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2889,MADISON COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2891,MATAGORDA COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2892,MATAGORDA COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,2893,MATAGORDA COUNTY CONSTABLE PRECINCT 6
AGENCY_ID,2896,MAVERICK COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2899,MCLENNAN COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2900,MCLENNAN COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2901,MCLENNAN COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2902,MCLENNAN COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2903,MCLENNAN COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,2908,MEDINA COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2909,MEDINA COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2917,MILAM COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2918,MONTAGUE COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2919,MONTAGUE COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2920,MONTGOMERY COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2921,MONTGOMERY COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2922,MONTGOMERY COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2923,MONTGOMERY COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2924,MONTGOMERY COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,2936,NEWTON COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2937,NEWTON COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2938,NEWTON COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2939,NUECES COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2940,NUECES COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,2941,NUECES COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,2942,NUECES COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,2946,OCHILTREE COUNTY CONSTABLE
AGENCY_ID,2953,ORANGE COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2969,PECOS COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2975,POLK COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,2985,RANDALL COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,2990,RED RIVER COUNTY CONSTABLE
AGENCY_ID,3004,RUSK COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,3005,RUSK COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,3006,RUSK COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,3007,RUSK COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,3008,RUSK COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,3009,SABINE COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,3010,SAN AUGUSTINE COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,3011,SAN AUGUSTINE COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,3012,SAN AUGUSTINE COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,3013,SAN AUGUSTINE COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,3016,SAN PATRICIO COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,3019,SAN PATRICIO COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,3020,SAN PATRICIO COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,3023,SAN PATRICIO COUNTY CONSTABLE PRECINCT 8
AGENCY_ID,3026,SHACKELFORD COUNTY CONSTABLE
AGENCY_ID,3033,SMITH COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,3034,SMITH COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,3035,SMITH COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,3036,SMITH COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,3037,SMITH COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,3038,SOMERVELL COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,3056,TARRANT COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,3060,TARRANT COUNTY CONSTABLE PRECINCT 8
AGENCY_ID,3067,TEXAS STATE TECHNICAL COLLEGE POLICE DEPARTMENT - WEST TEXAS
AGENCY_ID,3071,TOM GREEN COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,3072,TOM GREEN COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,3073,TRAVIS COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,3074,TRAVIS COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,3075,TRAVIS COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,3076,TRAVIS COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,3077,TRAVIS COUNTY CONSTABLE PRECINCT 5
AGENCY_ID,3078,TRINITY COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,3079,TRINITY COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,3080,TRINITY COUNTY CONSTABLE PRECINCT 4
AGENCY_ID,3085,UNIVERSITY OF HOUSTON - VICTORIA POLICE DEPARTMENT
AGENCY_ID,3086,UNIVERSITY OF TEXAS AT EL PASO POLICE DEPARTMENT
AGENCY_ID,3087,UNIVERSITY OF TEXAS AT HOUSTON POLICE DEPARTMENT
AGENCY_ID,3100,VAL VERDE COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,3103,VAN ZANDT COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,3104,VAN ZANDT COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,3105,VAN ZANDT COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,3106,VICTORIA COUNTY CONSTABLE PRECINCT 1
AGENCY_ID,3107,VICTORIA COUNTY CONSTABLE PRECINCT 2
AGENCY_ID,3108,VICTORIA COUNTY CONSTABLE PRECINCT 3
AGENCY_ID,3109,VICTORIA COUNTY CONSTABLE PRECINCT 4
