Crash_ID,Unit_Nbr,Unit_Desc_ID,Veh_Parked_Fl,Veh_HNR_Fl,Veh_Lic_State_ID,VIN,Veh_Mod_Year,Veh_Color_ID,Veh_Make_ID,Veh_Mod_ID,Veh_Body_Styl_ID,Emer_Respndr_Fl,Ownr_Zip,Fin_Resp_Proof_ID,Fin_Resp_Type_ID,Veh_Dmag_Area_1_ID,Veh_Dmag_Scl_1_ID,Force_Dir_1_ID,Veh_Dmag_Area_2_ID,Veh_Dmag_Scl_2_ID,Force_Dir_2_ID,Veh_Inventoried_Fl,Veh_Transp_Name,Veh_Transp_Dest,Veh_Cmv_Fl,Cmv_Fiveton_Fl,Cmv_Hazmat_Fl,Cmv_Nine_Plus_Pass_Fl,Cmv_Veh_Oper_ID,Cmv_Carrier_ID_Type_ID,Cmv_Carrier_Zip,Cmv_Veh_Type_ID,Cmv_GVWR,Cmv_RGVW,Cmv_Hazmat_Rel_Fl,Hazmat_Cls_1_ID,Hazmat_IDNbr_1_ID,Hazmat_Cls_2_ID,Hazmat_IDNbr_2_ID,Cmv_Cargo_Body_ID,Cmv_Evnt1_ID,Cmv_Evnt2_ID,Cmv_Evnt3_ID,Cmv_Evnt4_ID,Cmv_Tot_Axle,Cmv_Tot_Tire,Contrib_Factr_1_ID,Contrib_Factr_2_ID,Contrib_Factr_3_ID,Contrib_Factr_P1_ID,Contrib_Factr_P2_ID,Veh_Dfct_1_ID,Veh_Dfct_2_ID,Veh_Dfct_3_ID,Veh_Dfct_P1_ID,Veh_Dfct_P2_ID,Veh_Trvl_Dir_ID,First_Harm_Evt_Inv_ID,Sus_Serious_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,Cmv_Disabling_Damage_Fl,Cmv_Bus_Type_ID,Trlr_GVWR,Trlr_RGVW,Trlr_Type_ID,Trlr_Disabling_Dmag_ID,Cmv_Intermodal_Container_Permit_Fl,CMV_Actual_Gross_Weight
17193841,2,1,N,Y,43,,,17,68,435,100,N,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,20,29,,22,,,,,,,8,1,0,0,0,0,1,0,0,,,,,,,,
17193842,1,1,N,N,43,1C6RR6FT1DS639331,2013,13,710,4100,30,N,78130,1,2,3,2,12,,,,N,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,6,1,0,0,0,1,0,0,0,,,,,,,,
17193845,1,1,N,N,43,2HGFA165X8H302968,2008,9,44,256,104,N,78745,1,1,15,5,7,,,,N,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,8,1,0,0,0,1,0,0,0,,,,,,,,
17193845,2,1,N,N,43,1FUJGECK99LAK5142,2009,21,38,2997,106,N,77423,1,1,1,2,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,8,1,0,0,0,1,0,0,0,,,,,,,,
17193846,1,1,N,N,43,1N4AA51E19C816127,2009,2,71,297,104,N,78748,1,1,3,7,1,,,,Y,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17193846,2,1,N,N,43,1HGCG3258XA025804,1999,17,44,236,100,N,78745,1,1,2,7,10,4,7,12,Y,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,1,0,0,1,0,0,1,0,,,,,,,,
17193850,1,1,N,N,43,1HGCM56895A077495,2005,17,44,236,104,N,,1,2,14,5,3,,,,N,PER OWNERS REQ: ALREADY AT ADDRESS,,N,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
17193850,2,1,N,N,43,3MZBN1K76JM172801,2018,3,63,1210,104,N,,1,2,2,5,12,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
17193851,1,1,N,N,43,1HGEG8652NL064499,1992,9,44,256,104,N,78753,1,2,15,2,7,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,2,0,0,0,1,0,0,0,,,,,,,,
17193851,2,1,N,N,43,WMWRE33414TD76297,2004,2,115,742,100,N,78660,1,2,6,1,6,12,1,1,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,2,0,0,0,1,0,0,0,,,,,,,,
17193851,3,1,N,N,43,3VWLL7AJXDM205328,2013,2,96,316,104,N,76063,1,2,2,3,12,8,1,6,Y,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,4,,,41,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17193851,4,1,N,N,43,2G1WF52EX49252213,2004,1,107,53,104,N,78725,1,2,3,1,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17193852,1,1,N,N,43,3BPDL70X0JF160963,2018,21,74,1545,106,N,78719,1,2,12,1,3,,,,N,NOT TOWED,,N,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17193852,2,1,N,N,43,4T1B11HK7JU654243,2018,2,91,380,104,N,78714,1,7,13,2,9,,,,N,NOT TOWED,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17193853,1,1,N,N,43,1FT8W3CT7CEA78405,2012,21,37,2326,30,N,78641,1,1,4,4,12,,,,Y,AUS-TEX AUTO ENTERPRISES LLC,AUS-TEX AUTO ENTERPRISES LLC,N,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17193853,2,1,N,N,43,1GCEC19X16Z232789,2006,16,107,195,30,N,78702,1,1,7,4,7,,,,Y,A-TEX TOWING,5526 1/2 W HWY 290,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,1,0,0,1,0,,,,,,,,
17193854,1,1,N,N,43,1YVHZ8BH1D5M07614,2013,21,63,870,104,N,78610,1,1,,,,,,,,NA,,N,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17193854,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,9,1,0,0,1,0,0,1,0,,,,,,,,
17193855,1,1,N,Y,,,,3,37,2324,30,N,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,1,1,0,0,0,0,1,0,0,,,,,,,,
17193855,2,1,N,N,43,2T2ZK1BA5DC108649,2013,2,58,1318,69,N,78660,1,1,11,5,10,16,3,4,Y,BULLET TOWING,BULLET TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17193857,1,1,N,N,43,4T1BF1FK3HU338157,2017,9,91,380,104,N,78729,1,2,2,5,12,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,1,1,0,0,1,1,0,1,0,,,,,,,,
17193857,2,1,N,N,43,2C3CDXGJ3GH339869,2016,21,109,74,104,N,78613,1,2,6,4,6,2,2,12,N,DRIVEN,RESIDENCE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17193857,3,1,N,N,43,1G11C5SA7GF161251,2016,21,107,56,104,N,75070,1,2,1,4,12,1,2,6,N,HARPERS TOWING SERVICE INC,HARPERS TOWING SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,2,0,0,0,1,0,0,0,,,,,,,,
17193857,4,1,N,N,43,5TFHW5F10EX364593,2014,9,91,687,30,N,78681,1,2,5,1,1,,,,N,DRIVEN,RESIDENCE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,2,0,0,0,2,0,0,0,,,,,,,,
17193859,1,1,N,N,43,JHMFA36209S014112,2009,9,44,256,104,N,78660,1,1,3,4,7,,,,N,ROCHAS TOWING SERVICE,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,3,0,0,0,,,,,,,,
17193859,2,1,N,N,43,1M2AX13C9FM029201,2015,21,60,1536,87,N,78760,1,1,10,1,3,,,,N,,,Y,Y,N,N,3,5,78760,0,80000,0,N,,,,,9,13,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,N,0,,,,,N,
17193860,1,1,N,N,43,3GCPCRECXFG470246,2015,2,107,658,30,N,78725,1,2,7,2,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17193860,2,1,N,N,43,1N4AL2AP7BN455281,2011,2,71,500,104,N,78747,2,,2,3,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,1,0,1,1,1,0,,,,,,,,
17193861,1,1,N,N,43,JHMGD38668S005635,2008,2,44,1083,104,N,78705,1,2,2,4,12,,,,Y,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
17193861,2,1,N,N,43,1FADP3F27GL298987,2016,17,37,696,104,N,78735,1,2,2,4,12,,,,Y,A-TEX TOWING,ATEX,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17193863,1,1,N,N,44,JF1SG63635H745430,2005,2,85,646,104,N,78724,2,,11,2,11,,,,N,NOT TOWED,,N,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,8,1,0,0,0,1,0,0,0,,,,,,,,
17193863,2,1,N,N,43,JF1GPAY6XFH326980,2015,2,85,516,104,N,78703,1,2,11,3,10,,,,N,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
17193864,1,1,N,N,43,1FTRX12W66KD14078,2006,21,37,2324,30,N,78664,1,2,12,2,2,,,,N,A-TEX TOWING,A-TEX TOWING YARD,N,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,7,1,0,0,1,1,0,1,0,,,,,,,,
17193911,1,1,N,N,43,1FTKR1EE2BPB09806,2011,3,37,357,30,N,78749,1,2,2,5,12,,,,N,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,71,,,67,68,,,,,,1,1,0,0,1,0,0,1,0,,,,,,,,
17193911,2,1,N,N,43,JH4CL96868C021935,2008,21,1,1430,104,N,78748,1,2,2,5,12,,,,N,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,1,0,0,1,0,,,,,,,,
17193912,1,1,N,N,43,3N1CE2CP2HL374792,2017,17,71,1452,104,N,78744,1,1,2,6,12,11,4,11,Y,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,2,1,0,2,0,0,0,2,0,,,,,,,,
17193912,2,1,N,N,5,JTKJF5C76FJ010682,2015,9,91,2573,100,N,78704,1,1,6,3,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2,1,0,1,0,0,0,1,0,,,,,,,,
17193913,1,1,N,N,43,1GNEC16Z63J205093,2003,18,107,2203,104,N,78666,1,1,2,2,12,,,,Y,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
17193913,2,6,,,,,,,,,,,78065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,9,2,0,0,0,1,0,0,0,,,,,,,,
17193913,3,1,N,Y,113,,,99,,,0,N,,,,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,0,1,0,0,,,,,,,,
17193914,1,1,N,N,43,2G1155S38E9153287,2014,2,107,53,104,N,75115,1,2,1,2,12,,,,Y,620 LAKESIDE TOWING,AUS-TEX AUTO ENTERPRISES LLC,N,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,8,1,1,0,0,0,0,1,0,,,,,,,,
17193915,1,1,N,N,43,JH2SC57097M301573,2007,2,44,3318,71,N,78729,1,2,26,1,,,,,N,620 LAKESIDE TOWING,620 LAKESIDE TOWING,N,,,,,,,,,,,,,,,,,,,,,,22,20,74,23,,,,,,,4,1,0,0,0,0,0,0,1,,,,,,,,
17193916,1,1,N,N,43,2B8GP74LX2R530472,2002,8,109,1115,104,N,78723,1,2,2,1,12,,,,N,AUSTIN EXPRESS TOWING INC.,AUSTIN EXPRESS TOWING INC.,N,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
17193916,2,1,N,N,43,2HGFB2F8XDH514468,2013,9,44,256,104,N,78751,1,2,12,1,3,,,,N,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
17193917,1,1,N,N,43,1LNHM83W66Y642881,2006,11,113,335,104,N,78744,2,,2,3,12,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
17193917,2,1,Y,N,43,5XXGN4A7XFG412906,2015,3,55,715,104,N,79744,1,1,6,2,6,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,0,0,0,0,,,,,,,,
17193918,1,1,N,N,43,5TFRT54137X014216,2007,2,91,687,30,N,78758,1,1,2,3,12,,,,N,AUS-TEX AUTO ENTERPRISES LLC,AUS-TEX AUTO ENTERPRISES LLC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,1,1,0,1,0,,,,,,,,
17193918,2,1,N,N,43,WVWDB7AJ9DW131541,2013,2,96,381,100,N,77429,1,1,,,,,,,,AVILES & GABES WRECKER SERVICE INC.,AVILES & GABES WRECKER SERVICE INC.,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,1,0,0,1,0,,,,,,,,
17193918,3,1,N,N,43,1GKS1CKJ2FR687925,2015,21,39,479,69,N,78626,1,1,4,3,1,,,,N,ATX-VIP TOWING SERVICES,ATX-VIP TOWING SERVICES,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,2,0,1,0,0,0,1,0,,,,,,,,
17193919,1,1,N,N,43,5FNRL5H61DB076077,2013,8,44,571,104,N,78726,1,2,8,2,4,,,,N,STARS TOWING,STARS TOWING,N,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
17193919,2,1,N,N,43,3MZBN1L39JM169273,2018,21,63,3917,104,N,78702,1,2,2,2,12,,,,N,ARMADA TOWING,ARMADA TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
17193920,1,1,N,Y,43,,,,,,69,N,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,0,0,0,0,,,,,,,,
17193920,2,1,N,N,43,1FTCR10A6KUB84261,1989,18,37,357,30,N,78724,1,1,6,2,12,2,1,6,N,ATX-VIP TOWING SERVICES,ATX-VIP TOWING SERVICES,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,1,0,0,1,0,,,,,,,,
17193920,3,1,N,N,43,4T1B11HK0KU183182,2019,2,91,380,104,N,78724,1,1,6,1,,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,2,0,0,1,0,0,1,0,,,,,,,,
17193922,1,1,N,N,43,1B7GL23X7SS367026,1995,21,109,567,30,N,78653,1,2,15,4,7,,,,Y,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
17193922,2,1,N,N,43,1J4FA29135P363965,2005,21,429,1464,104,N,78626,1,2,4,3,1,,,,Y,ATX-VIP TOWING SERVICES,ATX-VIP TOWING SERVICES,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
17193923,1,1,N,N,6,2G61N5S34J9170592,2018,17,106,2198,104,N,80112,1,2,9,4,9,,,,N,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,8,1,0,0,2,0,0,2,0,,,,,,,,
17193923,2,1,N,N,43,5NPEC4AC9DH578586,2013,3,45,462,104,N,78741,1,2,2,5,12,,,,N,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,2,1,0,0,1,0,0,1,0,,,,,,,,
17193974,1,1,N,N,43,3VWL17AJ2HM370186,2017,2,96,316,104,N,60048,1,1,14,2,4,,,,N,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,3,1,0,0,0,2,0,0,0,,,,,,,,
17193974,2,1,N,N,43,3N1CN7AP3GL811651,2016,17,71,1452,104,N,78741,1,1,2,3,,,,,N,A-TEX TOWING,5526 1/2 W HWY 290,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,1,0,1,0,0,0,1,0,,,,,,,,
17194304,1,1,N,N,43,KNDPN3AC1H7212760,2017,2,55,575,104,N,78732,1,2,2,3,12,,,,N,620-LAKESIDE: 512-266-8620,"12400 ANDERSON MILL, AUSTIN 78726",N,,,,,,,,,,,,,,,,,,,,,,20,22,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17194304,2,1,N,N,43,JM3KFACM9K0516489,2019,21,63,2471,104,N,78751,1,2,6,2,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17195069,1,1,N,N,43,2GTEC13TX51393784,2005,16,39,3080,30,N,78744,1,1,15,1,11,,,,Y,SOUTHSIDE WRECKER INC,8200 S. CONGRESS AVE,N,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,11,1,0,0,0,1,0,0,0,,,,,,,,
17195069,2,1,Y,N,43,1GNFC13J57R162506,2007,9,107,2246,104,N,75090,2,,12,1,1,10,1,1,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,11,1,0,0,0,0,0,0,0,,,,,,,,
17195070,1,1,N,N,43,1C3CCCCG0FN520150,2015,17,21,2258,104,N,78748,1,2,2,5,12,,,,Y,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
17195071,1,1,N,N,43,JTHBK1EG7B2463015,2011,21,58,1050,104,N,78723,1,2,12,1,3,,,,N,ZABAN TOWING,7508 BLUFF SPRINGS,N,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,2,1,0,0,0,1,0,0,0,,,,,,,,
17195071,2,1,N,N,43,1FBAX2CG6KKA46481,2019,21,37,101,103,N,78759,1,1,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,74,,,20,,,,,,,2,1,0,0,0,4,0,0,0,,,,,,,,
17195072,1,1,N,N,43,JNKBV61F87M807657,2007,18,47,2388,104,N,78753,1,1,3,6,10,,,,Y,STARS TOWING,STARS TOWING,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4,1,0,0,0,1,0,0,0,,,,,,,,
17195072,2,1,N,N,43,1HGCS1B82CA013283,2012,21,44,236,100,N,78758,1,1,12,3,2,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,6,1,0,0,0,1,0,0,0,,,,,,,,
17195073,1,1,N,N,43,JHLRE38798C016996,2008,2,44,605,69,N,78759,1,2,4,1,1,,,,Y,SOUTHSIDE WRECKER INC,8200 S. CONGRESS AVE,N,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
17195073,2,1,N,N,43,1G1BC5SM7H7125201,2017,21,107,2209,104,N,78666,1,2,7,2,7,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
17195074,1,1,N,N,43,1N4AL2EP0DC289517,2013,3,71,500,104,N,75214,1,1,15,4,8,,,,N,ATX-VIP TOWING SERVICES,ATX-VIP TOWING SERVICES,N,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,3,1,0,1,0,2,0,1,0,,,,,,,,
17195074,2,1,N,N,43,1FTFW1ET8EKE47298,2014,3,37,2324,30,N,78612,1,1,10,3,2,,,,N,NOT TOWED,NOT TOWED,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
17195075,1,1,N,N,43,4T1BE46K67U121964,2007,17,91,380,104,N,78727,1,1,2,3,12,,,,N,STARS TOWING,STARS TOWING,N,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17195075,2,1,N,N,43,JN8AZ2NE5F9080091,2015,21,47,3580,69,N,78729,1,1,6,3,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,0,0,1,0,0,0,,,,,,,,
17195076,1,1,N,N,43,JM1CW2BL3D0147854,2013,9,63,1211,104,Y,78628,1,1,15,6,,,,,Y,EZ AUTO AND TOWING SERVICE,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,1,1,1,1,0,0,0,2,0,,,,,,,,
17195076,2,1,N,N,43,3C6TRVCG0JE113004,2018,21,710,2522,103,N,75261,1,2,2,7,,,,,N,CLARK AUTO CARE,CLARK AUTO CARE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
17195076,3,1,N,N,43,JM1GJ1U53G1429368,2016,9,63,870,104,N,78617,1,1,3,2,11,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,2,0,0,0,1,0,0,0,,,,,,,,
17195077,1,1,N,N,14,2G1WC5E32D1173815,2013,2,107,53,104,N,78745,1,1,1,2,12,,,,N,K & S TOWING,11600 MANCHACA DR. AAM,N,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,4,1,0,0,1,0,0,1,0,,,,,,,,
17195077,2,1,N,Y,43,,,10,,,30,N,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,4,1,0,0,0,0,0,0,0,,,,,,,,
17195078,1,1,N,N,43,4T1CE38P76U606345,2006,8,91,380,104,N,78753,1,1,1,1,12,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,3,1,0,0,1,0,0,1,0,,,,,,,,
17195078,2,1,N,N,43,1GNUCCE05AR211301,2010,9,107,547,69,N,78723,2,,5,0,6,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,2,0,0,0,,,,,,,,
17195079,1,1,N,Y,43,5TDZK3EH3BS040090,2011,17,91,721,104,N,78102,1,2,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,0,0,0,0,,,,,,,,
17195079,2,1,N,N,43,JM1DKBC7XG0126912,2016,21,63,2471,104,N,78744,1,2,11,3,10,3,2,10,N,HARPERS TOWING SERVICE INC,HARPERS TOWING SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,7,1,0,0,0,1,0,0,0,,,,,,,,
17195080,1,1,N,N,43,JH2RC4471WM000188,1998,12,44,107,71,N,78751,1,1,26,1,,,,,N,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,3,1,1,0,0,0,0,1,0,,,,,,,,
17195081,1,1,N,N,43,1G2AL18F387266341,2008,16,107,978,100,N,78745,1,2,2,5,12,,,,N,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,1,0,0,0,0,1,0,,,,,,,,
17195082,1,1,N,Y,43,JHMCP26868C026547,2008,17,44,236,104,N,78753,1,2,,,,,,,N,,,N,,,,,,,,,,,,,,,,,,,,,,,,,4,73,,,,,,1,1,0,0,0,0,1,0,0,,,,,,,,
17195082,2,1,N,N,43,JKAZX4E154B521537,2004,11,53,1532,71,N,78617,2,,9,4,9,2,4,12,N,ROCHAS TOWING SERVICE,ROCHAS TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,1,0,0,0,1,0,,,,,,,,
17195083,1,1,N,N,43,2T3WFREV2DW061871,2013,16,91,581,104,N,77079,1,2,1,4,12,,,,N,STARS TOWING,STARS TOWING,N,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,1,1,0,0,0,0,1,0,0,,,,,,,,
17195089,1,1,N,N,43,3N1AB7AP8KY345453,2019,17,71,341,104,N,78744,1,1,3,3,10,,,,Y,EZ TOW,EZ AUTO AND TOWING SERVICE,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,3,1,0,0,0,1,0,0,0,,,,,,,,
17195089,2,1,N,N,43,2HGFA1F54AH542670,2010,16,44,256,104,N,78753,2,,10,3,5,,,,Y,AUSTIN EXPRESS TOWING INC.,AUS-TEX AUTO ENTERPRISES LLC,N,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,5,1,0,0,0,1,0,0,0,,,,,,,,
17195094,1,1,N,N,43,WMWSV3C5XCTY28642,2012,9,115,742,100,N,78704,1,1,4,2,1,,,,Y,SPECIAL AUTOMOTIVE SERVICE INC,SPECIAL AUTOMOTIVE SERVICE INC,N,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,11,1,0,0,1,0,0,1,0,,,,,,,,
17195667,1,1,N,N,43,5N1AA08B85N733779,2005,17,71,784,69,N,78664-0000,1,2,2,4,12,,,,N,AVILES TRANSPORT AND WRECKER SERVICE,"13350 OLD KIMBRO ROAD, AUSTIN, TX.",N,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,1,1,0,0,1,0,0,1,0,,,,,,,,
