Crash_ID,Damaged_Property
17179661,STEEL POST IFO 2800 SAN PEDRO
17179662,WATER VALVE
17179665,INTERSECTION SIGN FOR N IH 35/E 14TH ST
17179667,TRAFFIC LIGHT BOX HIT COMPLETELY OFF POS
17180207,TRAILER
17180263,UTILITY POLE
17180400,"GUARDRAIL, BARRIER, AND ROAD SURFACE"
17180469,CROSSWALK SIGNAL
17180470,CHAIN LINK FENCE AROUND RETENTION POND
17180472,CONSTRUCTION SIGN AT CONSTRUCTION SITE/
17180530,GUARDRAIL
17180696,DAMAGE TO FENCE AND POND
17183149,5FT GUARDRAIL DAMAGE AT 290 EXIT RAMP
17183174,"UTILITY POLE, WOODEN #298837"
17183174,"UTILITY COMPONENTS, TRANSFORMER, ETC"
17183180,DELTA MILWORKS FENCE
17183234,DAMAGED IMPACT CHEVRON
17183244,FENCE
17183244,DAMAGED FENCE
17183246,4621 S PINEHURST DR
17184224,CRASH BARRIER
17184899,CONCRETE BARRIER
17184907,LIGHT POLE
17187000,GM ENTRANCE SIGN POST
17191764,FENCE
17191828,STOP SIGN/STREET SIGN
17191839,STONE WALL
17191890,TELEPHONE POLE
17191906,ROADWAY
17192013,DAMAGE TO HOME
17192022,LIGHT POLE # 403282
17192032,LIGHT POLE #378883
17192687,ROCK WALL
17192687,UTILITY POLE
17193915,HOLT CONSTRUCTION BACKHOE 420EIT KMW2644
17193917,RECYCLE BIN
17193917,COA RECYCLE BIN
17193917,LIGHT POLE 25
17196571,LIME SCOOTER
17196674,STREET LIGHT POLE
17196793,SOUTH CURBLINE GUARDRAIL
17196794,STEEL RAILING/FENCE FOR PATIO BENT
17197941,IMPACTED WALL
17199742,GUARDRAIL
17199766,TWO MAILBOXES
17199766,FENCE AND POLES
17202797,MAIL BOX
17202822,LIGHT POLE
17202822,STREET SIGN
17202926,YELLOW BARRICADE
17202984,"ICECOOLER, PROPANE STORAGE, AIR PUMP"
17202986,ATTACHED GARAGE
17203007,MAILBOX
17203054,NE CORNER OF SUBWAY WALL
17203055,METRO BUS STOP 5606
17203058,LIGHT POLE
17207069,20' GUARDRAIL POST/RAIL
17207076,WATER PIPE
17207180,PLASTIC TRAFFIC BARRIER TYPE 3
17207184,NONE
17207199,STREET LIGHT  #407434
17209461,FENCE AND TRAILER
17209476,TAKEUCHI BACK HOE TB240
17210552,AUTOZONE AUTO PARTS STORE
17210553,AUSTIN ENERGY POLE # 308051
17210685,ROAD SIGNS
17210687,STREET LIGHT POLE
17211606,TREE AND FRONT WALK
17215580,CONCRETE PILE
17215595,CORNER OF BUILDING HIT - CREATED HOLE
17215745,FENCING
17215750,PEDESTRIAN TRAFFIC SIGNAL
17215793,BUILDING 1 WALL
17216532,WATER BARRIERS DAMAGE
17216576,THE EAST SIDE OF HOUSE
17219504,CHIP IN ROCK WALL
17219504,HANDICAP SIGN
17219563,CHAIN LINKED FENCE
17219632,PARKING SIGN
17219632,ELECTRIC POLES/GUY WIRES
17222952,FENCE
17223022,20 FEET OF GUARD RAIL
17223041,SUPPORT PILLAR TO OVERHANG
17223122,MINOR CONCRETE CURB DAMAGE
17226817,DAMAGES ELECTRICAL GATE
17226829,LIGHT POLE
17226901,POLE DEMOLISHED NUMBER 409784
17227011,FIRE HYDRANT
17227026,MAIL BOX
17227080,POLE# 223795
17227080,FENCE
17227089,TX DOT EXIT SIGN
17227090,15FT GUARDRAIL DAMAGE
17229881,50 FT CATTLE FENCING
17230592,STOP SIGN
17230644,BUSINESS SIGNS
17230676,GUARD RAIL
17230705,2012 HYUNDAI SONATA TX LP DK6C740DAMAGE
17230713,UNTILITY POLE #281974
17230713,STONE RETAINING WALLS
17233212,FENCE
17233212,LIGHT POLE
17233303,DOOR AND WINDOW
17233590,BRASS FENCE W/ROCK ASSEMBLY
17233590,SPEED LIMIT SIGN
17235589,IRON FENCE
17235681,6201 CARNATION TER
17235683,JACK BROWN CLEANERS BUILDING
17235686,FENCE
17235690,WRONG WAY RAMP SIGN KNOCKED OVER
17235695,GATE AND FENCE
17235700,MONGOOSE EXCURSION BICYCLE
17237106,"WALL, INSULATION, WIRING, PIPES."
17239930,STONE FENCE
17240025,FENCE
17240031,FIBEROPTIC POLE
17240112,BROKEN GLASS DOORS
17241427,BASE TO PEDESTRIAN WALK LIGHT
17241864,COMMUNICATIONS POLE
17241864,LANDSCAPING
17241864,POWER BOX
17242090,PARKING METER
17242091,2 GARAGE UNITS (G5&G6) DAMAGED ON EXT.
17242130,MINIMAL DENT #377900
17242146,LIGHT POLE (A1527)
17242148,TRAFFIC SIGN
17244495,GUARDRAIL
17244535,POWER POLE #345937
17244547,RAN OVER TEMPORARY FENCING
17244549,LARGE TREE
17244549,LEFT LANES ENDS
17244556,METAL PIPE FENCE AROUND BUSINESS
17245532,STONES INFRONT OF STORE IN GRASS AREA
17245543,SB TRAFFIC LIGHTS BROKEN OFF
17245560,GUARDRAIL
17248266,ELECTRIC BICYCLE
17248267,FIRE HYDRANT
17253775,STONE FENCE
17253795,50 FEET OF GUARD RAIL
17253969,"GUARDRAIL, APPROX 20 FT"
17254029,LIGHT POLE #232260
17254259,RESIDENTIAL FENCE
17254259,CITY OF AUSTIN LIGHT POLE/STREET SIGNS
17256089,BRICK MAILBOX WAS STRUCK
17256089,METAL MAILBOX WAS KNOCKED OVER
17257012,DENT ON LEFT MID SIDE OF DOOR
17257012,DENT FRONT RIGHT SIDE LGT/LGT SCRATCHED
17258563,FENCE AND HOUSE
17258716,BROKEN NO PARKING SIGN. WAS HIT BY CADI.
17258755,FENCING/UPRIGHTS 25'
17258820,STREET SIGN
17258821,METAL LIGHT POLE
17258888,DAMAGED GUARD RAIL
17260138,FIBER OPTIC CABLE
17262427,YELLOW PLASTIC WATER BARRIERS
17263582,DAMAGE TO SEVERAL FEET OF GUARDRAIL
17267267,STREET SIDE MAIL BOX
17267348,BUILDING SUPPORT BEAM
17267506,"PARKING KIOSK, PARKING SIGN"
17267649,MAIL BOX
17267656,30 FT WOODEN PRIVACY FENCE
17267662,LIGHT POLE
17267667,AUSTIN ENERGY UTILITY POLE 352362
17267674,AWNING OVER GAS PUMPS
17267744,CANTERAS REAL STONE
17269294,WIRE FENCE DAMAGED.
17270877,TREK BICYCLE
17272108,STREET SIGN FOR LYNDHURST AND 620
17272777,TREES AND LANDSCAPING
17272850,LAMP POST
17276035,LIGHT POLE
17276049,BUS STOP
17276057,GUARDRAIL
17276120,UTILITY POLE
17276120,FIRE HYDRANT & SIGN
17276153,GUARD RAIL
17276355,ELECTRIC METER BOX
17276365,FRONT STORE WINDOWS BROKEN
17276367,CITY OF AUSTIN POLE #383986
17276824,PROPERTY FENCE
17278112,FIRE HYDRANT
17278114,"TREE, MAILBOX, BRICK"
17278133,WOODEN UTILITY POLE
17278133,METAL TRASH CAN
17278170,SHELL STATION GAS PUMP
17278596,"SEWAGE PIPE,MAIL BOX"
