Crash_ID,Unit_Nbr,Prsn_Nbr,Charge_Cat_ID,Charge,Citation_Nbr
16880559,2,1,,NO CHARGES,
16880560,1,1,,NO CHARGES,
16880560,2,1,,NO CHARGES,
16880561,1,1,,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,E16776040
16880561,2,1,,NO CHARGES,
16880562,1,1,,NO CHARGES,
16880563,1,1,,NO CHARGES,
16880563,2,1,,NO CHARGES,
16880564,1,1,,DWI,
16880564,2,1,,NO CHARGES,
16880564,2,2,,NO CHARGES,
16880564,2,3,,NO CHARGES,
16880565,1,1,,NO CHARGES,
16880565,1,2,,NO CHARGES,
16880566,1,1,,DRIVING WHILE INTOXICATED,
16880566,2,1,,NO CHARGES,
16880566,2,2,,NO CHARGES,
16880566,2,3,,NO CHARGES,
16880567,1,1,,NO CHARGES,
16880568,1,1,,DRIVING WHILE INTOXICATED,190330209
16880570,1,1,,DWI / CRASH LEAVING THE SCENE,
16880570,2,1,,NO CHARGES,
16880570,3,1,,NO CHARGES,
16880571,1,1,,NO CHARGES,
16880572,1,1,,NO CHARGES,
16880573,1,1,,NO CHARGES,
16880573,2,1,,NO CHARGES,
16880574,1,1,,NO CHARGES,
16880597,1,1,,NONE,
16880597,1,2,,NO CHARGES,
16880597,1,3,,NO CHARGES,
16880597,1,4,,NO CHARGES,
16880597,2,1,,NO CHARGES,
16880597,2,2,,NO CHARGES,
16880597,3,1,,NO CHARGES,
16880598,1,1,,NONE,
16880599,1,1,,RRL/NO DL/FTMFR,E16933676
16880599,1,2,,NO CHARGES,
16880599,2,1,,NO DL,E16933677
16880599,2,2,,NO CHARGES,
16880599,2,3,,NO CHARGES,
16880599,2,4,,NO CHARGES,
16880600,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16886132
16880600,1,2,,NO CHARGES,
16880600,1,3,,NO CHARGES,
16880600,1,4,,NO CHARGES,
16880600,2,1,,NO CHARGES,
16880601,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16809668
16880601,2,1,,NO CHARGES,
16880602,1,1,,NO CHARGES,
16880602,2,1,,NO CHARGES,
16880603,1,1,,NO CHARGES,
16880603,1,2,,NO CHARGES,
16880603,2,1,,NO CHARGES,
16880603,2,2,,NO CHARGES,
16880604,1,1,,NO CHARGES,
16880604,1,2,,NO CHARGES,
16880604,1,3,,NO CHARGES,
16880604,2,1,,NO CHARGES,
16880605,1,1,,FAILED TO YIELD - LEFT TURN INTERSECTION,E16782057
16880605,2,1,,NO CHARGES,
16880606,1,1,,NO CHARGES,
16880606,2,1,,NO CHARGES,
16880606,2,2,,NO CHARGES,
16880607,1,1,,NO CHARGES,
16880607,2,1,,NO CHARGES,
16880607,3,1,,NO CHARGES,
16880608,1,1,,FTROW: PRIVATE DRIVE,E16908079
16880608,1,2,,NO CHARGES,
16880608,1,3,,NO CHARGES,
16880608,2,1,,NO CHARGES,
16880609,1,1,,NO CHARGES,
16880609,2,1,,NO CHARGES,
16880610,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16934604
16880610,2,1,,NO CHARGES,
16880611,1,1,,UNSAFE LANE CHANGE,E16779072
16880611,1,2,,NO CHARGES,
16880611,2,1,,NO CHARGES,
16880612,1,1,,NO CHARGES,
16880612,2,1,,NO CHARGES,
16880612,2,2,,NO CHARGES,
16880612,2,3,,NO CHARGES,
16880612,3,1,,NO CHARGES,
16880612,3,2,,NO CHARGES,
16880613,2,1,,NO CHARGES,
16880613,3,1,,NO CHARGES,
16880614,1,1,,DWI,
16880614,1,2,,DWI WARRANT,
16880618,1,1,,NO CHARGES,
16880618,2,1,,NO CHARGES,
16880618,3,1,,NO CHARGES,
16880618,4,1,,NO CHARGES,
16880618,4,2,,NO CHARGES,
16880619,1,1,,NO CHARGES,
16880620,1,1,,NO CHARGES,
16880621,1,1,,LEAVING THE SCENE OF A COLLISION,190340147
16880621,2,1,,NO CHARGES,
16880621,2,2,,NO CHARGES,
16880621,2,3,,NO CHARGES,
16880622,1,1,,NO CHARGES,
16880623,1,1,,NO CHARGES,
16880624,1,1,,DWLI,E16808020
16880631,1,1,,NO CHARGES,
16880632,1,1,,NO CHARGES,
16880633,1,1,,NO CHARGES,
16880639,1,1,,NO CHARGES,
16880639,2,1,,FAILURE TO MAINTAIN AN ASSURRED CLEAR DISTANCE - COLLISION,E16818659
16880646,1,1,,NO CHARGES,
16880650,1,1,,NO CHARGES,
16880650,2,1,,NO CHARGES,
16880651,1,1,,RAN RED LIGHT,E16813085
16880651,2,1,,NO CHARGES,
16880651,2,2,,NO CHARGES,
16880652,1,1,,EXPIRED REGISTRATION,E16909599
16880652,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE - COLLISIO,E16909599
16880652,1,1,,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,E16909599
16880652,1,2,,NO CHARGES,
16880652,2,1,,NO CHARGES,
16880652,2,2,,NO CHARGES,
16880653,1,1,,NO CHARGES,
16880654,1,1,,NO CHARGES,
16880654,1,2,,NO CHARGES,
16880654,2,1,,NO CHARGES,
16880654,2,2,,NO CHARGES,
16880655,1,1,,FAIL TO YIELD FRON STOP SIGN,E16814773
16880655,1,1,,NO DRIVERS LICENSE,E16814773
16880655,2,1,,NO CHARGES,
16880656,1,1,,IMPROPER TURN - UNSAFE,E16879093
16880656,2,1,,NO CHARGES,
16880656,2,2,,NO CHARGES,
16880656,2,3,,NO CHARGES,
16880656,2,4,,NO CHARGES,
16880656,2,5,,NO CHARGES,
16880657,1,1,,FAIL TO YIELD RIGHT OF WAY EMERGENCY VEHICLE,E16814150
16880657,2,1,,NO CHARGES,
16880658,2,1,,NO CHARGES,
16880659,1,1,,DWI,190350085
16880659,1,2,,NO CHARGES,
16880659,2,1,,NO CHARGES,
16880660,1,1,,NO CHARGES,
16880661,1,1,,DWI,
16880662,1,1,,NO CHARGES,
16880662,2,1,,NO CHARGES,
16880662,3,1,,NO CHARGES,
16880663,1,1,,NO CHARGES,
16880664,1,1,,NO CHARGES,
16880664,2,1,,NO CHARGES,
16880665,1,1,,AMC FAILED TO YIELD FROM PRIVATE DRIVE OR ALLEY,E1324587
16880665,2,1,,NO CHARGES,
16880666,1,1,,RAN RED LIGHT,E16709180
16880666,2,1,,NO CHARGES,
16880667,1,1,,NO CHARGES,
16880668,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,190350709
16880668,1,2,,NO CHARGES,
16880668,2,1,,NO CHARGES,
16880669,1,1,,NO CHARGES,
16880669,2,1,,NO CHARGES,
16880686,1,1,,FAIL TO YEILD FROM A PRIVATE DRIVE,190350823
16880686,2,1,,NO CHARGES,
16881931,1,1,,FAIL TO YIELD INTERSECTION W/DEVICE,E16745760
16881931,2,1,,NO CHARGES,
16881932,1,1,,"FAIL TO YIELD ROW-LEFT TURN, NO INS, EXP REG",E16726930
16881932,2,1,,NO CHARGES,
16881938,1,1,,DRIVING WHILE INTOXICATED-2ND,TX5DDM0UBU70
16881938,1,1,,FAIL TO CONTROL SPEED,TX5DDM0UBU7N
16881938,2,1,,NO CHARGES,
16882257,1,1,,NO DRIVERS LICENSE,N/A
16882257,2,1,,NO CHARGES,
16882258,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16886579
16882258,2,1,,NO CHARGES,
16882258,2,2,,NO CHARGES,
16882259,1,1,,NO CHARGES,
16882260,1,1,,NO CHARGES,
16882260,2,1,,NO CHARGES,
16882261,1,1,,NO CHARGES,
16882261,1,2,,NO CHARGES,
16882261,2,1,,NO CHARGES,
16882262,1,1,,NO CHARGES,
16882262,2,1,,NO CHARGES,
16882262,2,2,,NO CHARGES,
16882263,1,1,,FAILED TO YIELD LEFT TURN AT INTERSECTION,E16813687
16882263,2,1,,NO CHARGES,
16882264,1,1,,FTMACD,E16813086
16882264,1,1,,NO DL,E16813086
16882264,2,1,,NO CHARGES,
16882265,1,1,,NO CHARGES,
16882266,1,1,,FAILED TO MAINTAIN FINANCIAL RESP,E16783047
16882266,2,1,,NO CHARGES,
16882266,2,2,,NO CHARGES,
16882267,1,1,,NO CHARGES,
16882267,1,2,,NO CHARGES,
16882267,2,1,,NO CHARGES,
16882267,2,2,,NO CHARGES,
16882267,3,1,,NO CHARGES,
16882268,1,1,,UNSAFE LANE CHANGE,E16731305
16882268,1,1,,FAIL TO MAINTAIN FINANCIAL RESPONSIBILTY,
16882268,2,1,,NO CHARGES,
16882271,1,1,,FAIL TO YIELD FROM PRIVATE DRIVEWAY/ EXPIRED REG,E16835068
16882271,2,1,,NO CHARGES,
16882272,1,1,,NO CHARGES,
16882272,2,1,,NO CHARGES,
16882272,2,2,,NO CHARGES,
16882272,2,3,,NO CHARGES,
16882272,2,4,,NO CHARGES,
16882273,1,1,,NO CHARGES,
16882274,1,1,,NO CHARGES,
16882274,2,1,,NO CHARGES,
16882275,1,1,,NO CHARGES,
16882276,1,1,,NO DRIVERS LICENSE,E16710698
16882276,2,1,,NO CHARGES,
16882276,3,1,,NO CHARGES,
16882277,1,1,,NO CHARGES,
16882277,2,1,,NO CHARGES,
16882278,1,1,,INTOXICATION ASSAULT,ARRESTED
16882278,1,2,,NO CHARGES,
16882278,2,1,,NO CHARGES,
16882278,3,1,,NO CHARGES,
16882278,4,1,,NO CHARGES,
16882279,1,1,,NO CHARGES,
16882279,2,1,,NO CHARGES,
16882280,1,1,,NO CHARGES,
16882280,2,1,,NO CHARGES,
16882281,1,1,,FAIELD TO YIELD INTERSECTION WITH DEVICE,E16710700
16882281,2,1,,NO CHARGES,
16882317,1,1,,NO CHARGES,
16882317,2,1,,NO CHARGES,
16882318,1,1,,NO CHARGES,
16882318,2,1,,NO CHARGES,
16882318,3,1,,NO CHARGES,
16882319,1,1,,NO CHARGES,
16882319,1,2,,NO CHARGES,
16882319,2,1,,NO CHARGES,
16882319,3,1,,NO CHARGES,
16882319,3,2,,NO CHARGES,
16882319,3,3,,NO CHARGES,
16882319,3,4,,NO CHARGES,
16882320,1,1,,IMPROPER TURN,
16882320,1,2,,NO CHARGES,
16882320,2,1,,NO CHARGES,
16882321,1,1,,NO CHARGES,
16882321,2,1,,DWLI,CR134332
16882321,2,1,,FTMFR,E16885153
16882323,1,1,,FAILED TO MAINTAIN ASSURED CLR DISTANCE-COLLISION,E16969545
16882323,2,1,,NO CHARGES,
16882323,2,2,,NO CHARGES,
16882324,1,1,,FAILED TO MAINTAIN ASSURD AND CLEAR DISTANCE,
16882324,2,1,,NO CHARGES,
16882325,1,1,,NO CHARGES,
16882325,1,2,,NO CHARGES,
16882325,2,1,,NO CHARGES,
16882325,2,2,,NO CHARGES,
16882326,1,1,,UNSAFE LANE CHANGE,E16804055
16882326,1,2,,NO CHARGES,
16882326,2,1,,NO CHARGES,
16882326,2,2,,NO CHARGES,
16882327,1,1,,NO CHARGES,
16882332,1,1,,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,E16780572
16882332,2,1,,NO CHARGES,
16882335,1,1,,NO CHARGES,
16882335,1,2,,NO CHARGES,
16882335,1,3,,NO CHARGES,
16882335,2,1,,NO CHARGES,
16882336,1,1,,NO CHARGES,
16882336,1,2,,NO CHARGES,
16882336,2,1,,NO CHARGES,
16882337,1,1,,DWI 2ND,190331049
16882338,1,1,,LEAVING THE SCENE CRASH,
16882338,1,1,,FAIL TO STOP AND RENDER AID,
16882338,2,1,,NO CHARGES,
16882340,1,1,,NO CHARGES,
16882341,1,1,,FAILED TO KEEP ASSURED CLEAR DISTANCE,E16739908
16882341,2,1,,NO CHARGES,
16882342,1,1,,FTM ASSURED CLEAR DISTANCE-COLLISION,E17049503
16882342,1,2,,NO CHARGES,
16882342,1,3,,NO CHARGES,
16882342,2,1,,NO CHARGES,
16882343,1,1,,NO CHARGES,
16882343,2,1,,NO CHARGES,
16882344,1,1,,NO CHARGES,
16882344,2,1,,NO CHARGES,
16882344,3,1,,NO CHARGES,
16882345,1,1,,FOLLOWING TOO CLOSELY,E16951602
16882345,2,1,,NO CHARGES,
16882346,1,1,,FAILED TO YIELD - LEFT TURN INTERSECTION,E16989197
16882346,2,1,,NO CHARGES,
16882347,1,1,,FAILED TO YIELD - LEFT TURN INTERSECTION,E16780049
16882347,1,2,,NO CHARGES,
16882347,1,3,,NO CHARGES,
16882347,2,1,,NO CHARGES,
16882394,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16943070
16882394,2,1,,NO CHARGES,
16882395,1,1,,FAIL TO YIELD - INTERSECTION WITH DEVICE,E16885155
16882395,2,1,,NO CHARGES,
16882397,1,1,,NO CHARGES,
16882397,2,1,,NO CHARGES,
16882397,2,2,,NO CHARGES,
16882398,1,1,,FOLLOW TOO CLOSE COLLISION,E16726929
16882398,2,1,,NO CHARGES,
16882398,2,2,,NO CHARGES,
16882398,2,3,,NO CHARGES,
16882398,3,1,,NO CHARGES,
16882398,3,2,,NO CHARGES,
16882399,1,1,,AMC - UNSAFE LANE CHANGE,E16727028
16882399,2,1,,NO CHARGES,
16882400,1,1,,NO CHARGES,
16882400,2,1,,NO CHARGES,
16882400,2,2,,NO CHARGES,
16882401,1,1,,AMC FOLLOWING TOO CLOSELY - COLLISION,E16712168
16882401,2,1,,NO CHARGES,
16882403,1,1,,NO CHARGES,
16882404,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,E16823095
16882404,2,1,,NO CHARGES,
16882406,2,1,,NO CHARGES,
16882514,1,1,,UNSAFE START FROM PARKED/STOPPED/STANDING POSITION,TX5DMK0SYIJ0
16882710,1,1,,NO CHARGES,
16882710,2,1,,NO CHARGES,
16882717,1,1,,NO CHARGES,
16884417,1,1,,DWI,
16884417,2,1,,NO CHARGES,
16884418,1,1,,UNSAFE MOVEMENT RIGHT,190360552
16884418,2,1,,NO CHARGES,
16884431,1,1,,NO CHARGES,
16884431,2,1,,NO CHARGES,
16884439,1,1,,FAIL TO YIELD RIGHT ON RED / NO INSURANCE,190360646
16884439,2,1,,NO CHARGES,
16884442,1,1,,NO CHARGES,
16884443,1,1,,NO CHARGES,
16884444,1,1,,FAILED TO YIELD - LEFT TURN INTERSECTION,E16942088
16884444,2,1,,NO CHARGES,
16884445,1,1,,FAIL TO YIELD RIGHT OF WAY LEFT TURN INTERSECTION,E16941616
16884445,2,1,,NO CHARGES,
16884446,1,1,,FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY,E16636078
16884446,1,1,,NO DRIVERS LICENSE,E16636068
16884446,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,E16636068
16884446,2,1,,NO CHARGES,
16884447,1,1,,FAILED TO YIELD - FROM PRIVATE DRIVE OR ALLEY,E16777553
16884447,2,1,,NO CHARGES,
16884447,2,2,,NO CHARGES,
16884447,2,3,,NO CHARGES,
16884447,3,1,,NO CHARGES,
16884447,3,2,,NO CHARGES,
16884447,4,1,,NO CHARGES,
16884448,1,1,,NO CHARGES,
16884448,2,1,,NO CHARGES,
16884448,3,1,,NO CHARGES,
16884449,1,1,,FTYROW LEFT TURN INTERSECTION,E16836060
16884449,2,1,,NO CHARGES,
16884449,2,2,,NO CHARGES,
16884450,1,1,,NO CHARGES,
16884450,2,1,,NO CHARGES,
16884451,1,1,,NO CHARGES,
16884452,1,1,,NO CHARGES,
16884452,2,1,,NO CHARGES,
16884452,2,2,,NO CHARGES,
16884454,2,1,,NO CHARGES,
16884455,1,1,,AMC FOLLOWING TOO CLOSELY - COLLISION,E16712172
16884455,2,1,,NO CHARGES,
16884455,2,2,,NO CHARGES,
16884456,1,1,,NO CHARGES,
16884456,1,2,,NO CHARGES,
16884457,1,1,,NO CHARGES,
16884458,1,1,,NO CHARGES,
16884459,1,1,,NO CHARGES,
16884459,2,1,,NO CHARGES,
16884459,2,2,,NO CHARGES,
16884459,2,3,,NO CHARGES,
16884460,1,1,,NO CHARGES,
16884461,1,1,,NO CHARGES,
16884461,2,1,,NO CHARGES,
16884462,1,1,,FAILED TO YIELD - YIELD SIGN,E16951138
16884462,2,1,,NO CHARGES,
16885074,1,1,,NO CHARGES,
16885074,2,1,,NO CHARGES,
16885663,1,1,,FAILURE TO STOP AND RENDER AID,19-03237
16885663,1,2,,FAILURE TO STOP AND RENDER AID,19-03237
16885663,2,1,,NO CHARGES,
16886641,1,1,,NO CHARGES,
16886641,2,1,,NO CHARGES,
16887403,1,1,,NO CHARGES,
16887406,1,1,,NO CHARGES,
16887406,2,1,,NO CHARGES,
16887406,3,1,,NO CHARGES,
16887406,3,2,,NO CHARGES,
16887406,3,3,,NO CHARGES,
16887409,1,1,,IMPROPER RIGHT/LEFT TURN - POSTED 7-9/4-6,E16955178
16887409,2,1,,NO CHARGES,
16887410,1,1,,FOLLOWING TOO CLOSELY-COLLISION,E16884118
16887410,2,1,,NO CHARGES,
16887411,1,1,,NO CHARGES,
16887411,2,1,,NO CHARGES,
16887413,1,1,,NO CHARGES,
16887413,2,1,,NO CHARGES,
16887414,1,1,,NO CHARGES,
16887414,2,1,,NO CHARGES,
16887415,1,1,,NO CHARGES,
16887415,2,1,,NO CHARGES,
16887415,2,2,,NO CHARGES,
16887417,1,1,,NO CHARGES,
16887418,1,1,,NO CHARGES,
16887418,1,2,,NO CHARGES,
16887418,2,1,,NO CHARGES,
16887418,3,1,,NO CHARGES,
16887419,1,1,,FAILED TO YIELD LEFT TURN INTERSECTION,E16787057
16887419,1,2,,NO CHARGES,
16887419,2,1,,NO CHARGES,
16887420,1,1,,NO CHARGES,
16887420,2,1,,NO CHARGES,
16887422,1,1,,NO CHARGES,
16887423,1,1,,NO CHARGES,
16887423,1,2,,NO CHARGES,
16887423,1,3,,NO CHARGES,
16887423,2,1,,NO CHARGES,
16887423,2,2,,NO CHARGES,
16887423,3,1,,NO CHARGES,
16887423,3,2,,NO CHARGES,
16887423,3,3,,NO CHARGES,
16887423,3,4,,NO CHARGES,
16887423,3,5,,NO CHARGES,
16887424,1,1,,NO CHARGES,
16887424,2,1,,NO CHARGES,
16887425,1,1,,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,E16866063
16887425,2,1,,NO CHARGES,
16887425,2,2,,NO CHARGES,
16887428,1,1,,NO CHARGES,
16887433,1,1,,DWI,
16887433,2,1,,NO CHARGES,
16887440,1,1,,NO CHARGES,
16887441,1,1,,NO CHARGES,
16887441,2,1,,NO CHARGES,
16887441,2,2,,NO CHARGES,
16887443,1,1,,FAIL TO YIELD RIGHT OF WAY - YIELD SIGN,
16887443,1,2,,NO CHARGES,
16887443,2,1,,NO CHARGES,
16887443,2,2,,NO CHARGES,
16887444,1,1,,FAIL TO YIELD LEFT TURN,E16716812
16887444,2,1,,NO CHARGES,
16887506,1,1,,NO CHARGES,
16887506,2,1,,NO CHARGES,
16887507,1,1,,NO CHARGES,
16887508,1,1,,NO CHARGES,
16887508,1,2,,NO CHARGES,
16887509,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE-COLLISION,E16722342
16887509,1,1,,FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,E16722342
16887509,2,1,,NO CHARGES,
16887510,1,1,,NO DRIVERS LICENSE,E17034540
16887510,1,1,,FAILED TO CONTROL SPEED - POSTED,E17034540
16887510,1,2,,NO CHARGES,
16887511,1,1,,NO CHARGE,NO CHARGE
16887511,2,1,,NO CHARGES,
16887511,2,2,,NO CHARGES,
16887512,1,1,,NO CHARGES,
16887512,1,2,,NO CHARGES,
16887513,1,1,,FTMACD--COLLISION,E16711154
16887513,2,1,,NO CHARGES,
16887514,1,1,,NO CHARGES,
16887514,2,1,,NO CHARGES,
16887514,3,1,,NO CHARGES,
16887516,1,1,,NO CHARGES,
16887516,2,1,,NO CHARGES,
16887516,3,1,,NO CHARGES,
16887517,1,1,,FAIL TO YIELD RIGHT OF WAY- INTERSECTION W/ DEVICE,
16887517,2,1,,NO CHARGES,
16887518,1,1,,NO CHARGES,
16887518,2,1,,NO CHARGES,
16887520,1,1,,FTYROW,190370475
16887520,1,1,,NO DL,190370475
16887520,2,1,,NO CHARGES,
16887521,1,1,,DWI,190370841
16887521,2,1,,NO CHARGES,
16887522,1,1,,FAILED TO YIELD AT INTERSECTION W/ TRAFFIC CONTROL DEVICE,
16887522,2,1,,NO CHARGES,
16887523,1,1,,"NO DL, FTYROW LEFT TURN",E16781098
16887523,1,2,,NO CHARGES,
16887523,1,3,,NO CHARGES,
16887523,2,1,,NO INSURANCE,E16781099
16887523,2,2,,NO CHARGES,
16887524,1,1,,NO CHARGES,
16887524,2,1,,NO CHARGES,
16887525,1,1,,NO CHARGES,
16887525,2,1,,NO CHARGES,
16887527,1,1,,NO CHARGES,
16887527,2,1,,NO CHARGES,
16887528,1,1,,FAILURE TO MAINTAIN ASSURE CLEAR DISTANCE,E16782564
16887528,2,1,,DRIVING WHILE LICENSE INVALID,E16782563
16887529,1,1,,FTMACD,E16956154
16887529,2,1,,NO CHARGES,
16887529,2,2,,NO CHARGES,
16887529,3,1,,NO CHARGES,
16887530,1,1,,NO CHARGES,
16887530,2,1,,NO CHARGES,
16887531,1,1,,NO CHARGES,
16887531,2,1,,NO CHARGES,
16887558,1,1,,UNSAFE LANE CHANGE,E16944594
16887558,2,1,,NO CHARGES,
16887560,1,1,,FAIL TO YIELD PRIVATE DRIVEWAY,
16887560,3,1,,NO CHARGES,
16887561,1,1,,NO CHARGES,
16887561,2,1,,NO CHARGES,
16887561,3,1,,FTMACD,E16840097
16887562,1,1,,NO CHARGES,
16887562,1,2,,FAILED TO YIELD INTO PRIVATE DRIVE,E16961070
16887562,2,1,,NO CHARGES,
16887562,2,2,,NO CHARGES,
16887563,1,1,,NO CHARGES,
16887563,2,1,,NO CHARGES,
16887564,1,1,,FAILED TO YIELD - LEFT TURN INTERSECTION,E16989219
16887564,2,1,,NO CHARGES,
16887564,3,1,,NO CHARGES,
16887564,4,1,,NO CHARGES,
16887565,1,1,,NO CHARGES,
16887565,1,2,,NO CHARGES,
16887565,2,1,,NO CHARGES,
16887566,1,1,,DWI,
16887566,2,1,,NO CHARGES,
16887566,3,1,,NO CHARGES,
16887567,1,1,,NO CHARGES,
16887567,2,1,,NO CHARGES,
16887568,1,1,,NO CHARGES,
16887569,1,1,,AMC FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,E16781578
16887569,1,1,,AMC FOLLOWING TOO CLOSELY - COLLISION,E16781578
16887569,2,1,,NO CHARGES,
16887569,3,1,,NO CHARGES,
16887570,1,1,,DWI,190371764
16887570,1,2,,NO CHARGES,
16887570,2,1,,NO CHARGES,
16887571,1,1,,FAIL TO CONTROL SPEED,E16818104
16887571,2,1,,NO CHARGES,
16887573,1,1,,FAILED TO YIELD - LEFT TURN INTERSECTION,E16855108
16887573,2,1,,NO CHARGES,
16887574,1,1,,NO CHARGES,
16887574,2,1,,NO CHARGES,
16887576,1,1,,FAILED TO YEILD RIGHT OF WAY FROM PRIVATE DRIVE,E16716830
16887576,2,1,,NO CHARGES,
16887577,1,1,,FTMACD,E16959637
16887577,2,1,,EXPIRED REGISTRATION,E16946123
16887578,1,1,,FOLLOWING TOO CLOSELY,190380429
16887578,2,1,,NO CHARGES,
16887579,1,1,,FTYROW TURNING LEFT INTO PVT DRIVE,190380441
16887579,2,1,,NO CHARGES,
16887580,1,1,,AMC FOLLOWING TOO CLOSELY - COLLISION,E17043517
16887580,2,1,,NO CHARGES,
16887581,1,1,,NO CHARGES,
16887581,2,1,,NO CHARGES,
16887582,1,1,,NO CHARGES,
16887582,2,1,,PEDESTRIAN IN THE ROADWAY,E16724139
16887583,1,1,,NONE,NONE
16887584,1,1,,NO CHARGES,
16887584,2,1,,NO CHARGES,
16887606,1,1,,NO CHARGES,
16887606,2,1,,NO CHARGES,
16887607,1,1,,AMC FOLLOWING TOO CLOSELY - COLLISION,E16712174
16887607,2,1,,NO CHARGES,
16887608,1,1,,FILED TO YIELD R-O-W/TURNING RIGHT,E16726953
16887608,2,1,,NO CHARGES,
16887609,1,1,,UNSAFE LANE CHANGES,E16944597
16887609,2,1,,NO CHARGES,
16887609,2,2,,NO CHARGES,
16887610,1,1,,FOLLOWING TOO CLOSE-COLLISION,E16823104
16887610,2,1,,NO CHARGES,
16887610,3,1,,NO CHARGES,
16887610,3,2,,NO CHARGES,
16887611,1,1,,EXP DL,190380449
16887611,1,1,,FTYROM,190380449
16887611,2,1,,NO CHARGES,
16887612,1,1,,NO CHARGES,
16887612,1,2,,NO CHARGES,
16887612,2,1,,NO CHARGES,
16887613,1,1,,NO CHARGES,
16887613,2,1,,NO CHARGES,
16887614,1,1,,DWI,190381054
16887614,2,1,,NO CHARGES,
16888985,1,1,,NO CHARGES,
16888986,1,1,,NO CHARGES,
16888986,2,1,,NO CHARGES,
16888986,2,2,,NO CHARGES,
16888987,1,1,,FTMACD,E16934052
16888987,2,1,,NO CHARGES,
16888988,1,1,,NO CHARGES,
16888989,1,1,,FAILED TO YIELD - LEFT TURN INTERSECTION,E16932124
16888989,2,1,,NO CHARGES,
16888990,1,1,,AMC FAILED TO MAINTAIN FINANCIAL RESPONSIBILITY,E16955532
16888990,1,1,,AMC FAILED TO YIELD - RIGHT TURN ON RED,E16955432
16888990,1,1,,AMC NO DRIVERS LICENSE,E16955532
16888990,1,2,,NO CHARGES,
16888990,2,1,,NO CHARGES,
16888990,2,2,,NO CHARGES,
16888991,1,1,,DWI,190331095
16888991,2,1,,NO CHARGES,
16888992,1,1,,NO CHARGES,
16888992,2,1,,NO CHARGES,
16888992,2,2,,NO CHARGES,
16888993,1,1,,NO CHARGES,
16888993,1,2,,NO CHARGES,
16888993,2,1,,NO CHARGES,
16888993,3,1,,NO CHARGES,
16888994,1,1,,NO CHARGES,
16888994,2,1,,NO CHARGES,
16888995,1,1,,NO CHARGES,
16888996,1,1,,FOLLOWING TOO CLOSELY - COLLISION,E16845573
16888996,2,1,,NO CHARGES,
16888996,3,1,,NO CHARGES,
16888996,3,2,,NO CHARGES,
16888997,1,1,,NO CHARGES,
16888997,2,1,,NO CHARGES,
16888998,1,1,,FAILED TO YIELD - CROSSOVER,E16960620
16888998,2,1,,NO CHARGES,
16888999,1,1,,NO CHARGES,
16888999,2,1,,NO CHARGES,
16888999,3,1,,FOLLOWING EMERGENCY VEHICLE,E16866587
16888999,4,1,,NO CHARGES,
16888999,4,2,,NO CHARGES,
16889000,1,1,,NO CHARGES,
16889000,2,1,,NO CHARGES,
16889002,1,1,,FTC,E16782058
16889002,2,1,,NO CHARGES,
16889003,1,1,,NO CHARGES,
16889003,2,1,,NO CHARGES,
16889042,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,E16767681
16889042,2,1,,NO CHARGES,
16889043,1,1,,FAILED TO YIELD - RIGHT TURN ON RED,E16781581
16889043,1,2,,NO CHARGES,
16889043,2,1,,NO CHARGES,
16889043,2,2,,NO CHARGES,
16889043,2,3,,NO CHARGES,
16889043,2,4,,NO CHARGES,
16889043,2,5,,NO CHARGES,
16889043,2,6,,NO CHARGES,
16889043,2,7,,NO CHARGES,
16889043,2,8,,NO CHARGES,
16889043,2,9,,NO CHARGES,
16889044,1,1,,NO CHARGES,
16889045,1,1,,NO CHARGES,
16889046,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,E16856046
16889046,2,1,,NO CHARGES,
16889047,1,1,,DRIVING WHILE INTOXICATED,190381829
16889048,1,1,,DWLI,E16808650
16889048,1,1,,FTMFR,E16808650
16889048,1,2,,NO CHARGES,
16889048,2,1,,NO CHARGES,
16889049,1,1,,FOLLOWING TOO CLOSELY,E16846057
16889049,2,1,,NO CHARGES,
16889049,3,1,,NO CHARGES,
16889050,1,1,,NO CHARGES,
16889050,1,2,,NO CHARGES,
16889050,2,1,,DRIVING WHILE INTOXICATED,190380204
