Crash_ID,Damaged_Property
13358084,FIRE HYDRANT
13358087,RESIDENCE
13358140,POWER LINE AND POLE #261900
13358142,DAMAGE TO WROUGHT IRON FENCE
13358154,UTILITY POLE X2
13358174,BICYCLE REAR FENDER
13358842,LIGHT POLE
13358843,LIGHT POLE
13359528,12-FC-3
13359528,6-BC-4
13360297,STREET SIGN (BLK LANE)
13365838,MINOR GUARD RAIL DAMAGE
13366457,WIRE BARRIER
13366471,LIGHT POLE
13366500,GUARD RAIL
13366516,CROWNE PLAZA HOTEL
13366549,CHASE BANK
13366549,BANK OF AMERICA
13366578,3 BICYCLES
13366589,WOODEN STRUCTURE ATTACHED TO HOUSE
13366589,POLE
13366593,TREE (OAK)
13366613,METAL FENCE
13366625,MAIN GAS LINE
13366629,GUARD RAIL
13366630,GAS PIPE
13366630,METAL CHAIN LINK FENCE
13366631,SIGN-BUS STOP
13366631,UTILITY POLE #2406
13366636,RAILROAD ARM
13366640,CURB
13366642,HOME: 710 COLONIAL PARK DR. AUSTIN TX 78
13366653,"ROAD SIGN/""DO NOT ENTER"""
13366673,TOLL BOOTH/HANDRAIL
13366673,GUARDRAIL/ATTENUATOR
13366681,SHRUBS
13369468,CONCRETE WALL
13372217,50 FEET OF GUARD RAIL
13384247,STONE MAILBOX
13384248,CHAIN LINK FENCE
13384248,GARAGE DOOR & CENTER COLUMN
13384252,WOODEN FENCE
13384264,SOUND BARRIER WALL
13384266,GUARD RAIL
13384275,HOUSE
13384306,YIELD SIGN
13384318,CITY LIGHT POLE #366750
13384321,ROT IRON FENCE
13384321,FIRE HYDRANT
13384327,LIGHT POLE
13384334,LIGHT POLE & TREE
13384353,TELEPHONE POLE
13384353,MAILBOX
13384354,AIR CONDITIONER
13384361,ELECTRIC CABLE #CK2979 CITY OF AUSTIN
13384361,TOWN NORTH NISSAN CHAIN FENCE
13384373,FIRE HYDRANT
13384378,POWER/TELEPHONE POLE
13384386,"WOOD FENCE, BRICK MASONRY A HOUSE VARIOU"
13384439,HOUSE @ 304 FLOURNOY DR.
13384440,GUARDRAIL
13384441,ONEWAY STREET SIGN
13384442,GUARDRAIL
13384447,ENERGY POLE #224591
13384449,RIGHT LANE ONLY
13384453,FUSEBOX
13384455,SIGNAL LIGHT POLE
13384579,FIRE HYDRANT KNOCKED OFF
13384627,AT&T POWERLINE POLE
13384641,FIRE HYDRANT
13384683,POLE (WOODEN) #217969
13384684,FIRE HYDRANT
13384716,POLICE MOUNTAIN BIKE
13384727,TXDOT CASTLE GUARDRAIL
13384732,POLE #382448
13384779,GUARDRAIL (20-25 FT)
13384811,GUARD RAIL
13384828,TREE
13384846,ELECTRICAL POLE
13384878,FRONT PORCH PILLAR
13384878,TREE
13384943,POLE 389897
13384946,BUILDING
13384950,MISC WOODEN POSTS
13384966,STREE ADVERTISING SIGN
13384972,ELECTRICAL BOXES/SIGNS
13384972,MAIL BOX
13384974,TREE
13384981,GUARDRAIL
13385012,MEDAL POLES
13385013,FENCING
13385015,LIGHT POLE #374039
13385015,CONCRETE ON BRIDGE
13385027,"POWER POLE, WIRES"
13385465,CAMERA UTILITY POLE
13385465,ELECTRICAL BOX
13385760,9125 NORTH PLAZA #24
13385798,TREE
13385801,SPEED LIMIT SIGN
13385801,FIRE HYDRANT
13385809,CONCRETE SIGN DIVIDER
13385824,GUARDRAIL BETWEEN PROPER  & SERVICE ROAD
13389327,GUARDRAIL
13389331,BRICK MAILBOX DESTROYED
13389342,CAPITAL METRO- STOP 1032
13389350,50 FT OF GUARDRAIL
13389362,BICYCLE
13389374,CRASH CUSHIAN
13389394,NO DATA
13389407,LIGHT POLE #317816
13389417,GUARDRAIL
13389421,GUARD RAIL
13389423,UTILITY POLE 334635
13389438,MERGE SIGN
13389446,BRICK WALL
13389472,RR BUILDING FM 969
13389478,LANDSCAPING/LAWN
13389480,GUARD RAIL
13389493,GUARDRAIL
13389498,NO RIGHT ON RED SIGN
13389501,GAS PRICE SIGN
13391626,CRACKED CONCRETE AND BENT METAL
13391626,CRACKED CONCRETE AND BENT METAL
13391632,GUARD RAIL
13391633,MAILBOX. VALUE 700.00
13391945,30-40 FT OF GUARDRAIL
13391961,TELEPHONE GUIDEWIRE
13391984,WOODED UTILITY POLE POLE #298789
13391988,TREE
13391994,CITY LIGHT POLE
13392001,2209 S 1ST STREET
13392016,JERRYS TACKLE
13392017,LIGHT POLE
13392048,MAILBOX
13392063,PEDESTRIAN CROSSWALK LIGHT
13392116,XR1312-AT&T BOX
13392124,TOW AWAY ZONE SIGN
13392130,BARTON SPRINGS BRIDGE RAIL
13392149,SAFETY POLE SURROUNDING FIRE HYDRANT
13392158,STOP SIGN/STREET SIGN
13392163,LIGHT POLE #285059
13392196,ELECTRIC POLE #359934
13392211,YARD AND PYLOUS
13392211,MAIL BOX
13392221,CURB/SIDEWALK
13392223,RAIL DAMAGE WEST
13392229,CEMENT CURB
13392236,FIRE HYDRANT
13392301,ACZ-350 ANCHORLESS CRASH CUSHION
13393137,"FENCE, MAILBOX & LANDSCAPING ROCKS"
13393138,CONCRETE PILLAR/POST
13393140,SUPPORT BEAM & SHED
13393158,ELECTRICAL POLE W/ TRANSFORMERS POLE #29
13393161,WOODEN PRIVACY FENCE
13393165,SMALL SAPLING TREES
13393168,LIGHT POLE 384680
13393181,CHAIN LINK FENCE/BARRIER POLE
13393184,CONCRETE BRIDGE BARRIER
13393219,DUMPSTER/BRICK WALL
13396601,BARRICADE
13396686,SIGN POST
13401716,2 ROADSIGN
13401716,TRAFFIC SIGNAL POLE #381786
13401739,GUARD RAIL
13401742,LIGHT POLE
13401759,PAY PHONE
13401791,GUARDRAIL
13401798,DONN'S TEXAS BBQ BUILDING
13401800,RESIDENCE 8701 ESCARPMENT BLVD BLD #2 UN
13401823,SOUTH CURBLINE GUARDRAIL
13401859,RIGHT GAURDRAIL
13401871,"UTILITY POLES, ELECTRICAL WIRES"
13401880,FENCE
13401886,FIRE HYDRANT
13401923,YELLOW PLASTIC BARRIER AT
13401925,UTILITY POLE #377996
13402803,30' WIRE FENCE
13406589,GUARD RAIL
13406589,SPEED LIMIT SIGN
13407976,BRIDGE AND GUARDRAIL
13408565,LANDSCAPING
13408619,LANDSCAPING WAU
13408633,ELECTRIC UTILITY POLE BROKE OFF AND DOWN
13408633,ELEC. WIRES TO UTILITY POLE DOWN
13408633,10' GUARD RAIL ON BRIDGE DAMAGED
13408633,STREET LIGHT ON OPOSITE SIDE OF STREET D
13408633,FENCE ON PRIVATE PROPERTY DAMAGED
13408637,MAILBOXES
13408637,LIGHT POLE
13408670,BARRIER WALL
13408674,GLASS DOOR
13408696,SERVICE POLE 309993
13408740,WATER MAIN AND TREE
13408744,UNIT 1 HIT BASKETBALL HOOP AND FENCE
13408745,PIPE FENCE & SIDE WALK
13408775,PEDESTRIAN CONTROL DEVICE (POLE)
13408775,RAILING
13408800,GAURD RAIL WIRE
13416901,GUARDRAIL DAMAGE
13416905,CROSSWALK LIGHT
13416925,ROAD SIGN
13416942,FIRE HYDRANT
13416947,CHASE BANK SIGN
13416947,AUSTIN ENERGY LIGHTPOLE
13416964,DAMAGED CONCRETE ON ROADWAY
13416971,APARTMENT #141
13416989,"ELECTRIC POLE, FIRE HYDRANT"
13416989,"FENCE, MASONRY"
13416991,CITY ONE WAY SIGN
13417027,METAL GATE
13417027,STOP SIGN (LYONS/WEBBERVILLE)
13417037,CAR LOT METAL FENCE
13417048,CAR WASH
13417060,BICYCLE
13417066,GUARD RAIL DAMAGE 8-10 FT
13417372,GUARDRAIL
13417375,FENCE
13417386,BUILDING/SUSHI JAPON
13419609,LIGHT POLE #389682
13419633,WRONG WAY SIGN
13419641,"GUARD RAIL, CURB"
13419655,FENCE 2005 JUSTIN LN
13419661,"FENCE, WOODEN"
13419674,HIGHWAY NOTIFICATION POLE
13419678,CABLE BOX
13419678,LIGHT POLE
13419683,LIGHT POLE #386938
13419689,LIGHT POLE #381459
13419693,GUARDRAIL DAMAGE
13419701,GARAGE DOOR
13419723,SIGN
13419724,SHRUBBREY
13419730,TANDEM BICYCLE
13419829,NO PARKING SIGN
13419829,SPEED LIMIT SIGN
13424470,GUARD RAIL
13424474,30-40 FT OF GUARD RAIL
13424493,TRAFFIC LIGHT POLE
13424494,SIGN ON DPS PRIVATE PROP
13424569,50' GUARDRAIL
13424581,CITY SIGNAL LIGHT NE CORNER.
13424587,GAS PUMP #4
13425832,CLICKS BILLIARDS-WINDOW PANE
13425832,SHATTERED AND PLANTERS ON PATIO
13425834,BUILDING 3 APARTMENT #105
13425838,MAIL BOX
13425838,HUFFY BICYCLE
13425850,MAIL BOX
13425863,BILLBOARD POLE
13425879,SHOPPING CART
13425886,5902 HARWILL CIR (HOUSE) SIDE A
13425921,"STORE FRONT (WALL, PLANTER, MAILBOX"
13425921,ICE MACHINE
13435067,CROSSWALK SIGNAL POLE
13435072,GUARDRAIL
13435080,BRICKS ON BUILDING WALL
13435083,UTILITY POLE
13435093,LIGHT POLE #384764
13435094,POWER POLE
13438031,LIGHT POLE 17
13438033,ELECTRIC POLE #249470
13438038,DIRECTIONAL ARROW SIGN
13438052,WILD ANIMAL (DEER)
13438056,CONCRETE BLOCK
13438065,WALL & TREES
13438065,FIRE PLUG
13438070,GUARD RAIL
13438071,LIGHT POLE-TRAFFIC LIGHT
13438077,YIELD SIGN
13438077,ONE WAY SIGN
13438081,FENCE
13438084,LA CANARIA TACO STAND
13438096,STEEL FENCE
13438172,"CONCRETE BARRIER WALL, LIGHT POLE"
13438174,ENTRANCE/IRON FENCE 6222 N LAMAR BLVD
13439229,HANDICAP PARKING SIGN
13439235,ELECTRIC POLE 252930
13439235,METAL RAIL/FENCE
13439265,GATE TO OUTSIDE POOL
13439282,TELECOMMUNICATIONS POST IN FRONT YARD
13439283,TRANSFORMER AND DIRECTIONAL POLE
13439283,WOODEN FENCE
13439283,WOODEN FENCE AND CHAIN LINK FENCE
13439288,GUARDRAIL (MEDIAN)
13439291,ROADWAY
13439293,CITY TRASH CAN #08989013/#11T900006
13439298,STREET LIGHT POLE #25
13439303,METER BOX
13439303,SWITCH BOX
13439310,CHICK FIL A SIGN
13439315,SMALL FLAG POLE
13439332,TELEPHONE POLE
13439337,DAMAGED FENCE
13439338,DAMAGED GUARD RAIL IN THE 7800 BLK NB
13439385,"TREES/LANDSCAPING, FRONT ENTRANCE CONCRT"
13439385,FIRE HYDRANT WENT THROUGH GARAGE
13439389,FUEL PUMPS
13439400,DAMAGE TO TREE AND MISC YARD ART
13439401,VEHICLE WENT THROUGH FENCE AND STOPPED
13439735,CEDAR FENCE
13439735,CHAIN LINK FENCE
13439849,CURB- MINOR DAMAGE
13442805,ABOUT 10 FT DAMAGED GUARDRAIL
13442805,SIGN ADVISING OF LIGHT AT INTERSECTION
13443089,BICYCLE
13443090,GUARD RAIL 20FT
13443092,COMMUNITY MAIL BOXES
13446173,GUARDRAIL
13446317,LANDSCAPING /PLANTS
13446387,YIELD SIGN
13446394,STONE FENCE/ AVERY RANCH HM OWNERS ASSO.
13447799,SUPERFICIAL DAMAGE TO THE STRUCTURE AT
13447802,ONE WAY SIGN
13447859,"IRON FENCE, LAWN, PLANTS AND TREES"
13448908,SPEED LIMIT/WARNING SIGN
13448925,5301 W DUVAL WINDSOR NURSING HOME
13448930,TREE/OAK
13448932,ELECTRICAL BOX
13448952,FIRE HYDRANT
13448962,"LIGHT FIXTURE, PIPING"
13448972,BLUE PIPE #29 N 7645
13449311,UTILITY POLE #220988
13449311,BUS STOP BENCH/TRASH CAN
13449594,TREES AND SHRUBS BUSHES
13449598,100 FT OF CHAINLINK FENCE
13449602,DAMAGED FRONT FENCE
13450174,GAS PUMP #4
13450442,"GUARD RAIL, APPROX 40'"
13452939,NON-ACTIVE WATER VALVE
13453074,TREE/OAK
13453184,LIGHT POLE 386938
13453188,283A BLUE SIGN
13453999,BACK FENCE KNOCKED DOWN
13456048,SIMON COLUMN FORM
13456052,GUARDRAIL
13456053,40' OF CHAIN LINK FENCE
13456065,LIGHT POLE
13456185,MAILBOX
13456187,TREE
13456394,GUARD RAIL WEST C/L
13456397,"TREE, AGAVE PLANT"
13456634,HANDICAP RAIL DAMAGED AND BUSHES DAMAGED
13457820,CENTER CONCRETE MEDIAN
13457831,GUARD RAIL DAMAGED
13458021,LIGHT POLE
13459472,WARNING SIGN FH5258
13461560,ELECTRICAL BOX
13461565,SIDEWALK MASONARY
13461646,POLE FOR TRAFFIC MANAGEMENT KNOCKED DOWN
13461866,CITY LIGHT POLE
13461870,CONSTRUCTION BARRIERS
13461872,TELEPHONE POLE #269895
13463066,DIRECTIONAL BOARD
13465043,GUARDRAIL POLE
13465139,PALM TREE
13467032,WOODEN TELEPHONE POLE STRUCK
13467152,100 FT OF GAURDRAIL DAMAGE
13467245,METAL CABLE MEDIAN
13467394,METAL FENCE/MAILBOXES
13467520,GUARDRAIL
13467526,GUARDRAIL DAMAGED
13467609,METAL LOCKABLE BIKE RACK
13471588,"DAMAGED WOOD FENCE, TREES, SHRUBS"
13471882,GUARD RAIL
13471882,LIGHT POLE
13472043,GUARDRAIL
13474018,CARPORT AND SOUTH END OF HOUSE
13474154,LANDSCAPING
13474968,40 FT. GUARDRAIL
13475003,HOUSE @ 2512 BERWYN CIRCLE
13475252,STEEL FENCE
13475348,EXIT SIGN
13475418,3 DAMAGED AND 1 FELLED TREE
13477058,AT&T PHONE LINES
13477171,100FT OF GUARDRAIL
13477174,PARKING SIGN
13477367,LOWES SIGN
13477379,METAL FENCE NEXT TO FIELD
13477434,100 FT OF GUARDRAIL /8 WOODEN POSTS
13477448,BUS SIGN
13477450,BARRICADE
13477486,LIGHT POLE #362355
13477492,20FT GUARDRAIL
13477493,SMALL TREE
13477494,IRRIGATION SYSTEM
13478655,KNOCKED OVER FUEL PUMP
13478655,FUEL PUMP BASE AND PIPING
13478657,BRICK PILLAR TO STAIRWAY
13478776,FENCE CHAIN LINK/POLE
13478777,TREE
13478788,CONCRETE CURB LINE
13483598,METAL BUS STOP SEAT DESTROYED
13483666,STREET LIGHT POLE
13483706,KNOCKED OVER THANK YOU SIGN
13484837,CITY LIGHT POLE
13484840,CITY STOP SIGN
13484841,TOLL BOOTH
13484845,FIRE HYDRANT
13484932,BUSINESS SIGN
13484932,UTILITY POLES X2
13484968,NAIL SALOON SIGN
13485064,SILVER FIRE HYDRANT
13485067,ELECTRIC POLE
13486771,GUARDRAIL YELLOW BARRIER
13486772,FENCE AND LIGHT POST DAMAGE
13486786,20 FEET GUARDRAIL
13487275,GUARD RAIL
13487333,DAMAGE TO TWO POWER POLES
13487333,STREET LAMP DESTROYED
13487336,TELEPHONE POLES
13488885,GUARD RAIL DAMAGED ON SOUTH BOUND MOPAC
13488886,100 FT GUARD RAIL DAMAGE
13488990,TREK 3700 MAROON BICYCLE
13490870,CITY OF AUSTIN FIRE HYDRANT
13491048,FREEZER BOX
13491195,DAMAGED GUARDRAIL
13491294,60 FT. GUARDRAIL DAMAGE ON WEST FRONTAGE
13493472,GAURDRAIL
13493474,APARTMENT COMPLEX FENCE AND LAWN
13493475,SOFTWARE WON'T ALLOW ME TO DELETE THIS.
13493476,ONE WAY SIGN
13495220,PARKING BLOCK
13495224,GUARD RAILING
13495227,TENSION WIRE GUARD RAIL/DIVIDER
13495235,STOP SIGN & PED CROSSING SIGN
13499236,DAMAGE TO ELECTRICAL POLE #207537207537
13499241,STREET LIGHT POLE KNOCKED OVER
13499254,GAURDRAIL DAMAGE
13499337,WIRE/CABLE MEDIAN
13499346,STONE WALL
13499347,STOP SIGN/ UTILITY POLE
13499354,METAL TRAFFIC LIGHT POLE
13499460,50FT BULL FENCE
13499462,TREK NAVIGATOR 200 WHITE/RED
13499465,GUARD RAIL
13499661,YIELD SIGN
13499666,GUARDRAIL
13499721,TREE
13499722,CITY OF AUSTIN TELEPHONE POLE 246351
13504128,TX DOT GUARD RAIL
13508843,GUARDRAIL
13508945,LIGHT POLE 372085
13508947,TREE
13513136,JUNCTION BOX
13513216,FRONT ENTRANCE SIGN
13513227,PRIVATE PROPERTY LIGHT POLE
13514738,PORT-O-POTTY
13515039,GUARDRAIL 40'
13515041,HAND RAIL
13515047,DIRT FURROWING IN MEDIAN
13517287,GARAGE
13517305,SPLIT ELECTRICAL WOOD POLE
13517471,WOODEN FENCE
13517471,POWER POLE W/JUNCTION BOX
13517595,STREET SIGNS
13517607,FENCE
13520447,UNIT 2 BICYCLE
13520452,CHAIN LINK COATED FENCE
13520458,METAL RAIL
13520459,BENCHES
13520459,WALL
13520582,BACKYARD FENCE
13520582,PEIVATE PROPERTY SIGN
13520585,MAILBOX
13521452,MAIL BOX
13521465,"DAMAGED GRASS, MAILBOX"
13521483,IH 35 NB SIGN
13521486,DAIRY QUEEN SIGN
13521523,MASON STONES & SHRUBBERY
13523479,SILVER SCHWINN
13523482,RALEIGH C40 SILVER BICYCLE
13525357,3FT. WHITE WALL
13525362,CRACKED BUILDING OF CONOCO GAS STATION
13525595,FIRE HYDRANT
13525595,LIGHT POLE X2
13525598,GUARDRAIL DAMAGE
13525598,ELECTRICAL BOX
13525606,METAL GUARDRAIL/CHAIN LINK FENCE
13528535,20-30 FT GUARDRAIL
13528538,PIPE GAURDRAIL
13528638,STOP SIGN
13528648,SIGN/ FARWEST OVERPASS HEIGHT SIGN
13528652,POLE IN PARKING GARAGE
13528653,CONCRETE POLE
13528849,WALL
13528850,GAURD RAIL
13528860,DECORATIVE BOULDER AND PRIVATE STOP SIGN
13528863,GUARD RAIL
13529008,"""NO TRUCK"" SIGN"
13529010,30 FEET OF PRIVATE FENCE
13529010,LIGHT POLE
13529014,MILE MARKER
13529019,BUS BENCH
13529019,3X TREES
13529192,LIGHTPOLE #371616
13529195,UTILITY POLE
13529239,LIGHT POLE 391606
13530918,OUTSIDE WATER SPIGOT
13530919,UTILITY POLE
13531018,POWER POLE 255170
13531185,DAMAGE TO THE STRUCTURE OF THE HOUSE
13531186,METAL LIGHT POLE
13531333,"WOODEN LIGHT POLE IN MEDIAN, POLE 154019"
13531333,WOODEN LIGHT POLE IN MEDIAN 154018
13531334,20 FEET OF GUARDRAIL.
13531337,50 FEET OF GUARDRAIL DAMAGE
13531342,TRAFFIC LIGHT POLE
13532924,TIRE MARK ON RETAINING WALL
13534162,GUARDRAIL
13534168,GARAGE DOOR
13534270,GUARD RAIL W C/L
13534281,CROSSWALK LIGHT & POLE
13534283,TREE
13534293,GUARD RAIL
13534465,FIRE HYDRANT
13534465,FENCE
13534612,ENTRANCE GATE
13534619,SIGNS/ ELECTRICAL BOX
13534620,"POWER POLE, POLE# 258378"
13534626,WOOD POWER POLE #389978
13534715,MAILBOX
13535803,FIRE HYDRANT KNOCKED OUT
13536590,UTILITY POLE
13537705,LIGHT POLE #3907462714
13537791,FENCE
13541341,GUARDRAIL
13542433,UTILITY POLE #232269
13542435,GUARDRAIL
13542848,CITY OF AUSTIN ROADWAY SIGN
13542852,LIGHT POLE 358698 KNOCKED OVER
13542854,T POST FENCE
13542968,DIRECTIONAL ARROW SIGN
13542970,FENCE
13542970,POLE
13543123,LANDSCAPING
13543125,ADVERTISING SIGN
13543472,THIRTY FEET OF GUARDRAIL
13545954,ROAD SIGN
13548601,LIGHT POLE
13548602,LIGHT POLE #390708
13551241,CABLE BOX
13551241,METAL WIRE TO UTILITY POLE 376261
13551606,UTILITY POLE
13551611,LIGHT POLE
13553958,UTLITY POLE #346243
13554693,ROAD SIGN
13554704,STONE WALL
13554907,APT 1203/WALL DAMAGED
13554911,ELECTRIC POLE
13554914,GUARDRAIL DAMAGE
13554915,FRONT YARD/ GARDEN
13554916,PLANTER
13554917,METAL LIGHT POLE/ NO PARKING ZONE SIGN
13554920,CONCRETE MEDIAN
13554924,LIGHT POLE / TREE (AVERY RANCH HOA)
13555060,A SIDEWALK TREE WAS UPROOTED
13555071,LIGHTING & SPRINKLER HEAD
13555071,BUSHES & SHRUBS
13557067,LIGHT POLE #304157
13557077,GUARDRAIL DAMAGE (TIRE MARKS ONLY)
13557348,150 FT GUARDRAIL
13557354,GAS PUMP
13557547,MAIL BOX
13558484,V1 DROVE INTO THE BUILDING OF 5310 PLEAS
13558608,WALK WAY BRIDGE
13558860,STREET LIGHT AND STOP AND GO SIGNAL
13558860,DAMAGED CHAIN LINK FENCE
13558926,GUARDRAIL
13558927,UTILITY POLE 329894
13562623,DAMAGED NO PARKING SIGN
13563136,GALVANIZED FENCE POST
13563136,GALVANIZED FENCE POST
13563215,DENTED GUARDRAIL
13563358,WOODEN FENCE
13563425,FENCE
13563431,SCHOOL SIGN/POST/LIGHT
13563431,BIKE ROUTE SIGN & POST
13563493,FIRE HYDRANT #138900
13563504,POSSIBLE DAMAGE TO GUARDRAIL
13565099,COLAPSABLE GUARDRAIL
13565102,"GUARD RAIL, 4 FEET"
13565444,FLOWER BED (STONE)
13565444,ONE FLOWER TREE
13565447,MEDIAN/ EXIT SIGN
13565448,15 FT OF GUARDRAIL
13565449,AMNO EXIT PAYMENT STATION
13565463,FENCE OF ANTERRA
13565463,HYDRANT
13565629,STOP SIGN
13566008,GUARD RAIL
13569734,FIRE HYDRANT SERIAL 54FGAA
13569746,ONE WAY ARROW SIGN
13574341,YELLOW SIGN WITH ARROW.  SUPPORT WIRE
13574344,LIGHT POLE #390718
13576593,2 NO PARKING SIGNS KNOCKED DOWN
13576597,FENCE
13576600,RAISED BRICK FLOWER BED
13576601,STREET SIGN
13576605,LAMP POST
13576605,STREET/ TRAFFIC SIGN
13576758,GAURDRAIL DAMAGE
13576768,PRIVATE STONE WALL DAMAGED
13576943,GAURD RAIL DAMAGE
13576949,40 FT CABEL IN MEDIAN
13576951,GAURDRAIL/ CABLE
13576955,125 BARIDED CABEL GAURDRAIL
13577319,ELECTRICAL POLE 373485
13577408,TRANSFORMER BOX # XR2D8K
13578148,N SIDE FENCE
13578148,STREET SIGN
13578260,"LANDSCAPE, METAL FENCE, & BBQ GRILLS"
13584159,DAMAGED MAILBOX
13584163,SLIGHT DAMAGE TO GAURDRAIL
13591168,GUARDRAIL DAMAGE 10 FT
13591170,LIGHTPOLE
13591255,50' GUARDRAIL AND POSTS
13596013,GAURDRAIL
13596018,FENCE
13596019,FIRE HYDRANT
13596020,HWY SIGN
13596021,25' GAURDRAIL
13596136,APPROX 25' OF FENCING
13598133,"BUILDING DAMAGE, WALL CAVED IN/COLLAPSED"
13598612,CEMENT WALL
13598612,NO PARKING - TOWAWAY SIGN
13598669,GAURD RAIL
13598677,LANDSCAPE
13598679,LAWN/ GARDEN BED
13598681,WIRES EXPOSED/ DAMAGE TO CONCRETE
13602282,BARBED WIRE FENCE WITH POSTS
13602747,NW CORNER  GUARD RAIL
13602882,TELEPHONE POLE / AUSTIN ENERGY
13604441,AUSTIN ENERGY - POLE (342859)
13604510,ELECTRICAL/ DRY VENT/ 6 FOOT CONCRETE
13604511,FRONT OF HOUSE (WEST)
13604784,GAURDRAIL
13604793,DAMAGED SIGN
13604795,GAURDRAIL AND LIGHT POLE DAMAGE 388729
13604796,FENCE AND BRIDGE
13606483,CEMENT GUARDRAIL DAMAGE
13606500,LIGHT POLE 387729
13608217,HIGH WAY LIGHT POLE
13608217,N/A
13614224,YARD/FLOWER BED/HOUSE
13614312,CROSSWALK SIGNAL
13614314,GUARD RAIL
13614390,10 FEET OF GUARDRAIL
13614390,EXIT SIGN
13614409,HOUSE
13614507,GUARDRAIL IN PARKING LOT
13614564,GUARDRAIL4FT
13614612,MAIL BOXES
13614658,APPROXIMATELY 15 FEET OF GUARD RAIL DMG
13614668,STONE AND CONCRETE MAIL BOX
13614671,FENCE AROUND RETENTION POND
13614673,GATE AND SHRUBBERY
13614704,MAILBOX (UNDAMAGED)
13614714,GUARDRAIL
13614717,SIGNAL POLE
13614757,POLE 304180 AUSTIN ENERGY
13617534,CHAIN LINK FENCE DAMAGE
13618797,GUARDRAIL
13619344,"ROCK SIGN, TREE, FENCE, AND LANDSCAPING"
13620209,LIGHT POLE #386044 / CITY OF AUSTIN
13620211,WIRE BARRIER CABLE
13620283,LANDSCAPING
13620285,BRICKS AROUND THE CLOCK TOWER
13620294,LIGHT POST
13626502,25 FEET OF GUARD RAIL
13626941,GUARDRAIL
13626955,969 JUNCTION STREET SIGN
13626955,SUPPORT CABLE TO POLE #256156
13627237,FENCE EASTSIDE PROPERTY 512-444-3876
13627252,SE CORNER GUARDRAIL
13627256,SCRAPES TO TELEPHONE POLE
13627362,DAMAGE TO FRONT FENCE
13627376,BUSINESS SIGN
13627426,BLACK METAL FENCE
13627481,GUARDRAIL DAMAGE
13627484,CAUTION SIGN (SIGNAL LIGHT)
13629937,GRASS / ROCK
13629940,STREET SIGN / STREET LIGHT
13632366,100 FEET CABLE GUARD
13634523,POLE IN PARKING GARAGE
13635440,TRAFFIC BARRELL (ORANGE)
13635471,TRAFFIC LIGHT POLE
13635562,ROAD PYLONS
13635564,UTILITY POLE
13635627,FRONT RIM OF BICYCLE
13635644,TXDOT BARRIER
13635681,STREET LIGHTS
13635717,"FRONT YARD DAMAGE, KNOCKED OVER TREE"
13637286,SCUFFED / CHIPPED CENTER MEDIAN
13637297,CITY LIGHT POLE 384616
13637787,CHAIN LINK FENCE
13637791,GUARDRAIL
13637794,GUARDRAIL DAMAGE
13637927,A SECTION OF A WOODEN FENCE
13640535,10FT CABLE INSIDE GUARDRAIL
13640633,TREE
13643365,STREET SIGN W/STOP SIGN
13643579,SMALL SHRUBS
13643586,FRONT PORCH DAMAGE
13646008,COVER ON EAST SIDE OF TRAFFIC SIGNAL
13646259,LIGHT POLE
13646263,METAL FENCE
13646265,METAL IRON GATE SIGN
13646353,BUS STOP SIGN
13650504,STOP SIGN
13650510,CHAIN LINK FENCE
13653659,RESIDENCE
13654563,MAILBOXES
13655622,GUARD RAIL
13655708,ONEWAY ROAD SIGN
13655717,GAS LINE
13655722,"STREET SIGN ""183 SOUTH"""
13655744,FIRE HYDRANT
13655755,WATER MAIN
13655797,FENCE
13655896,CABLE BOX
13655913,FENCE KNOCKED DOWN
13656014,CAPITAL METRO BUS SIGN 137
13656015,YIELD SIGN
13656025,LARGE UTILITY POLE 252522
13656025,METAL FENCE
13656045,10' GUARD RAIL
13656049,TREES
13656073,FRONT GATE
13656257,3 SUPPORT PILLARS OF BUILDING
13660835,MAIL BOX
13660835,MAIL BOX
13660845,TRAFFIC LIGHT SIGNAL
13660876,DAMAGE TO HOUSE BRICK DAMAGE
13660929,CHAINLINK FENCE
13660929,LIGHT POLE #254513
13660932,FIRE HYDRANT
13660953,U-TURN ONLY SIGN
13660992,MAILBOX
13660992,MAILBOX
13661037,SIGN (AVOID MEDIAN)
13661114,GUARD RAIL
13661115,"BUILDING 6, APT 1031"
13661181,DIRECTIONAL WARNING SIGN
13661191,STREET SIGN
13661195,ELECTRICAL POLE
13661208,TREE
13661215,ROAD SIGN
13661218,GUARD RAIL 15 FT
13661224,GUARD RAIL/POST
13661230,LAND SCAPING
13661234,GUARD RAIL DAMAGE
13661237,CROSS WALK BUTTON SIGN
13661239,WIRE GUARDRAIL
13661251,GUARDRAIL 1200 E ANDERSON LN SVRD EB
13661265,1 NEIGHBORHOOD WATCH SIGN
13661265,2 STOP SIGNS
13661267,MINOR CURB DAMAGE
13661288,FIRE HYDRANDT
13661290,GUARDRAIL CABLE
13661320,GAURD RAIL
13661327,TELEPHONE POLE #375857
13661365,7000 N IH 35 GAURD RAIL
13663575,STREET SIGN
13663626,ARRO (BUSINESS) BRICK WALL/
13663651,CARPORT OF 8314 BOWLING GREEN DR
13663657,METAL SCAFFOLDING
13663658,GUARD RAIL
13663679,MAILBOX
13663683,LIGHT POLE #381072
13663750,DOWNED NO LEFT TURN SIGN
13663870,LIGHT POLE
13663875,GUARD RAIL
