Crash_ID,Damaged_Property
13046497,6FT PRIVACY FENCE
13046497,6FT PRIVACY FENCE
13046513,GUARDRAIL
13046517,GUARD SAIL
13046525,FIRE HYDRANT
13046533,STOP SIGN (53RD ST/CAMERON RD)
13046541,MAILBOX/POST
13046554,4' X 4' CONCRETE MANHOLE COVER
13046559,APPROXIMATELY 20 FT OF GUARDRAIL
13046580,EXIT SIGN
13046586,STOP SIGN
13046587,GUARDRAIL
13046602,EAST FENCE LINE AND GATE
13046941,UTIITY POLE; CKT809
13048369,AUSTIN ENERGY UTILITY BOX
13048370,SHRUBS & TREE GREENERY
13048371,GUARDRAIL
13061953,PLASTIC JERSEY BARRIER
13062003,PEDESTRIAN CONTROL DEVICE
13062003,STREET SIGN
13062010,GUARD RAIL 40'
13062018,WARNING SIGN & POLE
13062021,CHAIN LINK FENCE & GATE
13062038,METAL GATE
13066417,LIGHT POLE
13066427,GUARD-RAIL
13066442,CROSSWALK SIGN
13067333,TREE
13067614,ELECTRICAL TRANSFORMER
13067622,LARGE LIGHTED SIGN
13067628,CHAIN LINK FENCE
13067632,MEDIAN
13067638,LANE CHANGE SIGN
13067651,YIELD SIGN
13067655,MAILBOX
13067657,LIGHT POLE #10
13067661,METAL GUARD RAIL X 20'
13067665,GUARD RAIL DAMAGE
13067674,GUARD RAIL-NO APPARENT DAMAGE RESIDUE ON
13067697,NORTHWEST CORNER OF CAR PORT
13067700,UTILITY POLE
13067705,STREET LIGHT POLE
13067724,7105 BENNETT AVE
13067733,ELECTRICAL BOX
13067733,METAL MAIL BOXES
13067741,DO NOT ENTER SIGN
13067753,CORNER OF BUILDING
13067761,GUARD RAIL
13067781,SIGNAL LIGHT POLE
13067786,CURB
13067799,CURB/POTTED PLANT ON CURB
13067813,MAILBOX
13067832,STRUCTURE
13067832,"BARRIER, METAL"
13067852,TREES
13067862,FENCE AND HOUSE
13067864,WOODEN FENCE
13067864,CONCRETE BARRIER
13067866,FRONT OF HOUSE
13067879,GUARD RAIL/BARRIER
13067934,BUILDING
13068685,LIGHT POLE #388842
13068710,GUARDRAIL
13068716,GUARD RAIL-VERY MINOR
13068728,BENMERKE LN BRIDGE
13068734,CABLE FENCE
13068743,RAILROAD BRIDGE RAIL
13068766,GUADRAIL
13068779,FENCE & FENCE POSTS
13068779,POSTS & WARNING SIGNS
13068816,TELEPHONE POLE
13068841,GUARD RAIL
13068881,FIRE HYDRANT
13068898,CITY SIDEWALK AND CURB
13068912,GUARD RAIL
13068959,LIGHT POLE #365190
13068961,PARKING SIGNAGE
13068971,GUARD RAIL
13079635,FENCE AND BUSH
13079645,SIGN POST
13081180,WEST CURBLINE CURB
13081924,GUARD RAIL
13086678,FIRE HYDRANT
13086678,FENCING
13088435,BIKE ROUTE SIGN #22
13089131,METAL CAPITAL METRO TRASH CAN
13089802,GUARDRAIL
13089802,BILLBOARD #120
13104221,BIKE
13118766,SIGNAL LIGHT POLE (SOUTHEAST CORNER)
13118766,BUS STOP BENCH (6820 BLK. WESTGATE)
13135489,CITY OF AUSTIN UTILITY POLE
13135496,CHAIN LINK FENCE AND WOODEN RAMP
13138217,TWO TRAFFIC SIGNS
13138218,HIGHWAY IDENTIFICATION SIGN
13138236,"LIGHT POLE, ALUMINUM"
13138240,POLE #298322
13138241,STONE WALL
13138252,GUARD RAIL (15FT) WES CURB
13138254,"""CURVED LANE"" SIGN"
13138254,CHAIN LINK FENCE
13138270,PAVEMENT (RD LOVER)
13138271,POLE #237594
13138275,SPEED LIMIT SIGN
13138301,FENCE/RAILING
13138302,BANK BUILDING
13138306,RIGHT LANE ENDS SIGN
13138306,UTILITY POLE #
13138311,CONCRETE DIVIDER PILLAR
13138327,LANE DIVIDER CRASH BARRICADES
13138331,2ND CEMENT BRIDGE POLE @ CAMERON RD & E.
13223565,LIGHT POLE
13230077,SIGN (BIKE LANE)
13230086,FIRE PLUG
13230089,GUARD RAIL
13230109,ROADWAY
13250443,GUARD RAIL
13260960,FIRE HYDRANT
13260969,CHAIN LINK FENCE
13260977,GUARD RAIL
13306823,FENCE
13306823,FENCE
13306919,WRONG WAY SIGN
13321516,BOOST MOBILE OUTSIDE WALL
13393178,TREE
13434966,1400 BLK GUARD RAIL DAMAGE
13434973,R-TURN SIGN
13438149,STREET SIGN
13438149,STREET LIGHT POLE
13475029,TREE
13475029,TELEPHONE POLE
