Crash_ID,Unit_Nbr,Prsn_Nbr,Charge_Cat_ID,Charge,Citation_Nbr
12614707,4,1,,NO CHARGES,
12614707,5,1,,NO CHARGES,
12614707,5,2,,NO CHARGES,
12614707,6,1,,NO CHARGES,
12614709,1,1,,NO CHARGES,
12614709,2,1,,NO CHARGES,
12614710,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13772896
12614710,1,2,,NO CHARGES,
12614710,2,1,,NO CHARGES,
12614710,3,1,,NO CHARGES,
12614711,1,1,,NO CHARGES,
12614711,1,2,,NO CHARGES,
12614711,1,3,,NO CHARGES,
12614752,1,1,,NO CHARGES,
12614752,2,1,,NO CHARGES,
12614752,2,2,,NO CHARGES,
12614753,1,1,,NO CHARGES,
12614753,1,2,,NO CHARGES,
12614753,1,3,,NO CHARGES,
12614753,1,4,,NO CHARGES,
12614753,1,5,,NO CHARGES,
12614753,2,1,,NO CHARGES,
12614754,1,1,,NO CHARGES,
12614754,2,1,,DRIVING WHILE LICENSE INVALID-CLASS B,12-0020993
12614756,1,1,,NO CHARGES,
12614756,2,1,,NO CHARGES,
12614756,2,2,,NO CHARGES,
12614758,1,1,,NO CHARGES,
12614758,2,1,,NO CHARGES,
12614758,2,2,,NO CHARGES,
12614758,2,3,,NO CHARGES,
12614758,2,4,,NO CHARGES,
12614760,1,1,,NO CHARGES,
12614760,1,2,,NO CHARGES,
12614761,1,1,,DWI,
12614761,1,2,,NO CHARGES,
12614761,1,3,,NO CHARGES,
12614761,2,1,,NO CHARGES,
12614761,2,2,,NO CHARGES,
12614763,1,1,,DWI,120041878
12614764,1,1,,FAIL TO KEEP ASSURED CLEAR DISTANCE,13762776
12614764,2,1,,NO CHARGES,
12614765,1,1,,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY,137611751
12614765,1,2,,NO CHARGES,
12614765,1,3,,NO CHARGES,
12614765,2,1,,NO CHARGES,
12614765,3,1,,NO CHARGES,
12614766,1,1,,NO DL,13763057
12614766,1,1,,FTMFR,13763057
12614766,1,2,,NO CHARGES,
12614766,1,3,,NO CHARGES,
12614766,2,1,,NO CHARGES,
12614767,1,1,,NO CHARGES,
12614767,2,1,,NO CHARGES,
12614767,2,2,,NO CHARGES,
12614767,2,3,,NO CHARGES,
12614768,1,1,,NO CHARGES,
12614768,2,1,,NO CHARGES,
12614768,2,2,,NO CHARGES,
12614769,1,1,,NO CHARGES,
12614769,1,2,,NO CHARGES,
12614882,1,1,,NO CHARGES,
12614902,1,1,,NO CHARGES,
12614902,2,1,,NO CHARGES,
12614904,1,1,,NO CHARGES,
12614904,2,1,,NO CHARGES,
12614905,1,1,,NO CHARGES,
12614905,2,1,,NO CHARGES,
12614906,1,1,,NO CHARGES,
12614906,2,1,,NO CHARGES,
12614907,1,1,,NO CHARGES,
12614907,1,2,,NO CHARGES,
12614908,1,1,,NO CHARGES,
12614908,2,1,,NO CHARGES,
12614909,1,1,,DRIVING WHILE INTOXICATED (DWI),120571725
12614909,2,1,,NO CHARGES,
12614909,2,2,,NO CHARGES,
12614910,1,1,,RAN RED LIGHT,13790835
12614910,1,2,,NO CHARGES,
12614910,2,1,,NO CHARGES,
12614910,2,2,,NO CHARGES,
12614910,2,3,,NO CHARGES,
12614912,1,1,,NO CHARGES,
12614912,2,1,,NO CHARGES,
12614912,2,2,,NO CHARGES,
12614913,1,1,,DWI CLASS A,
12614914,1,1,,RAN RED LIGHT,
12614914,2,1,,NO CHARGES,
12614915,1,1,,RAN RED LIGHT,13763645
12614915,1,2,,NO CHARGES,
12614915,1,3,,NO CHARGES,
12614915,1,4,,NO CHARGES,
12614915,2,1,,NO CHARGES,
12614915,2,2,,NO CHARGES,
12614915,2,3,,NO CHARGES,
12614915,2,4,,NO CHARGES,
12614916,1,1,,NO CHARGES,
12614916,2,1,,NO CHARGES,
12614917,1,1,,NO CHARGES,
12614917,2,1,,NO CHARGES,
12614918,1,1,,NO CHARGES,
12614918,2,1,,NO CHARGES,
12614919,1,1,,NO CHARGES,
12614920,1,1,,NO CHARGES,
12614921,1,1,,NO CHARGES,
12614964,1,1,,NO CHARGES,
12614964,2,1,,NO CHARGES,
12614965,1,1,,UNSAFE MOVEMENT RIGHT,13768103
12614965,2,1,,DRIVING WHILE LICENSE SUSPENDED,CR044915
12614965,2,2,,NO CHARGES,
12614965,2,3,,NO CHARGES,
12614966,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,13790106
12614966,1,2,,NO CHARGES,
12614966,1,3,,NO CHARGES,
12614966,2,1,,NO CHARGES,
12614966,2,2,,NO CHARGES,
12614966,2,3,,NO CHARGES,
12614966,3,1,,NO CHARGES,
12614967,1,1,,FAIL TO MAINTAIN SAFE ASSURED DISTANCE,13703606
12614967,2,1,,NO CHARGES,
12614967,2,2,,NO CHARGES,
12614968,1,1,,NO CHARGES,
12614968,1,2,,NO CHARGES,
12614970,1,1,,NO CHARGES,
12614971,1,1,,FAILURE TO YIELD RIGHT OF WAY AT STOP SIGN,13755532
12614971,2,1,,NO CHARGES,
12614972,1,1,,NO CHARGES,
12614973,1,1,,NO CHARGES,
12614973,1,2,,NO CHARGES,
12614973,1,3,,NO CHARGES,
12614973,1,4,,NO CHARGES,
12614973,2,1,,NO CHARGES,
12614974,1,1,,DRIVING WHILE INTOXICATED,12-0360221
12614974,1,1,,LEAVING THE SCENE OF A COLLISION,12-0360221
12614975,1,1,,FAIL TO MAINTAIN SURE CLEAR DISTANCE,13767325
12614975,2,1,,NO CHARGES,
12614976,1,1,,NO CHARGES,
12614976,2,1,,NO CHARGES,
12614977,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,120590371
12614977,2,1,,NO CHARGES,
12614980,1,1,,NO DRIVERS LICENSE,13783134
12614980,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13783134
12614980,1,1,,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY,13783134
12614980,1,2,,NO CHARGES,
12614980,1,3,,NO CHARGES,
12614980,2,1,,NO CHARGES,
12614980,2,2,,NO CHARGES,
12614980,2,3,,NO CHARGES,
12614980,2,4,,NO CHARGES,
12614980,2,5,,NO CHARGES,
12614981,1,1,,DRIVING WHILE INTOXICATED,12-0071619
12614982,1,1,,UNSAFE MOVEMENT LEFT,13798662
12614982,1,1,,EXP MVR,13798662
12614982,1,1,,EXP MVI,13798662
12614982,2,1,,NO CHARGES,
12614982,2,2,,NO CHARGES,
12614983,1,1,,NO DRIVER'S LICENSE,13790651
12614983,2,1,,NO CHARGES,
12614985,1,1,,FAILED TO MAINTAIN AN ASSURED CLEAR DISTANCE,13792145
12614985,2,1,,NO CHARGES,
12614985,3,1,,NO CHARGES,
12615381,1,1,,NO CHARGES,
12615381,2,1,,NO INSURANCE (F.T.M.F.R.),13764548
12615382,1,1,,NO CHARGES,
12615382,2,1,,NO CHARGES,
12615383,1,1,,NO CHARGES,
12615383,2,1,,NO CHARGES,
12615384,1,1,,NO CHARGES,
12615384,2,1,,NO CHARGES,
12615384,3,1,,NO CHARGES,
12615385,1,1,,FTYROW-STOP SIGN,13737498
12615385,2,1,,NO CHARGES,
12615385,3,1,,NO CHARGES,
12615386,1,1,,DWI,120850058
12615386,2,1,,NO CHARGES,
12615387,1,1,,DWI,120630314
12615387,2,1,,NO CHARGES,
12615572,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13774263
12615572,2,1,,NO CHARGES,
12615573,1,1,,DISREGARD RED LIGHT-LEFT TURN SIGNAL,13724778
12615573,1,2,,NO CHARGES,
12615573,2,1,,NO CHARGES,
12615573,2,2,,NO CHARGES,
12615573,2,3,,NO CHARGES,
12615573,3,1,,NO CHARGES,
12615573,3,2,,NO CHARGES,
12615573,3,3,,NO CHARGES,
12615574,1,1,,DWI (F4),
12615574,2,1,,NO CHARGES,
12615574,2,2,,NO CHARGES,
12615574,2,3,,NO CHARGES,
12615574,2,4,,NO CHARGES,
12615574,2,5,,NO CHARGES,
12615817,1,1,,NO CHARGES,
12616822,1,1,,DWI,12-030-0148
12616822,1,2,,NO CHARGES,
12616822,1,3,,NO CHARGES,
12616823,1,1,,NO CHARGES,
12616823,2,1,,NO CHARGES,
12616823,3,1,,NO CHARGES,
12616823,3,2,,NO CHARGES,
12616823,3,3,,NO CHARGES,
12616823,3,4,,NO CHARGES,
12616824,1,1,,DWI,120290147
12616824,2,1,,NO CHARGES,
12616824,2,2,,NO CHARGES,
12616824,2,3,,NO CHARGES,
12616824,2,4,,NO CHARGES,
12616825,1,1,,NO CHARGES,
12616825,1,2,,NO CHARGES,
12616825,1,3,,NO CHARGES,
12616825,2,1,,NO CHARGES,
12616825,3,1,,NO CHARGES,
12618097,1,1,,FTMFR (NO INSURANCE),13785123
12618097,1,1,,FAILED TO MAINTAIN AN ASSURED CLEAR DISTANCE,13785123
12618097,1,2,,NO CHARGES,
12618097,2,1,,NO CHARGES,
12618098,1,1,,UNSAFE MOVEMENT,13762774
12618098,2,1,,NO CHARGES,
12618099,1,1,,FTYRWP-LEFT TURN,13762906
12618099,2,1,,NO CHARGES,
12618100,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DIST.,13775483
12618100,2,1,,NO CHARGES,
12618102,1,1,,NO CHARGES,
12618102,2,1,,NO CHARGES,
12618103,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13762143
12618103,2,1,,NO CHARGES,
12618104,1,1,,FAIL TO YIELD RIGHT OF WAY-STOP SIGN,13768592
12618104,2,1,,NO CHARGES,
12618104,2,2,,NO CHARGES,
12618105,1,1,,NO CHARGES,
12618105,2,1,,NO CHARGES,
12618105,2,2,,NO CHARGES,
12618105,3,1,,NO CHARGES,
12618105,4,1,,NO CHARGES,
12618105,4,2,,NO CHARGES,
12618106,1,1,,FAIL TO YIELD RIGHT OF WAY STOP SIGN,13728864
12618106,2,1,,NO CHARGES,
12618106,2,2,,NO CHARGES,
12618107,1,1,,PDCS,
12618107,1,1,,AUTO THEFT,
12618107,1,1,,DAMAGE TO CITY PROPERTY,
12618108,1,1,,FTM ASSURED CLEAR DISTANCE,13776353
12618108,1,1,,FTMFR,13776353
12618108,1,2,,NO CHARGES,
12618108,2,1,,NO CHARGES,
12618108,2,2,,NO CHARGES,
12618108,2,3,,NO CHARGES,
12618108,2,4,,NO CHARGES,
12618110,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,#13749138
12618110,2,1,,NO CHARGES,
12618112,1,1,,FAIL TO MAINTAIN CLEAR ASSURED DISTANCE,13703095
12618112,2,1,,NO CHARGES,
12618113,1,1,,FAIL TO YIELD RIGHT OF WAY FROM STOP SIGN,13767931
12618113,2,1,,NO CHARGES,
12618114,1,1,,NO CHARGES,
12618114,2,1,,NO CHARGES,
12618115,1,1,,RAN RED LIGHT,13693979
12618115,2,1,,NO CHARGES,
12618116,1,1,,FAIL TO YEILD TO TRAFFIC STOP SIGN,13749096
12618116,2,1,,NO CHARGES,
12618117,1,1,,NO CHARGES,
12618117,2,1,,NO CHARGES,
12618118,1,1,,NO DL,13767571
12618118,2,1,,NO CHARGES,
12618118,2,2,,NO CHARGES,
12618118,3,1,,NO CHARGES,
12618119,1,1,,NO CHARGES,
12618119,2,1,,NO CHARGES,
12618120,1,1,,DWI,120220283
12618120,2,1,,NO CHARGES,
12618120,2,2,,NO CHARGES,
12618121,1,1,,NO CHARGES,
12618121,1,2,,NO CHARGES,
12618121,2,1,,NO CHARGES,
12618121,3,1,,NO CHARGES,
12618122,1,1,,FAILURE TO MAINTAIN AN ASSURED CLEAR DISTANCE,B772902
12618122,2,1,,NO CHARGES,
12618123,1,1,,NO CHARGES,
12618125,1,1,,DWI,
12618125,2,1,,NO CHARGES,
12618125,2,2,,NO CHARGES,
12618126,1,1,,NO CHARGES,
12618127,1,1,,NO CHARGES,
12618127,2,1,,NO CHARGES,
12618129,1,1,,DWI,
12618129,2,1,,NO CHARGES,
12618129,2,2,,NO CHARGES,
12618130,1,1,,NO CHARGES,
12618130,2,1,,NO CHARGES,
12618130,2,2,,NO CHARGES,
12618131,1,1,,NO CHARGES,
12618131,2,1,,NO CHARGES,
12618131,3,1,,NO CHARGES,
12618132,1,1,,RAN RED LIGHT,13766584
12618132,2,1,,NO CHARGES,
12618134,1,1,,DWI-CLASS B,12-0200192
12618135,1,1,,NO CHARGES,
12618135,2,1,,NO CHARGES,
12618136,1,1,,FAIL TO CONTROL SPEED,13784590
12618136,2,1,,NO CHARGES,
12618136,2,2,,NO CHARGES,
12618136,2,3,,NO CHARGES,
12618138,1,1,,NO CHARGES,
12618138,2,1,,NO CHARGES,
12618139,1,1,,NO CHARGES,
12618139,1,2,,NO CHARGES,
12618139,2,1,,NO CHARGES,
12618139,2,2,,NO CHARGES,
12618139,2,3,,NO CHARGES,
12618140,1,1,,FTMACD,13793734
12618140,2,1,,NO CHARGES,
12618141,1,1,,NO CHARGES,
12618141,1,2,,NO CHARGES,
12618141,2,1,,NO CHARGES,
12618141,2,2,,NO CHARGES,
12618142,1,1,,NO CHARGES,
12618142,2,1,,NO CHARGES,
12618143,1,1,,DWI,120150571
12618143,2,1,,NO CHARGES,
12618143,2,2,,NO CHARGES,
12618143,2,3,,NO CHARGES,
12618144,1,1,,FOLLOWED TOO CLOSELY,13763380
12618144,2,1,,NO CHARGES,
12618146,1,1,,NO CHARGES,
12618147,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13773669
12618147,2,1,,NO CHARGES,
12618147,3,1,,NO CHARGES,
12618147,3,2,,NO CHARGES,
12618148,1,1,,NO CHARGES,
12618148,2,1,,NO CHARGES,
12618152,1,1,,NO CHARGES,
12618152,2,1,,NO CHARGES,
12618153,1,1,,NO CHARGES,
12618153,2,1,,NO CHARGES,
12618154,1,1,,NO CHARGES,
12618155,1,1,,NO CHARGES,
12618156,1,1,,NO CHARGES,
12618156,2,1,,NO CHARGES,
12618156,3,1,,NO CHARGES,
12618157,1,1,,UNSAFE MOVEMENT-RIGHT,13786822
12618157,1,1,,CROSSING PHYSICAL BARRIER,13786822
12618157,1,2,,NO CHARGES,
12618158,1,1,,NO CHARGES,
12618158,2,1,,NO CHARGES,
12618161,1,1,,NO CHARGES,
12618161,2,1,,NO CHARGES,
12618162,1,1,,DOM CLASS A CITATION,
12618162,2,1,,NO CHARGES,
12618163,1,1,,NO CHARGES,
12618163,2,1,,NO CHARGES,
12618164,1,1,,FAIL TO YIELD RIGHT OF WAY LEFT TURN,13739773
12618164,2,1,,NO CHARGES,
12618165,1,1,,NO CHARGES,
12619861,1,1,,NO CHARGES,
12619861,1,2,,NO CHARGES,
12619861,2,1,,NO CHARGES,
12619862,1,1,,DRIVING WHILE INTOXICATED,12-0832183
12619863,1,1,,FTM ASSURED CLEAR DISTANCE,13775452
12619863,1,2,,NO CHARGES,
12619863,1,3,,NO CHARGES,
12619863,2,1,,NO CHARGES,
12619863,2,2,,NO CHARGES,
12619864,1,1,,NO CHARGES,
12619864,1,2,,NO CHARGES,
12619864,1,3,,NO CHARGES,
12619864,1,4,,NO CHARGES,
12619864,1,5,,NO CHARGES,
12619864,2,1,,NO CHARGES,
12619864,3,1,,NO CHARGES,
12619864,3,2,,NO CHARGES,
12619864,3,3,,NO CHARGES,
12619865,1,1,,FAIL TO YIEL RIGHT OF WAY FROM PRIVATE DRIVE,13792134
12619865,1,2,,NO CHARGES,
12619865,1,3,,NO CHARGES,
12619865,1,4,,NO CHARGES,
12619865,2,1,,NO CHARGES,
12619865,2,2,,NO CHARGES,
12619867,1,1,,RAN RED LIGHT,13652504
12619867,2,1,,NO CHARGES,
12619867,2,2,,NO CHARGES,
12619867,2,3,,NO CHARGES,
12619868,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,13673721
12619868,2,1,,NO CHARGES,
12619868,3,1,,NO CHARGES,
12619869,1,1,,RAN RED LIGHT,13712104
12619869,2,1,,NO CHARGES,
12619870,1,1,,NO LICENSE,13787515
12619870,1,1,,FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY,13787515
12619870,2,1,,NO CHARGES,
12619871,1,1,,FAIL TO YIELD RIGHT OF WAY LEFT TURN FROM STOP SIGN,13766587
12619871,2,1,,NO CHARGES,
12619872,1,1,,CHANGED LANE WHEN UNSAFE,13768064
12619872,1,1,,NO DRIVER'S LICENSE,13768064
12619872,2,1,,NO DRIVER'S LICENSE,13768063
12619873,1,1,,DRIVING WHILE INTOXICATED,
12619874,1,1,,NO CHARGES,
12619874,2,1,,NO CHARGES,
12619875,1,1,,FAIL TO CONTROL SPEED,13791022
12619875,2,1,,NO CHARGES,
12619875,2,2,,NO CHARGES,
12619876,1,1,,NO CHARGES,
12619876,2,1,,NO CHARGES,
12619877,1,1,,DWLI,13811931
12619877,1,1,,NO DL,13811931
12619877,1,2,,NO CHARGES,
12619877,2,1,,FAIL TO KEEP ASSURED CLEAR DISTANCE,13789755
12619879,1,1,,FAILURE TO YEILD-STOP SIGN,13786919
12619879,2,1,,NO CHARGES,
12619881,1,1,,NO CHARGES,
12619881,2,1,,NO CHARGES,
12619881,2,2,,NO CHARGES,
12619881,2,3,,NO CHARGES,
12619881,2,4,,NO CHARGES,
12619881,2,5,,NO CHARGES,
12619882,1,1,,NO CHARGES,
12619883,1,1,,UNREGISTERED TRAILER,13797267
12619883,1,1,,DRIVING WITH NO DRIVER'S LICENSE,13797267
12619884,1,1,,RAN RED LIGHT,13790594
12619884,2,1,,NO CHARGES,
12619886,1,1,,DRIVING WHILE INTOXICATED,
12619887,1,1,,FAIL TO YIELD ROW-TURNING LEFT,
12619887,2,1,,NO CHARGES,
12619889,1,1,,NO CHARGES,
12619889,2,1,,NO CHARGES,
12619889,2,2,,NO CHARGES,
12619890,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,13712101
12619890,2,1,,NO CHARGES,
12619891,1,1,,FAIL TO YIELD ROW-STOP SIGN,13812669
12619891,2,1,,NO CHARGES,
12619892,1,1,,NO CHARGES,
12619892,3,1,,NO CHARGES,
12619893,1,1,,NO CHARGES,
12619893,2,1,,NO CHARGES,
12619894,1,1,,NO CHARGES,
12619894,2,1,,NO CHARGES,
12619894,3,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13789627
12619895,1,1,,RAN RED LIGHT,13788790
12619895,1,2,,NO CHARGES,
12619895,2,1,,NO CHARGES,
12619896,1,1,,NO CHARGES,
12619897,1,1,,NO CHARGES,
12619897,1,2,,NO CHARGES,
12619897,2,1,,NO CHARGES,
12619898,1,1,,FAIL TO YIELD RIGHT OF WAY-LEFT TURN,13792135
12619898,1,2,,NO CHARGES,
12619898,2,1,,NO CHARGES,
12619899,1,1,,NO CHARGES,
12619900,1,1,,NO DRIVER'S LICENSE,13753017
12619900,1,2,,NO CHARGES,
12619900,1,3,,NO CHARGES,
12619900,1,4,,NO CHARGES,
12619900,2,1,,NO CHARGES,
12619901,1,1,,DWI,12-0772315
12619901,2,1,,NO CHARGES,
12619902,1,1,,NO CHARGES,
12619902,2,1,,NO CHARGES,
12619904,1,1,,DRIVING WHIE LICENSE INVALID,120861663
12619904,1,1,,FAILURE TO CONTROL SPEED,120861663
12619904,2,1,,NO CHARGES,
12619904,2,2,,NO CHARGES,
12619906,1,1,,DRIVING WHILE INTOXICATED,12-0850092
12619907,1,1,,NO CHARGES,
12619907,1,2,,NO CHARGES,
12619907,2,1,,NO CHARGES,
12619907,2,2,,NO CHARGES,
12619907,2,3,,NO CHARGES,
12619910,1,1,,FAILURE TO MAINTAIN CLEAR ASSURED DISTANCE,13778608
12619910,2,1,,FAILURE TO MAINTAIN CLEAR ASSURED DISTANCE,13778607
12619910,3,1,,NO CHARGES,
12619910,4,1,,NO CHARGES,
12619911,1,1,,NO CHARGES,
12619911,1,2,,NO CHARGES,
12620540,1,1,,NO CHARGES,
12620540,3,1,,NO CHARGES,
12622383,1,1,,FAILED TO YIELD ROW - TURNING LEFT,TS00053200
12622383,1,1,,NO DRIVERS LICENSE,TS00053200
12622383,2,1,,NO CHARGES,
12622383,2,2,,NO CHARGES,
12622867,1,1,,DRIVING WHILE INTOXICATED-1ST OFFENSE,TX12280HDR001
12622868,1,1,,NO CHARGES,
12624326,1,1,,NO CHARGES,
12624328,1,1,,NO CHARGES,
12627018,1,1,,NO CHARGES,
12627018,3,1,,NO CHARGES,
12627765,1,1,,NO CHARGES,
12627765,2,1,,NO CHARGES,
12629187,1,1,,FAILED TO MAINTAIN ASSURED CLEAR DISTANCE,13761441
12629187,2,1,,NO CHARGES,
12629187,2,2,,NO CHARGES,
12629187,2,3,,NO CHARGES,
12629187,2,4,,NO CHARGES,
12629187,3,1,,NO CHARGES,
12629187,3,2,,NO CHARGES,
12629188,1,1,,NO CHARGES,
12629188,2,1,,NO CHARGES,
12629188,3,1,,NO CHARGES,
12629189,1,1,,NO CHARGES,
12629189,1,2,,NO CHARGES,
12629189,1,3,,NO CHARGES,
12629189,1,4,,NO CHARGES,
12629189,2,1,,NO CHARGES,
12629189,3,1,,NO CHARGES,
12629192,1,1,,NO DL,13752059
12629192,1,1,,FTMFR,13752059
12629192,2,1,,NO CHARGES,
12629192,3,1,,NO CHARGES,
12629192,3,2,,NO CHARGES,
12629193,1,1,,FTMACD,13761336
12629193,2,1,,NO CHARGES,
12629195,1,1,,F.T. MAINTAIN ASSURED CLEAR DISTANCE,13782794
12629195,2,1,,NO CHARGES,
12629196,1,1,,NO CHARGES,
12629196,1,2,,NO CHARGES,
12629196,1,3,,NO CHARGES,
12629196,2,1,,NO CHARGES,
12629197,1,1,,NO CHARGES,
12629197,2,1,,NO CHARGES,
12629198,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13697355
12629198,2,1,,NO CHARGES,
12629198,3,1,,NO CHARGES,
12629198,3,2,,NO CHARGES,
12629199,1,1,,DWI,
12629199,1,2,,NO CHARGES,
12629199,2,1,,NO CHARGES,
12629200,1,1,,DWI,120200471
12629200,1,2,,NO CHARGES,
12629200,2,1,,NO CHARGES,
12629201,1,1,,FAIL TO YIELD R.O.W. TO CROSSWALK,13781482
12629201,2,1,,NO CHARGES,
12629201,2,2,,NO CHARGES,
12629202,1,1,,NO CHARGES,
12629204,1,1,,NO CHARGES,
12629205,1,1,,NO CHARGES,
12629206,1,1,,FTMACD,13771858
12629206,2,1,,NO CHARGES,
12629207,1,1,,FTACD,13795333
12629207,2,1,,NO CHARGES,
12629208,1,1,,DWI,12-0700092
12629208,2,1,,NO CHARGES,
12629209,1,1,,FAILURE TO MAINTAIN ASSURED CLEAR DISTANCE,13794907
12629209,2,1,,NO CHARGES,
12629209,2,2,,NO CHARGES,
12629210,1,1,,UNSAFE MOVEMENT (REVERSE),13795334
12629210,1,2,,NO CHARGES,
12629210,1,3,,NO CHARGES,
12629210,2,1,,NO CHARGES,
12629211,1,1,,NO CHARGES,
12629211,1,2,,NO CHARGES,
12629211,2,1,,DWI,13789749
12629211,2,1,,FTMFR,13789749
12629211,2,1,,DWLI,13789749
12629212,1,1,,FAIL TO MAINTAIN ASSURED CLEAR DISTANCE,13758591
12629212,2,1,,NO CHARGES,
12629213,1,1,,NO CHARGES,
12629214,1,1,,FAILURE TO YIELD RIGHT OF WAY-STOP SIGN,13776535
12629214,2,1,,EXPIRED DRIVERS LICENCE,13776336
12629215,1,1,,NO CHARGES,
12629215,2,1,,NO CHARGES,
12629215,2,2,,NO CHARGES,
12629216,1,1,,NO CHARGES,
12629217,1,1,,FTYROW-LEFT TURN,13771831
12629217,2,1,,NO CHARGES,
12629218,1,1,,NO CHARGES,
12629218,1,2,,NO CHARGES,
12629219,1,1,,NO CHARGES,
12629219,2,1,,NO CHARGES,
12629219,2,2,,NO CHARGES,
12629219,2,3,,NO CHARGES,
12629219,2,4,,NO CHARGES,
12629220,1,1,,FTMFR,13795823
12629220,2,1,,NO CHARGES,
12629220,3,1,,NO CHARGES,
12629221,1,1,,UNSAFE MOVEMENT-RT,13755497
12629221,2,1,,NO CHARGES,
12629222,1,1,,FAIL TO YIELD RIGHT OF WAY PRIVATE DRIVE,13794551
12629222,2,1,,NO CHARGES,
12629223,1,1,,FAIL TO MAINTAIN ASURRED CLEAR DISTANCE,13789548
12629223,1,1,,FAIL TO MAINTAIN INSURANCE EXPIRED REG.,13789548
12629223,2,1,,FAIL TO MAINTAIN INSURANCE,13789549
12629224,1,1,,NO CHARGES,
12629228,1,1,,NO CHARGES,
12629230,1,1,,DWLI,
12629230,2,1,,NO CHARGES,
12629231,1,1,,NO CHARGES,
12629232,1,1,,NO CHARGES,
12629232,1,2,,NO CHARGES,
12629233,1,1,,DRIVING WHILE INTOXICATED,120700227
12629233,1,2,,NO CHARGES,
12629233,2,1,,NO CHARGES,
12629234,1,1,,NO CHARGES,
12629234,2,1,,NO CHARGES,
12629235,1,1,,NO CHARGES,
12629236,1,1,,RAN RED LIGHT,13722778
12629236,2,1,,NO CHARGES,
12629236,2,2,,NO CHARGES,
12629237,1,1,,NO CHARGES,
12629237,1,2,,NO CHARGES,
12629237,1,3,,NO CHARGES,
12629237,2,1,,NO CHARGES,
12629237,2,2,,NO CHARGES,
12629239,1,1,,NO CHARGES,
12629240,1,1,,NO CHARGES,
12629241,1,1,,FAIL TO YIELD ROW TURNING LEFT,13715595A
12629241,1,1,,NO DRIVER LICENSE,13715595B
12629241,2,1,,NO CHARGES,
12629242,1,1,,NO CHARGES,
12629242,1,2,,NO CHARGES,
12629242,1,3,,NO CHARGES,
12629242,1,4,,NO CHARGES,
12629242,1,5,,NO CHARGES,
12629242,2,1,,NO CHARGES,
12629242,2,2,,NO CHARGES,
12629243,1,1,,DWI,120420998
12629243,2,1,,NO CHARGES,
12629243,2,2,,NO CHARGES,
12629244,1,1,,FAIL TO STOP AND RENDER AID,12-0680489
12629244,2,1,,NO CHARGES,
12629245,1,1,,IMPROPER LEFT TURN-APPROACH INTERSECTION,13769746
12629245,1,2,,NO CHARGES,
12629245,2,1,,NO CHARGES,
12629246,1,1,,NO CHARGES,
12629246,2,1,,NO CHARGES,
12629247,1,1,,NO CHARGES,
12629247,2,1,,NO CHARGES,
12629247,2,2,,NO CHARGES,
12629248,1,1,,NO CHARGES,
12629248,2,1,,NO CHARGES,
12629249,1,1,,RAN STOP SIGN,1379407S
12629249,2,1,,NO CHARGES,
12629250,1,1,,NO CHARGES,
12629250,2,1,,NO CHARGES,
12629250,2,2,,NO CHARGES,
12629252,1,1,,NO CHARGES,
12629252,2,1,,NO CHARGES,
12629253,1,1,,NO CHARGES,
12629253,2,1,,NO CHARGES,
12629253,2,2,,NO CHARGES,
12629254,1,1,,NO CHARGES,
12629254,2,1,,NO CHARGES,
12629256,1,1,,NO CHARGES,
12629256,1,2,,NO CHARGES,
12629256,2,1,,NO CHARGES,
12629257,1,1,,NO CHARGES,
12629258,1,1,,NO CHARGES,
12629259,1,1,,FTYROW-PED,13735548
12629259,2,1,,NO CHARGES,
12629260,1,1,,WRONG WAY-ONE WAY,13773679
12629260,1,2,,NO CHARGES,
12629260,2,1,,NO CHARGES,
12629261,2,1,,NO CHARGES,
12629261,3,1,,FTMFR,13721256
12629261,4,1,,NO CHARGES,
12629262,1,1,,NO DRIVERS LICENSE,13765275
12629262,1,1,,F.T.M.F.R.,13765275
12629263,1,1,,DWI,
12629264,1,1,,NO CHARGES,
12629264,2,1,,NO CHARGES,
12629449,1,1,,UNSAFE MOVEMENT RIGHT,13805685
12629449,2,1,,NO CHARGES,
12629449,2,2,,NO CHARGES,
12629449,2,3,,NO CHARGES,
12629449,2,4,,NO CHARGES,
12629450,1,1,,RAN RED LIGHT,13799115
12629450,2,1,,NO CHARGES,
12629450,2,2,,NO CHARGES,
12629450,2,3,,NO CHARGES,
